Time_Seconds,Lane_ID,Phase_ID,Density_Phi,Pressure_W
20,32Nvl_L1_NS,32NVL_NS,0.007,0.007
20,32Mt_L1_NS,32MT_NS,0.006,0.006
20,32Mt_L2_NS,32MT_NS,0.006,0.006
25,32Mt_L1_NS,NONE,0.01,0.0
25,NvcCmt8_L2_EW,NVCCMT8_EW,0.005,0.005
25,NvcCmt8_L1_EW,NVCCMT8_EW,0.008,0.008
30,304Nvl_L1_NS,304NVL_NS,0.009,0.009
30,304Nvl_L3_NS,NONE,0.007,0.0
30,NvcCmt8_L2_EW,NVCCMT8_EW,0.011,0.011
30,304Nvl_L2_NS,304NVL_NS,0.008,0.008
30,NvcCmt8_L1_EW,NVCCMT8_EW,0.015,0.015
35,32Nvl_L3_NS,NONE,0.008,0.0
35,32Nvl_L2_NS,32NVL_NS,0.008,0.008
35,NvcCmt8_L2_EW,NVCCMT8_EW,0.011,0.011
35,32Nvl_L1_NS,32NVL_NS,0.007,0.007
35,NvcCmt8_L1_EW,NVCCMT8_EW,0.015,0.015
40,304Nvl_L1_NS,304NVL_NS,0.009,0.009
40,304Nvl_L3_NS,NONE,0.007,0.0
40,304Nvl_L1_NS,NONE,0.007,0.0
40,NvcCmt8_L2_EW,NVCCMT8_EW,0.005,0.005
40,304Nvl_L2_NS,304NVL_NS,0.008,0.008
40,NvcCmt8_L1_EW,NVCCMT8_EW,0.008,0.008
45,304Nvl_L1_EW,304NVL_EW,0.008,0.008
45,304Nvl_L2_EW,304NVL_EW,0.007,0.007
45,304Nvl_L1_NS,NONE,0.007,0.0
45,304Nvl_L3_NS,NONE,0.008,0.0
45,32Nvl_L3_NS,NONE,0.008,0.0
45,32Nvl_L2_NS,32NVL_NS,0.008,0.008
45,304Nvl_L3_EW,NONE,0.006,0.0
45,304Nvl_L2_NS,NONE,0.007,0.0
45,32Nvl_L1_NS,32NVL_NS,0.007,0.007
45,NvcCmt8_L1_EW,NONE,0.006,0.0
50,304Nvl_L1_EW,304NVL_EW,0.008,0.008
50,304Nvl_L2_EW,304NVL_EW,0.007,0.007
50,304Nvl_L1_NS,NONE,0.007,0.0
50,32Nvl_L3_NS,NONE,0.008,0.0
50,32Nvl_L2_NS,32NVL_NS,0.008,0.008
50,304Nvl_L3_EW,NONE,0.006,0.0
50,32Nvl_L1_NS,32NVL_NS,0.007,0.007
50,NvcCmt8_L1_EW,NONE,0.006,0.0
55,304Nvl_L1_EW,304NVL_EW,0.017,0.017
55,304Nvl_L2_EW,304NVL_EW,0.007,0.007
55,NvcNvl_L3_NS,NONE,0.041,0.0
55,NvcNvl_L2_NS,NONE,0.04,0.0
55,NvcNvl_L1_EW,NVCNVL_EW,0.035,0.035
55,NvcNvl_L2_EW,NVCNVL_EW,0.039,0.039
55,304Nvl_L3_EW,NONE,0.006,0.0
55,32Nvl_L1_NS,32NVL_NS,0.007,0.007
55,NvcNvl_L1_NS,NONE,0.052,0.0
55,NvcNvl_L3_EW,NONE,0.047,0.0
60,304Nvl_L1_EW,304NVL_EW,0.025,0.025
60,304Nvl_L2_EW,304NVL_EW,0.015,0.015
60,32Nvl_L1_NS,32NVL_NS,0.007,0.007
60,NvcNvl_L3_NS,NONE,0.007,0.0
60,NvcNvl_L2_NS,NONE,0.007,0.0
60,NvcNvl_L1_EW,NVCNVL_EW,0.014,0.014
60,NvcNvl_L2_EW,NVCNVL_EW,0.016,0.016
60,NvcMt_L1_NS,NVCMT_NS,0.007,0.007
60,32Thn_L1_EW,32THN_EW,0.008,0.008
60,32Thn_L2_EW,32THN_EW,0.008,0.008
60,32Thn_L3_EW,NONE,0.008,0.0
60,304Nvl_L3_EW,NONE,0.013,0.0
60,32Nvl_L2_NS,32NVL_NS,0.007,0.007
60,NvcNvl_L1_NS,NONE,0.009,0.0
60,NvcNvl_L3_EW,NONE,0.019,0.0
60,NvcMt_L2_NS,NVCMT_NS,0.005,0.005
65,304Nvl_L1_EW,304NVL_EW,0.025,0.025
65,304Nvl_L2_EW,304NVL_EW,0.022,0.022
65,32Nvl_L1_NS,32NVL_NS,0.007,0.007
65,NvcNvl_L3_NS,NONE,0.007,0.0
65,NvcNvl_L2_NS,NONE,0.007,0.0
65,NvcNvl_L1_EW,NVCNVL_EW,0.014,0.01
65,NvcNvl_L2_EW,NVCNVL_EW,0.016,0.016
65,NvcMt_L1_EW,NVCMT_EW,0.006,-0.004
65,NvcMt_L1_NS,NVCMT_NS,0.007,0.007
65,NvcCmt8_L2_EW,NONE,0.007,0.0
65,32Thn_L1_EW,NONE,0.01,0.0
65,304Nvl_L3_EW,NONE,0.013,0.0
65,32Nvl_L2_NS,32NVL_NS,0.007,0.007
65,NvcNvl_L1_NS,NONE,0.009,0.0
65,NvcNvl_L3_EW,NONE,0.019,0.0
65,NvcMt_L2_EW,NVCMT_EW,0.008,-0.003
65,NvcMt_L2_NS,NVCMT_NS,0.005,0.005
65,NvcCmt8_L1_EW,NONE,0.006,0.0
70,304Nvl_L1_NS,NONE,0.007,0.0
70,32Nvl_L1_NS,32NVL_NS,0.007,0.007
70,NvcMt_L1_EW,NVCMT_EW,0.006,-0.021
70,NvcMt_L1_NS,NVCMT_NS,0.007,0.007
70,NvcCmt8_L2_EW,NVCCMT8_EW,0.026,0.026
70,32Nvl_L2_NS,32NVL_NS,0.007,0.007
70,NvcMt_L2_EW,NVCMT_EW,0.008,-0.011
70,NvcMt_L2_NS,NVCMT_NS,0.005,0.005
70,NvcCmt8_L1_EW,NVCCMT8_EW,0.038,0.034
75,304Nvl_L1_NS,304NVL_NS,0.045,0.036
75,304Nvl_L3_NS,NONE,0.037,0.0
75,304Nvl_L1_EW,304NVL_EW,0.008,0.008
75,304Nvl_L2_EW,304NVL_EW,0.007,0.007
75,304Nvl_L1_NS,NONE,0.007,0.0
75,32Nvl_L3_NS,NONE,0.007,0.0
75,32Nvl_L1_NS,32NVL_NS,0.014,-0.018
75,NvcNvl_L3_NS,NONE,0.014,0.0
75,NvcNvl_L2_NS,NONE,0.013,0.0
75,NvcNvl_L1_EW,NVCNVL_EW,0.007,0.003
75,NvcNvl_L2_EW,NVCNVL_EW,0.008,0.008
75,32Mt_L1_NS,NONE,0.01,0.0
75,NvcMt_L1_EW,NVCMT_EW,0.006,0.001
75,NvcMt_L1_NS,NVCMT_NS,0.007,0.007
75,304Nvl_L2_NS,304NVL_NS,0.038,0.038
75,304Nvl_L3_EW,NONE,0.006,0.0
75,32Nvl_L2_NS,32NVL_NS,0.013,-0.013
75,NvcNvl_L1_NS,NONE,0.017,0.0
75,NvcNvl_L3_EW,NONE,0.009,0.0
75,32Mt_L2_NS,NONE,0.009,0.0
75,NvcMt_L2_EW,NVCMT_EW,0.008,0.002
75,NvcMt_L2_NS,NVCMT_NS,0.005,0.005
80,304Nvl_L1_NS,304NVL_NS,0.045,0.036
80,304Nvl_L3_NS,NONE,0.037,0.0
80,304Nvl_L1_EW,NONE,0.008,0.0
80,32Nvl_L3_NS,NONE,0.007,0.0
80,32Nvl_L1_NS,32NVL_NS,0.014,-0.018
80,32Nvl_L3_NS,NONE,0.008,0.0
80,32Nvl_L2_NS,32NVL_NS,0.008,-0.019
80,NvcNvl_L1_EW,NVCNVL_EW,0.007,0.007
80,32Mt_L1_NS,32MT_NS,0.006,-0.003
80,32Mt_L1_EW,32MT_EW,0.007,0.007
80,NvcMt_L1_NS,NVCMT_NS,0.014,0.009
80,304Nvl_L2_NS,304NVL_NS,0.038,0.032
80,32Nvl_L2_NS,32NVL_NS,0.013,-0.013
80,32Nvl_L1_NS,32NVL_NS,0.007,-0.025
80,32Mt_L2_NS,32MT_NS,0.006,-0.001
80,32Mt_L2_EW,32MT_EW,0.005,0.005
80,NvcMt_L2_NS,NVCMT_NS,0.011,0.006
