Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
intersection33,1,112,1,1,0.5
intersection35,1,112,1,1,12.0
intersection40,1,112,1,1,0.0
intersection44,1,112,3,1,0.0
intersection97,1,112,0,1,0.0
intersection109,1,112,2,0,0.0
intersection133,1,112,0,0,0.0
intersection141,1,112,0,0,0.0
intersection133,2,224,0,0,0.0
intersection141,2,224,0,0,0.0
intersection33,2,224,6,10,0.25
intersection35,2,224,8,9,16.0
intersection40,2,224,8,2,0.25
intersection44,2,224,6,4,4.13
intersection97,2,224,2,2,0.0
intersection109,2,224,3,5,15.8
intersection133,3,336,0,0,0.0
intersection141,3,336,0,0,0.0
intersection33,3,337,10,13,4.62
intersection35,3,337,11,16,16.25
intersection40,3,337,4,12,28.75
intersection44,3,337,6,12,10.04
intersection97,3,337,0,5,0.0
intersection109,3,337,4,8,17.69
intersection133,4,448,0,0,0.0
intersection141,4,448,0,0,0.0
intersection33,4,449,7,20,10.35
intersection35,4,449,4,17,30.79
intersection40,4,449,10,11,2.64
intersection44,4,449,5,6,2.92
intersection97,4,449,1,1,2.0
intersection109,4,449,18,8,4.75
intersection133,5,560,0,0,0.0
intersection141,5,560,0,0,0.0
intersection33,5,562,13,29,14.38
intersection35,5,562,9,16,30.34
intersection40,5,562,2,22,15.98
intersection44,5,562,6,12,6.92
intersection97,5,562,0,0,0.0
intersection109,5,562,8,15,19.47
intersection133,6,672,0,0,0.0
intersection141,6,672,0,0,0.0
intersection33,6,674,10,23,3.48
intersection35,6,674,15,18,14.22
intersection40,6,674,13,7,9.0
intersection44,6,674,11,7,19.5
intersection97,6,674,0,9,55.72
intersection109,6,674,9,17,18.18
intersection133,7,784,0,0,0.0
intersection141,7,784,0,1,0.0
intersection33,7,787,6,34,11.84
intersection35,7,787,8,14,38.64
intersection40,7,787,6,24,19.29
intersection44,7,787,4,20,6.58
intersection97,7,787,0,3,0.0
intersection109,7,787,9,15,7.03
intersection133,8,896,0,0,0.0
intersection141,8,896,0,0,0.0
intersection33,8,899,4,20,16.58
intersection35,8,899,18,19,30.18
intersection40,8,899,16,14,9.04
intersection44,8,899,5,9,10.83
intersection97,8,899,0,0,0.0
intersection109,8,899,1,8,2.19
intersection133,9,1008,0,0,0.0
intersection141,9,1008,0,2,10.0
intersection33,9,1012,9,20,9.82
intersection35,9,1012,18,30,33.6
intersection40,9,1012,4,29,23.64
intersection44,9,1012,8,7,11.07
intersection97,9,1012,2,3,57.17
intersection109,9,1012,13,13,15.15
intersection133,10,1120,0,0,0.0
intersection141,10,1121,0,0,0.0
intersection33,10,1124,12,26,18.98
intersection35,10,1124,2,28,36.59
intersection40,10,1124,12,12,8.58
intersection44,10,1124,4,13,2.31
intersection97,10,1124,0,0,0.0
intersection109,10,1124,17,9,15.5
intersection133,11,1232,0,0,0.0
intersection141,11,1233,0,0,0.0
intersection33,11,1237,6,24,10.85
intersection35,11,1237,7,13,57.77
intersection40,11,1237,7,21,31.36
intersection44,11,1237,9,8,8.13
intersection97,11,1237,0,4,32.25
intersection109,11,1237,9,18,15.39
intersection133,12,1344,0,0,0.0
intersection141,12,1345,1,0,0.0
intersection33,12,1349,13,33,13.77
intersection35,12,1349,4,27,34.3
intersection40,12,1349,6,10,13.1
intersection44,12,1349,11,8,7.38
intersection97,12,1349,2,2,14.25
intersection109,12,1349,9,8,6.0
intersection133,13,1456,0,0,0.0
intersection141,13,1457,0,1,0.0
intersection33,13,1462,17,33,9.62
intersection35,13,1462,33,13,9.73
intersection40,13,1462,11,17,14.62
intersection44,13,1462,5,18,22.44
intersection97,13,1462,0,2,18.5
intersection109,13,1462,6,15,13.07
intersection133,14,1568,0,0,0.0
intersection141,14,1570,0,0,0.0
intersection33,14,1574,4,25,25.76
intersection35,14,1574,9,18,28.17
intersection40,14,1574,13,19,17.79
intersection44,14,1574,7,7,1.0
intersection97,14,1574,1,1,67.0
intersection109,14,1574,7,14,14.29
intersection133,15,1680,0,0,0.0
intersection141,15,1682,0,0,0.0
intersection33,15,1687,5,24,0.67
intersection35,15,1687,15,19,39.08
intersection40,15,1687,10,20,19.73
intersection44,15,1687,6,10,32.9
intersection97,15,1687,1,4,3.38
intersection109,15,1687,16,9,37.0
intersection133,16,1792,0,0,0.0
intersection141,16,1794,0,0,0.0
intersection33,16,1799,6,31,3.42
intersection35,16,1799,16,18,21.67
intersection40,16,1799,9,13,16.81
intersection44,16,1799,6,10,10.15
intersection97,16,1799,0,4,3.75
intersection109,16,1799,14,16,10.97
intersection133,17,1904,0,0,0.0
intersection141,17,1906,0,0,0.0
intersection33,17,1912,7,24,12.21
intersection35,17,1912,5,22,23.75
intersection40,17,1912,13,20,12.08
intersection44,17,1912,4,16,21.97
intersection97,17,1912,0,1,0.0
intersection109,17,1912,1,20,9.03
intersection133,18,2016,0,0,0.0
intersection141,18,2018,0,0,0.0
intersection33,18,2024,11,21,4.64
intersection35,18,2024,8,14,31.32
intersection40,18,2024,11,19,21.21
intersection44,18,2024,6,5,4.6
intersection97,18,2024,0,1,17.0
intersection109,18,2024,10,13,8.69
intersection133,19,2128,0,0,0.0
intersection141,19,2130,0,0,0.0
intersection33,19,2137,9,26,14.23
intersection35,19,2137,11,21,29.52
intersection40,19,2137,7,24,11.83
intersection44,19,2137,10,13,18.23
intersection97,19,2137,0,1,28.5
intersection109,19,2137,10,16,6.28
intersection133,20,2240,0,0,0.0
intersection141,20,2242,0,0,0.0
intersection33,20,2249,11,21,5.6
intersection35,20,2249,12,13,35.58
intersection40,20,2249,11,15,3.73
intersection44,20,2249,7,9,10.11
intersection97,20,2249,2,0,0.0
intersection109,20,2249,7,15,33.5
intersection133,21,2352,0,0,0.0
intersection141,21,2354,1,0,0.0
intersection33,21,2362,4,21,16.07
intersection35,21,2362,10,20,10.8
intersection40,21,2362,6,21,32.62
intersection44,21,2362,4,7,11.57
intersection97,21,2362,1,7,46.36
intersection109,21,2362,17,7,7.93
intersection133,22,2464,0,0,0.0
intersection141,22,2466,0,1,0.0
intersection33,22,2474,11,26,5.71
intersection35,22,2474,15,20,39.75
intersection40,22,2474,9,11,6.18
intersection44,22,2474,4,11,1.68
intersection97,22,2474,0,4,23.13
intersection109,22,2474,7,19,38.92
intersection133,23,2576,0,0,0.0
intersection141,23,2579,0,0,0.0
intersection33,23,2587,9,27,26.7
intersection35,23,2587,13,19,18.89
intersection40,23,2587,10,18,14.39
intersection44,23,2587,6,10,15.7
intersection97,23,2587,1,5,9.7
intersection109,23,2587,19,5,3.2
intersection133,24,2688,0,0,0.0
intersection141,24,2691,0,0,0.0
intersection33,24,2699,11,24,11.08
intersection35,24,2699,10,18,20.56
intersection40,24,2699,14,16,12.13
intersection44,24,2699,8,11,21.05
intersection97,24,2699,0,2,0.0
intersection109,24,2699,9,22,33.02
intersection133,25,2800,0,0,0.0
intersection141,25,2803,0,0,0.0
intersection33,25,2812,6,24,25.4
intersection35,25,2812,7,16,28.75
intersection40,25,2812,5,18,21.78
intersection44,25,2812,6,18,15.97
intersection97,25,2812,0,2,24.0
intersection109,25,2812,20,18,22.44
intersection133,26,2912,0,0,0.0
intersection141,26,2915,0,0,0.0
intersection33,26,2924,9,23,8.11
intersection35,26,2924,19,16,20.09
intersection40,26,2924,11,11,4.95
intersection44,26,2924,10,11,7.64
intersection97,26,2924,0,1,0.0
intersection109,26,2924,8,17,30.71
intersection133,27,3024,0,0,0.0
intersection141,27,3027,0,0,0.0
intersection33,27,3037,3,28,22.75
intersection35,27,3037,4,14,44.18
intersection40,27,3037,7,20,18.02
intersection44,27,3037,6,9,8.17
intersection97,27,3037,0,1,0.0
intersection109,27,3037,18,8,1.5
intersection133,28,3136,0,0,0.0
intersection141,28,3139,0,0,0.0
intersection33,28,3149,14,20,9.38
intersection35,28,3149,13,25,47.56
intersection40,28,3149,11,16,14.63
intersection44,28,3149,8,8,4.63
intersection97,28,3149,1,0,0.0
intersection109,28,3149,9,23,27.74
intersection133,29,3248,0,0,0.0
