Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
intersection33,1,120,1,5,13.1
intersection35,1,120,1,7,7.71
intersection40,1,120,7,4,0.13
intersection44,1,120,6,2,3.0
intersection97,1,120,0,2,0.0
intersection109,1,120,8,2,17.25
intersection133,1,120,0,0,0.0
intersection141,1,120,0,1,27.5
intersection133,2,236,0,0,0.0
intersection33,2,236,10,23,2.72
intersection35,2,236,11,14,4.64
intersection40,2,236,3,22,27.41
intersection44,2,236,13,16,1.31
intersection97,2,236,0,5,8.9
intersection109,2,236,16,10,5.0
intersection141,2,236,0,0,0.0
intersection133,3,352,0,0,0.0
intersection141,3,352,0,0,0.0
intersection33,3,353,11,38,9.04
intersection35,3,353,20,38,25.21
intersection40,3,353,24,13,2.65
intersection44,3,353,8,18,14.53
intersection97,3,353,1,2,36.25
intersection109,3,353,10,17,6.82
intersection133,4,468,0,0,0.0
intersection141,4,468,0,0,0.0
intersection33,4,469,14,54,18.14
intersection35,4,469,24,51,22.81
intersection40,4,469,11,34,34.47
intersection44,4,469,6,20,14.13
intersection97,4,469,0,6,27.0
intersection109,4,469,15,12,5.96
intersection133,5,584,0,0,0.0
intersection141,5,584,0,1,0.0
intersection33,5,586,19,48,12.67
intersection35,5,586,35,37,17.84
intersection40,5,586,24,42,4.37
intersection44,5,586,16,18,2.83
intersection97,5,586,2,5,19.9
intersection109,5,586,17,28,17.23
intersection133,6,700,0,0,0.0
intersection141,6,701,1,0,0.0
intersection33,6,702,22,61,9.8
intersection35,6,702,12,30,20.87
intersection40,6,702,14,46,27.93
intersection44,6,702,7,26,25.92
intersection97,6,702,0,10,25.05
intersection109,6,702,17,35,23.27
intersection133,7,816,0,0,0.0
intersection141,7,817,0,1,2.5
intersection33,7,819,15,52,19.84
intersection35,7,819,34,32,47.89
intersection40,7,819,32,29,2.72
intersection44,7,819,17,25,4.88
intersection97,7,819,0,5,22.1
intersection109,7,819,44,29,19.17
intersection133,8,932,0,0,0.0
intersection141,8,934,0,0,0.0
intersection33,8,935,24,71,10.89
intersection35,8,935,28,45,33.2
intersection40,8,935,18,43,16.47
intersection44,8,935,12,25,24.96
intersection97,8,935,1,5,39.8
intersection109,8,935,14,41,37.89
intersection133,9,1048,0,0,0.0
intersection141,9,1050,0,0,0.0
intersection33,9,1052,19,67,17.93
intersection35,9,1052,32,45,27.74
intersection40,9,1052,25,36,12.04
intersection44,9,1052,15,33,6.2
intersection97,9,1052,3,8,21.5
intersection109,9,1052,34,26,17.35
intersection133,10,1164,0,0,0.0
intersection141,10,1166,0,0,0.0
intersection33,10,1168,29,61,9.65
intersection35,10,1168,23,27,27.31
intersection40,10,1168,27,48,18.63
intersection44,10,1168,19,14,10.46
intersection97,10,1168,3,13,22.23
intersection109,10,1168,24,40,19.88
intersection133,11,1280,0,0,0.0
intersection141,11,1282,0,0,0.0
intersection33,11,1285,27,44,31.61
intersection35,11,1285,29,40,50.03
intersection40,11,1285,20,39,12.41
intersection44,11,1285,7,31,12.05
intersection97,11,1285,2,4,19.0
intersection109,11,1285,21,32,9.83
intersection133,12,1396,0,0,0.0
intersection141,12,1398,0,0,0.0
intersection33,12,1401,26,86,19.74
intersection35,12,1401,33,47,25.45
intersection40,12,1401,28,35,20.94
intersection44,12,1401,15,17,4.09
intersection97,12,1401,2,15,13.67
intersection109,12,1401,11,34,24.65
intersection133,13,1512,0,0,0.0
intersection141,13,1514,0,0,0.0
intersection33,13,1518,25,48,14.96
intersection35,13,1518,48,37,32.8
intersection40,13,1518,36,35,9.03
intersection44,13,1518,12,40,10.81
intersection97,13,1518,1,5,8.7
intersection109,13,1518,37,27,13.54
intersection133,14,1628,0,0,0.0
intersection141,14,1630,0,0,0.0
intersection33,14,1634,24,62,19.92
intersection35,14,1634,30,24,37.23
intersection40,14,1634,36,56,21.21
intersection44,14,1634,9,25,7.24
intersection97,14,1634,1,1,5.5
intersection109,14,1634,15,34,31.18
intersection133,15,1744,1,0,0.0
intersection141,15,1746,1,0,0.0
intersection33,15,1751,11,57,12.69
intersection35,15,1751,45,49,51.26
intersection40,15,1751,31,42,18.11
intersection44,15,1751,25,17,9.26
intersection97,15,1751,2,13,18.85
intersection109,15,1751,29,41,18.82
intersection133,16,1860,0,0,0.0
intersection141,16,1862,0,1,0.0
intersection33,16,1867,24,46,8.21
intersection35,16,1867,51,57,27.94
intersection40,16,1867,17,45,11.13
