Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
intersection33,1,112,0,2,6.75
intersection35,1,112,0,4,0.0
intersection40,1,112,2,2,0.25
intersection44,1,112,3,0,0.0
intersection97,1,112,1,1,0.0
intersection109,1,112,5,0,0.0
intersection133,1,112,0,0,0.0
intersection141,1,112,0,0,0.0
intersection97,2,224,0,1,0.0
intersection133,2,224,0,0,0.0
intersection141,2,224,0,0,0.0
intersection33,2,224,4,9,12.22
intersection35,2,224,9,7,1.43
intersection40,2,224,8,8,7.5
intersection44,2,224,6,6,0.0
intersection109,2,224,2,4,19.38
intersection133,3,336,0,0,0.0
intersection141,3,336,0,0,0.0
intersection97,3,336,0,1,28.5
intersection33,3,337,6,10,9.3
intersection35,3,337,5,19,31.47
intersection40,3,337,8,14,5.57
intersection44,3,337,3,6,26.17
intersection109,3,337,19,3,2.67
intersection133,4,448,0,0,0.0
intersection141,4,448,0,0,0.0
intersection97,4,449,2,4,32.5
intersection33,4,449,2,20,12.6
intersection35,4,449,10,19,18.5
intersection40,4,449,10,16,16.63
intersection44,4,449,8,6,0.0
intersection109,4,449,13,17,18.97
intersection133,5,560,0,0,0.0
intersection141,5,560,0,0,0.0
intersection97,5,561,1,2,0.0
intersection33,5,562,15,22,4.05
intersection35,5,562,18,19,29.08
intersection40,5,562,14,15,13.87
intersection44,5,562,8,11,10.73
intersection109,5,562,6,17,19.71
intersection133,6,672,0,0,0.0
intersection141,6,672,0,0,0.0
intersection97,6,674,0,5,42.8
intersection33,6,674,5,26,31.35
intersection35,6,674,9,20,34.33
intersection40,6,674,11,16,16.84
intersection44,6,674,4,8,4.69
intersection109,6,674,21,12,7.08
intersection133,7,784,0,0,0.0
intersection141,7,784,0,0,0.0
intersection97,7,786,0,2,22.75
intersection33,7,787,11,30,1.55
intersection35,7,787,11,18,34.92
intersection40,7,787,8,18,11.25
intersection44,7,787,5,10,3.35
intersection109,7,787,15,20,18.33
intersection133,8,896,0,0,0.0
intersection141,8,896,0,0,0.0
intersection97,8,899,0,1,11.5
intersection33,8,899,6,28,16.14
intersection35,8,899,8,13,8.27
intersection40,8,899,9,17,15.44
intersection44,8,899,3,13,6.38
intersection109,8,899,9,16,11.34
intersection133,9,1008,0,0,0.0
intersection141,9,1008,0,0,0.0
intersection97,9,1011,0,4,31.75
intersection33,9,1012,8,32,5.09
intersection35,9,1012,12,15,31.27
intersection40,9,1012,9,9,14.06
intersection44,9,1012,8,12,6.08
intersection109,9,1012,4,12,26.54
intersection133,10,1120,0,0,0.0
intersection141,10,1120,0,0,0.0
intersection97,10,1124,2,2,21.0
intersection33,10,1124,5,18,11.78
intersection35,10,1124,9,21,21.1
intersection40,10,1124,12,14,15.43
intersection44,10,1124,5,13,5.58
intersection109,10,1124,15,11,7.5
intersection133,11,1232,0,0,0.0
intersection141,11,1232,0,0,0.0
intersection97,11,1236,1,7,42.29
intersection33,11,1237,8,26,20.54
intersection35,11,1237,9,20,34.63
intersection40,11,1237,7,18,14.22
intersection44,11,1237,5,12,4.58
intersection109,11,1237,9,11,26.09
intersection133,12,1344,1,0,0.0
intersection141,12,1344,0,0,0.0
intersection97,12,1349,0,2,0.0
intersection33,12,1349,12,18,3.03
intersection35,12,1349,13,19,17.55
intersection40,12,1349,11,14,5.93
intersection44,12,1349,12,12,1.17
intersection109,12,1349,15,11,11.05
intersection141,13,1456,0,0,0.0
intersection133,13,1456,0,0,0.0
intersection97,13,1461,1,0,0.0
intersection33,13,1462,4,27,19.52
intersection35,13,1462,11,19,43.05
intersection40,13,1462,4,20,19.75
intersection44,13,1462,4,13,35.58
intersection109,13,1462,15,12,19.58
intersection141,14,1568,0,1,26.5
intersection133,14,1569,0,0,0.0
intersection97,14,1574,1,2,0.0
intersection33,14,1574,6,27,7.3
intersection35,14,1574,9,29,15.62
intersection40,14,1574,9,11,5.45
intersection44,14,1574,5,6,6.75
intersection109,14,1574,7,18,31.83
intersection141,15,1680,0,0,0.0
intersection133,15,1681,0,0,0.0
intersection97,15,1686,0,7,10.79
intersection33,15,1687,12,23,17.85
intersection35,15,1687,15,12,22.0
intersection40,15,1687,3,14,13.07
intersection44,15,1687,10,6,3.42
intersection109,15,1687,17,10,17.0
intersection141,16,1792,0,0,0.0
intersection133,16,1793,0,0,0.0
intersection97,16,1799,2,6,26.83
intersection33,16,1799,7,24,28.04
intersection35,16,1799,6,21,22.74
intersection40,16,1799,14,12,8.5
intersection44,16,1799,7,15,10.27
intersection109,16,1799,6,19,18.21
intersection141,17,1904,0,0,0.0
intersection133,17,1905,0,0,0.0
intersection97,17,1911,0,1,0.0
intersection33,17,1912,16,26,0.96
intersection35,17,1912,8,12,35.92
intersection40,17,1912,8,24,22.6
intersection44,17,1912,5,17,12.5
intersection109,17,1912,7,12,42.83
intersection141,18,2016,0,1,0.0
intersection133,18,2017,0,0,0.0
intersection97,18,2024,0,2,17.5
intersection33,18,2024,7,19,38.95
intersection35,18,2024,16,20,22.15
intersection40,18,2024,5,13,3.54
intersection44,18,2024,4,12,22.79
intersection109,18,2024,21,7,8.21
intersection133,19,2129,0,0,0.0
intersection141,19,2129,0,0,0.0
intersection97,19,2136,1,0,0.0
intersection33,19,2137,12,29,27.03
intersection35,19,2137,7,20,28.55
intersection40,19,2137,7,25,17.42
intersection44,19,2137,4,8,5.5
intersection109,19,2137,4,23,34.02
intersection133,20,2241,0,0,0.0
intersection141,20,2241,0,0,0.0
intersection97,20,2249,0,6,59.25
intersection33,20,2249,5,17,18.76
intersection35,20,2249,7,12,27.33
intersection40,20,2249,9,7,13.29
intersection44,20,2249,4,13,14.08
intersection109,20,2249,18,10,31.35
intersection133,21,2353,0,0,0.0
intersection141,21,2353,0,0,0.0
intersection97,21,2361,0,5,16.5
intersection33,21,2362,10,27,12.17
intersection35,21,2362,6,20,14.65
intersection40,21,2362,10,15,28.77
intersection44,21,2362,11,11,2.82
intersection109,21,2362,1,20,32.83
intersection133,22,2465,0,0,0.0
intersection141,22,2465,0,0,0.0
intersection97,22,2474,0,3,5.17
intersection33,22,2474,6,19,17.55
intersection35,22,2474,7,17,13.53
intersection40,22,2474,10,20,12.5
intersection44,22,2474,9,16,22.78
intersection109,22,2474,20,3,33.17
intersection133,23,2577,0,0,0.0
intersection141,23,2577,0,0,0.0
intersection97,23,2586,1,1,18.0
intersection33,23,2587,5,30,18.97
intersection35,23,2587,7,25,24.58
intersection40,23,2587,9,17,19.79
intersection44,23,2587,5,13,22.0
intersection109,23,2587,4,11,15.91
intersection133,24,2689,0,0,0.0
intersection141,24,2689,0,0,0.0
intersection97,24,2699,1,1,0.0
intersection33,24,2699,10,21,1.57
intersection35,24,2699,10,19,23.55
intersection40,24,2699,13,13,9.77
intersection44,24,2699,3,12,3.63
intersection109,24,2699,5,9,29.56
intersection133,25,2801,0,0,0.0
intersection141,25,2801,0,1,0.0
intersection97,25,2811,0,2,48.75
intersection33,25,2812,6,17,23.88
intersection35,25,2812,8,19,42.66
intersection40,25,2812,5,32,20.59
intersection44,25,2812,10,3,1.33
intersection109,25,2812,17,10,11.15
intersection133,26,2913,0,0,0.0
intersection141,26,2913,0,0,0.0
intersection97,26,2924,0,5,26.8
intersection33,26,2924,8,31,13.71
