Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
intersection33,1,120,6,11,4.64
intersection35,1,120,4,7,8.14
intersection40,1,120,0,5,0.0
intersection44,1,120,5,3,0.0
intersection97,1,120,1,0,0.0
intersection109,1,120,2,1,3.5
intersection133,1,120,0,0,0.0
intersection141,1,120,0,0,0.0
intersection141,2,236,0,1,0.0
intersection33,2,236,5,11,8.59
intersection35,2,236,16,10,3.95
intersection40,2,236,22,7,0.07
intersection44,2,236,10,15,3.9
intersection97,2,236,1,7,6.29
intersection109,2,236,23,5,0.0
intersection133,2,236,0,0,0.0
intersection133,3,352,0,0,0.0
intersection141,3,352,1,0,0.0
intersection33,3,353,2,40,18.18
intersection35,3,353,11,31,30.13
intersection40,3,353,6,39,29.86
intersection44,3,353,15,21,6.17
intersection97,3,353,2,3,19.33
intersection109,3,353,14,16,18.91
intersection133,4,468,0,0,0.0
intersection141,4,469,0,1,1.5
intersection33,4,469,20,54,3.08
intersection35,4,469,28,44,23.28
intersection40,4,469,18,34,4.19
intersection44,4,469,12,18,30.89
intersection97,4,469,1,2,37.5
intersection109,4,469,20,19,9.03
intersection133,5,584,0,0,0.0
intersection141,5,585,0,0,0.0
intersection33,5,586,20,64,19.62
intersection35,5,586,30,32,20.56
intersection40,5,586,19,45,18.08
intersection44,5,586,11,13,10.19
intersection97,5,586,4,9,52.72
intersection109,5,586,29,20,19.23
intersection133,6,700,0,0,0.0
intersection141,6,701,0,0,0.0
intersection33,6,702,25,72,16.1
intersection35,6,702,28,24,46.85
intersection40,6,702,16,31,14.06
intersection44,6,702,10,17,0.18
intersection97,6,702,1,6,7.58
intersection109,6,702,13,37,19.08
intersection133,7,816,0,0,0.0
intersection141,7,817,0,0,0.0
intersection33,7,819,11,57,34.6
intersection35,7,819,38,47,37.36
intersection40,7,819,35,30,22.1
intersection44,7,819,15,23,14.96
intersection97,7,819,2,13,30.46
intersection109,7,819,20,22,11.61
intersection133,8,932,0,0,0.0
intersection141,8,933,0,0,0.0
intersection33,8,935,23,48,8.75
intersection35,8,935,22,38,32.38
intersection40,8,935,28,50,25.17
intersection44,8,935,18,31,9.19
intersection97,8,935,0,7,21.0
intersection109,8,935,24,30,32.38
intersection133,9,1048,0,0,0.0
intersection141,9,1049,0,1,5.5
intersection33,9,1052,15,46,33.93
intersection35,9,1052,35,27,26.13
intersection40,9,1052,25,43,13.55
intersection44,9,1052,14,23,22.41
intersection97,9,1052,2,6,20.25
intersection109,9,1052,27,25,12.82
intersection133,10,1164,0,0,0.0
intersection141,10,1166,0,0,0.0
intersection33,10,1168,23,68,10.9
intersection35,10,1168,23,66,55.22
intersection40,10,1168,29,38,37.24
intersection44,10,1168,18,26,4.81
intersection97,10,1168,1,14,15.04
intersection109,10,1168,12,34,30.9
intersection133,11,1280,0,0,0.0
intersection141,11,1282,0,0,0.0
intersection33,11,1285,28,48,22.88
intersection35,11,1285,54,30,14.32
intersection40,11,1285,17,35,17.51
intersection44,11,1285,21,24,8.08
intersection97,11,1285,0,7,10.93
intersection109,11,1285,39,25,11.04
intersection133,12,1396,0,0,0.0
intersection141,12,1398,0,0,0.0
intersection33,12,1401,25,74,13.94
intersection35,12,1401,20,33,48.5
intersection40,12,1401,36,36,14.74
intersection44,12,1401,13,25,23.96
intersection97,12,1401,2,6,25.33
intersection109,12,1401,17,54,29.88
intersection133,13,1512,0,0,0.0
intersection141,13,1514,0,0,0.0
intersection33,13,1518,27,70,14.94
intersection35,13,1518,40,32,58.05
intersection40,13,1518,26,51,19.21
intersection44,13,1518,14,25,20.62
intersection97,13,1518,0,7,40.5
intersection109,13,1518,22,21,36.0
intersection133,14,1628,0,0,0.0
intersection141,14,1630,0,0,0.0
intersection33,14,1634,21,46,22.75
intersection35,14,1634,83,67,27.7
intersection40,14,1634,28,34,12.82
intersection44,14,1634,16,25,8.08
intersection97,14,1634,2,2,24.75
intersection109,14,1634,17,23,16.26
intersection133,15,1744,0,0,0.0
intersection141,15,1746,0,0,0.0
intersection33,15,1751,25,67,6.57
intersection35,15,1751,15,43,40.55
intersection40,15,1751,25,45,26.58
intersection44,15,1751,12,26,15.58
intersection97,15,1751,1,5,39.2
intersection109,15,1751,29,31,29.85
intersection133,16,1860,0,0,0.0
intersection141,16,1862,0,0,0.0
intersection33,16,1867,22,59,13.18
intersection35,16,1867,24,28,39.13
intersection40,16,1867,24,40,11.43
intersection44,16,1867,15,22,16.39
intersection97,16,1867,3,3,20.5
intersection109,16,1867,30,49,15.26
intersection133,17,1976,0,0,0.0
intersection141,17,1978,0,0,0.0
intersection33,17,1984,16,63,15.37
intersection35,17,1984,29,48,55.83
intersection40,17,1984,18,43,35.93
intersection44,17,1984,15,23,29.93
intersection97,17,1984,2,6,20.92
intersection109,17,1984,33,28,31.64
intersection133,18,2092,0,0,0.0
intersection141,18,2094,0,0,0.0
intersection33,18,2100,25,64,7.53
intersection35,18,2100,37,31,19.58
intersection40,18,2100,24,35,11.29
intersection44,18,2100,14,25,3.62
intersection97,18,2100,2,9,9.22
intersection109,18,2100,15,34,25.24
intersection133,19,2208,0,0,0.0
intersection141,19,2210,0,1,30.5
intersection33,19,2217,17,66,22.52
intersection35,19,2217,22,29,47.66
intersection40,19,2217,37,36,38.36
intersection44,19,2217,13,21,10.86
intersection97,19,2217,2,5,6.9
intersection109,19,2217,40,25,7.04
intersection133,20,2324,0,0,0.0
intersection141,20,2326,0,0,0.0
intersection33,20,2333,16,82,8.54
intersection35,20,2333,35,39,52.23
intersection40,20,2333,26,49,14.18
intersection44,20,2333,10,26,19.98
intersection97,20,2333,4,6,9.58
intersection109,20,2333,19,28,33.32
intersection133,21,2440,0,0,0.0
intersection141,21,2442,0,0,0.0
intersection33,21,2450,24,40,16.51
intersection35,21,2450,24,52,26.68
intersection40,21,2450,29,41,15.2
intersection44,21,2450,14,20,4.13
intersection97,21,2450,1,7,12.14
intersection109,21,2450,31,25,27.66
intersection133,22,2556,0,0,0.0
intersection141,22,2558,0,0,0.0
intersection33,22,2566,32,63,11.98
intersection35,22,2566,20,24,28.25
intersection40,22,2566,19,38,33.92
intersection44,22,2566,7,29,19.98
intersection97,22,2566,2,5,36.1
intersection109,22,2566,27,47,23.64
intersection133,23,2672,0,0,0.0
intersection141,23,2674,0,0,0.0
intersection33,23,2683,9,53,30.22
intersection35,23,2683,34,48,53.69
intersection40,23,2683,31,34,9.01
intersection44,23,2683,11,20,8.53
intersection97,23,2683,0,3,9.33
intersection109,23,2683,19,33,14.71
intersection133,24,2788,0,0,0.0
intersection141,24,2790,0,0,0.0
intersection33,24,2799,18,52,6.36
intersection35,24,2799,50,48,20.4
intersection40,24,2799,26,39,35.04
intersection44,24,2799,23,20,21.63
intersection97,24,2799,0,11,21.27
intersection109,24,2799,17,44,27.11
intersection133,25,2904,0,0,0.0
intersection141,25,2906,0,0,0.0
intersection33,25,2916,22,52,6.91
intersection35,25,2916,25,42,42.01
intersection40,25,2916,24,49,7.62
intersection44,25,2916,17,30,12.73
intersection97,25,2916,2,6,10.42
intersection109,25,2916,41,31,10.24
intersection133,26,3020,0,0,0.0
intersection141,26,3022,1,0,0.0
intersection33,26,3032,20,56,19.68
intersection35,26,3032,22,37,41.16
intersection40,26,3032,24,33,18.76
intersection44,26,3032,18,27,17.44
intersection97,26,3032,1,12,33.92
intersection109,26,3032,15,31,32.21
intersection133,27,3136,0,0,0.0
intersection141,27,3139,0,1,0.0
intersection33,27,3149,27,53,14.04
intersection35,27,3149,62,53,27.25
intersection40,27,3149,23,45,20.5
intersection44,27,3149,12,31,8.39
intersection97,27,3149,3,1,43.5
intersection109,27,3149,21,38,26.79
intersection133,28,3252,0,0,0.0
intersection141,28,3255,0,0,0.0
intersection33,28,3265,23,71,13.61
intersection35,28,3265,30,34,40.16
intersection40,28,3265,25,40,8.34
intersection44,28,3265,13,16,12.88
intersection97,28,3265,0,3,7.33
intersection109,28,3265,38,30,18.15
intersection133,29,3369,0,0,0.0
intersection141,29,3371,0,0,0.0
intersection33,29,3382,25,74,20.22
intersection35,29,3382,28,38,51.63
intersection40,29,3382,16,53,21.82
intersection44,29,3382,14,23,14.26
intersection97,29,3382,1,7,32.57
intersection109,29,3382,29,36,19.81
intersection133,30,3485,0,0,0.0
intersection141,30,3487,0,1,0.0
intersection33,30,3498,17,66,17.5
intersection35,30,3498,49,52,43.96
intersection40,30,3498,18,26,15.85
intersection44,30,3498,15,23,3.02
intersection97,30,3498,2,4,30.38
intersection109,30,3498,20,29,24.59
intersection133,31,3601,0,0,0.0
intersection141,31,3604,0,0,0.0
intersection33,31,3615,17,67,15.64
intersection35,31,3615,27,27,36.22
intersection40,31,3615,16,41,25.59
intersection44,31,3615,24,23,7.33
intersection97,31,3615,0,11,19.09
intersection109,31,3615,35,30,21.9
intersection133,32,3717,0,0,0.0
intersection141,32,3720,0,0,0.0
intersection33,32,3731,27,44,6.28
intersection35,32,3731,38,23,58.5
intersection40,32,3731,23,28,16.13
intersection44,32,3731,16,32,15.17
intersection97,32,3731,0,0,0.0
intersection109,32,3731,19,37,15.16
intersection133,33,3833,0,0,0.0
intersection141,33,3836,0,0,0.0
intersection33,33,3848,22,57,39.59
intersection35,33,3848,40,70,42.89
intersection40,33,3848,19,41,24.6
intersection44,33,3848,19,28,6.2
intersection97,33,3848,0,5,40.1
intersection109,33,3848,18,25,10.4
intersection133,34,3949,0,0,0.0
intersection141,34,3952,0,1,0.0
intersection33,34,3964,26,68,9.79
intersection35,34,3964,24,51,23.44
intersection40,34,3964,21,42,8.76
intersection44,34,3964,13,21,11.05
intersection97,34,3964,1,17,59.21
intersection109,34,3964,25,27,34.94
intersection133,35,4065,0,0,0.0
intersection141,35,4068,0,0,0.0
intersection33,35,4081,39,28,43.34
intersection35,35,4081,39,31,35.06
intersection40,35,4081,10,45,14.06
intersection44,35,4081,25,28,8.82
intersection97,35,4081,1,6,13.5
intersection109,35,4081,38,34,9.54
intersection133,36,4181,0,0,0.0
intersection141,36,4184,0,1,0.0
intersection33,36,4197,24,88,26.44
intersection35,36,4197,30,32,55.53
intersection40,36,4197,24,24,20.6
intersection44,36,4197,12,37,33.91
intersection97,36,4197,2,5,18.1
intersection109,36,4197,16,44,24.01
intersection133,37,4297,0,0,0.0
intersection141,37,4301,0,0,0.0
intersection33,37,4314,19,68,15.06
intersection35,37,4314,63,71,39.24
intersection40,37,4314,16,45,28.81
intersection44,37,4314,8,20,4.78
intersection97,37,4314,1,2,0.0
intersection109,37,4314,35,25,30.6
intersection133,38,4413,0,0,0.0
intersection141,38,4417,0,1,0.0
intersection33,38,4430,23,65,20.55
intersection35,38,4430,44,49,29.72
intersection40,38,4430,30,43,5.28
intersection44,38,4430,11,16,22.44
intersection97,38,4430,0,2,0.0
intersection109,38,4430,26,23,18.93
intersection133,39,4529,0,0,0.0
intersection141,39,4533,0,0,0.0
intersection33,39,4547,32,56,8.38
intersection35,39,4547,14,29,36.05
intersection40,39,4547,15,46,28.51
intersection44,39,4547,7,25,15.54
intersection97,39,4547,1,4,27.63
intersection109,39,4547,30,34,13.91
intersection133,40,4645,0,0,0.0
intersection141,40,4649,0,0,0.0
intersection33,40,4663,25,50,23.49
intersection35,40,4663,28,39,64.19
intersection40,40,4663,24,30,18.35
intersection44,40,4663,17,21,10.38
intersection97,40,4663,1,1,71.0
intersection109,40,4663,31,37,19.41
intersection133,41,4762,0,0,0.0
intersection141,41,4765,0,0,0.0
intersection33,41,4780,19,81,9.2
intersection35,41,4780,36,42,29.1
intersection40,41,4780,16,45,34.7
intersection44,41,4780,9,23,18.96
intersection97,41,4780,0,7,62.93
intersection109,41,4780,19,34,36.62
intersection133,42,4878,0,0,0.0
intersection141,42,4881,0,0,0.0
intersection33,42,4896,16,54,13.7
intersection35,42,4896,31,28,33.75
intersection40,42,4896,35,28,10.21
intersection44,42,4896,14,17,2.62
intersection97,42,4896,0,3,22.67
intersection109,42,4896,27,29,13.17
intersection133,43,4994,0,0,0.0
intersection141,43,4997,0,0,0.0
intersection33,43,5013,12,52,23.07
intersection35,43,5013,32,55,51.26
intersection40,43,5013,33,40,34.76
intersection44,43,5013,13,25,12.02
intersection97,43,5013,2,2,16.25
intersection109,43,5013,28,27,14.57
intersection133,44,5110,0,0,0.0
intersection141,44,5113,0,0,0.0
intersection33,44,5129,23,70,5.31
intersection35,44,5129,33,30,11.5
intersection40,44,5129,31,40,19.99
intersection44,44,5129,23,20,10.68
intersection97,44,5129,0,7,25.64
intersection109,44,5129,11,31,34.47
intersection133,45,5226,0,0,0.0
intersection141,45,5229,0,0,0.0
intersection33,45,5246,22,41,28.73
intersection35,45,5246,21,34,37.71
intersection40,45,5246,11,37,35.23
intersection44,45,5246,11,30,15.97
