Time_Seconds,Lane_ID,Phase_ID,Density_Phi,Pressure_W
35,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
35,NvcMt_L2_EW,NVCMT_EW,0.008,0.008
40,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
40,NvcMt_L2_EW,NVCMT_EW,0.008,0.008
45,NvcNvl_L3_NS,NONE,0.007,0.0
45,NvcNvl_L2_NS,NONE,0.007,0.0
45,NvcNvl_L1_NS,NONE,0.009,0.0
55,NvcNvl_L1_EW,NVCNVL_EW,0.007,0.007
55,NvcNvl_L2_EW,NVCNVL_EW,0.008,0.008
55,NvcNvl_L3_EW,NONE,0.009,0.0
65,NvcNvl_L1_EW,NVCNVL_EW,0.007,0.007
65,NvcNvl_L2_EW,NVCNVL_EW,0.008,0.008
65,NvcNvl_L3_EW,NONE,0.009,0.0
70,32Nvl_L3_NS,NONE,0.008,0.0
70,32Nvl_L2_NS,32NVL_NS,0.008,0.008
70,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
70,32Nvl_L1_NS,32NVL_NS,0.007,0.007
70,NvcMt_L2_EW,NVCMT_EW,0.008,0.008
75,304Nvl_L1_NS,304NVL_NS,0.009,0.009
75,304Nvl_L3_NS,NONE,0.007,0.0
75,32Nvl_L3_NS,NONE,0.008,0.0
75,32Nvl_L2_NS,32NVL_NS,0.008,0.003
75,NvcCmt8_L2_NS,NONE,0.011,0.0
75,NvcCmt8_L1_NS,NONE,0.008,0.0
75,304Nvl_L2_NS,304NVL_NS,0.008,0.002
75,32Nvl_L1_NS,32NVL_NS,0.007,0.0
80,304Nvl_L1_NS,304NVL_NS,0.009,0.009
80,304Nvl_L3_NS,NONE,0.007,0.0
80,32Nvl_L3_NS,NONE,0.008,0.0
80,32Nvl_L2_NS,32NVL_NS,0.008,0.003
80,NvcNvl_L3_NS,NONE,0.034,0.0
80,NvcNvl_L2_NS,NONE,0.033,0.0
80,304Nvl_L2_NS,304NVL_NS,0.008,0.002
80,32Nvl_L1_NS,32NVL_NS,0.007,0.0
80,NvcNvl_L1_NS,NONE,0.044,0.0
85,304Nvl_L1_NS,304NVL_NS,0.009,0.009
85,304Nvl_L3_NS,NONE,0.007,0.0
85,32Nvl_L3_NS,NONE,0.008,0.0
85,32Nvl_L2_NS,32NVL_NS,0.008,0.003
85,304Nvl_L2_NS,304NVL_NS,0.008,0.002
85,32Nvl_L1_NS,32NVL_NS,0.007,0.0
90,304Nvl_L1_NS,304NVL_NS,0.009,0.009
90,304Nvl_L3_NS,NONE,0.007,0.0
90,32Nvl_L3_NS,NONE,0.008,0.0
90,32Nvl_L2_NS,32NVL_NS,0.008,0.003
90,NvcNvl_L1_EW,NONE,0.053,0.0
90,NvcNvl_L2_EW,NONE,0.038,0.0
90,304Nvl_L2_NS,304NVL_NS,0.008,0.002
90,32Nvl_L1_NS,32NVL_NS,0.007,0.0
95,304Nvl_L1_NS,304NVL_NS,0.009,0.009
95,304Nvl_L3_NS,NONE,0.007,0.0
95,32Nvl_L3_NS,NONE,0.008,0.0
95,32Nvl_L2_NS,32NVL_NS,0.008,0.003
95,NvcNvl_L1_EW,NONE,0.053,0.0
95,NvcNvl_L2_EW,NONE,0.038,0.0
95,NvcCmt8_L2_NS,NONE,0.011,0.0
95,NvcCmt8_L1_NS,NONE,0.008,0.0
95,304Nvl_L2_NS,304NVL_NS,0.008,0.002
95,32Nvl_L1_NS,32NVL_NS,0.007,0.0
100,304Nvl_L1_NS,304NVL_NS,0.009,0.009
100,304Nvl_L3_NS,NONE,0.007,0.0
100,32Nvl_L3_NS,NONE,0.008,0.0
100,32Nvl_L2_NS,32NVL_NS,0.008,0.003
100,304Nvl_L2_NS,304NVL_NS,0.008,0.002
100,32Nvl_L1_NS,32NVL_NS,0.007,0.0
105,304Nvl_L1_NS,304NVL_NS,0.009,0.009
105,304Nvl_L3_NS,NONE,0.007,0.0
105,32Nvl_L3_NS,NONE,0.008,0.0
105,32Nvl_L2_NS,32NVL_NS,0.008,0.003
105,304Nvl_L2_NS,304NVL_NS,0.008,0.002
105,32Nvl_L1_NS,32NVL_NS,0.007,0.0
110,304Nvl_L1_NS,304NVL_NS,0.009,0.009
110,304Nvl_L3_NS,NONE,0.007,0.0
110,32Nvl_L3_NS,NONE,0.008,0.0
110,32Nvl_L2_NS,32NVL_NS,0.008,0.003
110,32Mt_L1_NS,NONE,0.01,0.0
110,304Nvl_L2_NS,304NVL_NS,0.008,0.002
110,32Nvl_L1_NS,32NVL_NS,0.007,0.0
110,32Mt_L2_NS,NONE,0.009,0.0
115,32Mt_L1_NS,32MT_NS,0.006,0.006
115,NvcMt_L2_NS,NONE,0.005,0.0
115,NvcMt_L1_NS,NONE,0.005,0.0
120,304Nvl_L1_EW,304NVL_EW,0.008,0.008
120,304Nvl_L2_EW,304NVL_EW,0.007,0.007
120,32Nvl_L3_NS,NONE,0.008,0.0
120,32Nvl_L2_NS,32NVL_NS,0.008,0.008
120,304Nvl_L3_EW,NONE,0.006,0.0
120,32Nvl_L1_NS,32NVL_NS,0.007,0.007
125,304Nvl_L1_EW,304NVL_EW,0.008,0.008
125,304Nvl_L2_EW,304NVL_EW,0.007,0.007
125,304Nvl_L1_NS,NONE,0.007,0.0
125,32Mt_L1_NS,NONE,0.01,0.0
125,304Nvl_L3_EW,NONE,0.006,0.0
125,32Mt_L2_NS,NONE,0.009,0.0
130,304Nvl_L1_EW,304NVL_EW,0.008,0.008
130,304Nvl_L2_EW,304NVL_EW,0.007,0.007
130,304Nvl_L3_EW,NONE,0.006,0.0
135,304Nvl_L1_EW,304NVL_EW,0.008,0.008
135,304Nvl_L2_EW,304NVL_EW,0.007,0.007
135,32Mt_L1_EW,NONE,0.007,0.0
135,NvcMt_L2_NS,NONE,0.005,0.0
135,304Nvl_L3_EW,NONE,0.006,0.0
135,NvcMt_L1_NS,NONE,0.005,0.0
140,304Thn_L1_EW,304THN_EW,0.008,0.002
140,304Thn_L3_EW,NONE,0.008,0.0
140,304Nvl_L1_EW,304NVL_EW,0.008,0.003
140,304Nvl_L2_EW,304NVL_EW,0.007,0.002
140,32Mt_L1_EW,32MT_EW,0.014,0.014
140,NvcCmt8_L2_NS,NONE,0.011,0.0
140,NvcCmt8_L1_NS,NONE,0.008,0.0
140,304Nvl_L3_EW,NONE,0.006,0.0
140,32Mt_L2_EW,32MT_EW,0.011,0.011
140,304Thn_L2_EW,304THN_EW,0.007,0.002
145,304Thn_L1_EW,304THN_EW,0.008,0.002
145,304Thn_L3_EW,NONE,0.008,0.0
145,304Nvl_L1_NS,304NVL_NS,0.009,0.009
145,304Nvl_L1_EW,304NVL_EW,0.008,0.003
145,304Nvl_L2_EW,304NVL_EW,0.007,0.002
145,32Mt_L1_EW,32MT_EW,0.021,0.021
145,304Nvl_L2_NS,304NVL_NS,0.008,0.008
145,304Nvl_L3_EW,NONE,0.006,0.0
145,32Mt_L2_EW,32MT_EW,0.016,0.016
145,304Thn_L2_EW,304THN_EW,0.007,0.002
150,304Thn_L1_EW,304THN_EW,0.008,0.002
150,304Thn_L3_EW,NONE,0.008,0.0
150,304Nvl_L1_EW,304NVL_EW,0.008,0.003
150,304Nvl_L2_EW,304NVL_EW,0.007,0.002
150,32Nvl_L3_NS,NONE,0.008,0.0
150,32Nvl_L2_NS,32NVL_NS,0.008,0.008
150,NvcNvl_L1_EW,NONE,0.053,0.0
150,NvcNvl_L2_EW,NONE,0.038,0.0
150,32Mt_L1_EW,32MT_EW,0.021,0.021
150,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
150,304Nvl_L3_EW,NONE,0.006,0.0
150,32Nvl_L1_NS,32NVL_NS,0.007,0.007
150,NvcNvl_L3_EW,NONE,0.032,0.0
150,32Mt_L2_EW,32MT_EW,0.016,0.016
150,NvcMt_L2_EW,NVCMT_EW,0.008,0.008
150,304Thn_L2_EW,304THN_EW,0.007,0.002
155,304Nvl_L1_EW,304NVL_EW,0.017,0.017
155,304Nvl_L2_EW,304NVL_EW,0.015,0.015
155,304Nvl_L1_NS,NONE,0.007,0.0
155,32Nvl_L3_NS,NONE,0.007,0.0
155,32Nvl_L1_NS,32NVL_NS,0.007,0.007
155,32Mt_L1_EW,32MT_EW,0.021,0.021
155,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
155,304Nvl_L3_EW,NONE,0.013,0.0
155,32Nvl_L2_NS,32NVL_NS,0.007,0.007
155,32Mt_L2_EW,32MT_EW,0.016,0.016
155,NvcMt_L2_EW,NVCMT_EW,0.008,0.008
160,304Nvl_L1_EW,304NVL_EW,0.017,0.017
160,304Nvl_L2_EW,304NVL_EW,0.015,0.015
160,32Mt_L1_EW,32MT_EW,0.028,0.028
160,32Mt_L1_NS,NONE,0.01,0.0
160,304Nvl_L3_EW,NONE,0.013,0.0
160,32Mt_L2_EW,32MT_EW,0.022,0.022
160,32Mt_L2_NS,NONE,0.009,0.0
165,304Thn_L1_EW,NONE,0.007,0.0
165,304Nvl_L1_EW,304NVL_EW,0.017,0.017
165,304Nvl_L2_EW,304NVL_EW,0.015,0.015
165,NvcNvl_L1_EW,NVCNVL_EW,0.007,0.003
165,NvcNvl_L2_EW,NVCNVL_EW,0.008,0.008
165,32Mt_L1_EW,32MT_EW,0.028,0.028
165,NvcMt_L1_EW,NVCMT_EW,0.006,0.001
165,32Thn_L1_EW,32THN_EW,0.096,0.096
165,32Thn_L2_EW,32THN_EW,0.1,0.1
165,32Thn_L3_EW,NONE,0.098,0.0
165,304Nvl_L3_EW,NONE,0.013,0.0
165,NvcNvl_L3_EW,NONE,0.009,0.0
165,32Mt_L2_EW,32MT_EW,0.022,0.022
165,NvcMt_L2_EW,NVCMT_EW,0.008,0.002
170,304Nvl_L1_EW,304NVL_EW,0.017,0.017
170,304Nvl_L2_EW,304NVL_EW,0.015,0.015
170,NvcNvl_L1_EW,NONE,0.011,0.0
170,NvcNvl_L2_EW,NONE,0.008,0.0
170,NvcNvl_L1_EW,NVCNVL_EW,0.014,0.01
170,NvcNvl_L2_EW,NVCNVL_EW,0.016,0.016
170,32Mt_L1_EW,32MT_EW,0.035,0.035
170,NvcMt_L1_EW,NVCMT_EW,0.006,-0.004
170,32Thn_L1_EW,32THN_EW,0.096,0.096
170,32Thn_L2_EW,32THN_EW,0.1,0.1
170,32Thn_L3_EW,NONE,0.098,0.0
170,304Nvl_L3_EW,NONE,0.006,0.0
170,NvcNvl_L3_EW,NONE,0.006,0.0
170,NvcNvl_L3_EW,NONE,0.019,0.0
170,32Mt_L2_EW,32MT_EW,0.022,0.022
170,NvcMt_L2_EW,NVCMT_EW,0.008,-0.003
175,304Nvl_L1_EW,304NVL_EW,0.008,0.008
175,304Nvl_L2_EW,304NVL_EW,0.007,0.007
175,32Nvl_L3_NS,NONE,0.008,0.0
175,32Nvl_L2_NS,32NVL_NS,0.008,0.008
175,NvcNvl_L1_EW,NVCNVL_EW,0.007,0.003
175,NvcNvl_L2_EW,NVCNVL_EW,0.008,0.008
175,32Mt_L1_EW,32MT_EW,0.021,0.021
175,NvcMt_L1_EW,NVCMT_EW,0.006,0.001
175,32Thn_L1_EW,NONE,0.116,0.0
175,304Nvl_L3_EW,NONE,0.006,0.0
175,32Nvl_L1_NS,32NVL_NS,0.007,0.007
175,32Mt_L2_EW,32MT_EW,0.016,0.016
175,NvcMt_L2_EW,NVCMT_EW,0.008,0.002
180,304Nvl_L1_EW,304NVL_EW,0.042,0.042
180,304Nvl_L2_EW,304NVL_EW,0.036,0.036
180,304Nvl_L1_NS,NONE,0.007,0.0
180,32Nvl_L3_NS,NONE,0.007,0.0
180,32Nvl_L1_NS,32NVL_NS,0.007,0.007
180,32Nvl_L3_NS,NONE,0.042,0.0
180,32Nvl_L2_NS,32NVL_NS,0.039,0.039
180,32Mt_L1_NS,32MT_NS,0.006,0.006
180,32Mt_L1_EW,NONE,0.007,0.0
180,32Mt_L1_EW,32MT_EW,0.007,0.007
180,32Mt_L1_NS,NONE,0.049,0.0
180,32Thn_L1_EW,NONE,0.116,0.0
180,304Nvl_L3_EW,NONE,0.032,0.0
180,32Nvl_L2_NS,32NVL_NS,0.007,0.007
180,32Nvl_L1_NS,32NVL_NS,0.034,0.034
180,32Mt_L2_NS,NONE,0.043,0.0
185,32Nvl_L1_NS,32NVL_NS,0.007,0.007
185,32Nvl_L3_NS,NONE,0.05,0.0
185,32Nvl_L2_NS,32NVL_NS,0.047,0.047
185,NvcNvl_L1_EW,NONE,0.011,0.0
185,NvcNvl_L2_EW,NONE,0.008,0.0
185,NvcNvl_L1_EW,NVCNVL_EW,0.007,0.003
185,NvcNvl_L2_EW,NVCNVL_EW,0.008,0.008
185,32Mt_L1_NS,32MT_NS,0.013,0.013
185,32Mt_L1_EW,NONE,0.007,0.0
185,32Mt_L1_NS,NONE,0.01,0.0
185,NvcMt_L1_EW,NVCMT_EW,0.006,0.001
185,32Nvl_L2_NS,32NVL_NS,0.007,0.007
185,32Nvl_L1_NS,32NVL_NS,0.04,0.04
185,NvcNvl_L3_EW,NONE,0.009,0.0
185,32Mt_L2_NS,NONE,0.009,0.0
185,NvcMt_L2_EW,NVCMT_EW,0.008,0.002
190,304Nvl_L1_NS,NONE,0.036,0.0
190,32Nvl_L1_NS,32NVL_NS,0.007,0.007
190,32Nvl_L3_NS,NONE,0.05,0.0
190,32Nvl_L2_NS,32NVL_NS,0.047,0.047
190,NvcNvl_L1_EW,NONE,0.011,0.0
190,NvcNvl_L2_EW,NONE,0.008,0.0
190,32Mt_L1_NS,32MT_NS,0.038,0.038
190,32Mt_L1_EW,32MT_EW,0.007,0.007
190,32Mt_L1_NS,NONE,0.01,0.0
190,NvcMt_L2_NS,NONE,0.005,0.0
190,32Nvl_L2_NS,32NVL_NS,0.007,0.007
190,32Nvl_L1_NS,32NVL_NS,0.04,0.04
190,32Mt_L2_NS,NONE,0.009,0.0
190,NvcMt_L1_NS,NONE,0.005,0.0
195,304Nvl_L1_EW,304NVL_EW,0.008,0.008
195,304Nvl_L1_NS,NONE,0.036,0.0
195,32Nvl_L1_NS,32NVL_NS,0.007,0.007
195,32Nvl_L3_NS,NONE,0.05,0.0
195,32Nvl_L2_NS,32NVL_NS,0.047,0.047
195,32Mt_L1_NS,32MT_NS,0.031,0.031
195,32Mt_L1_EW,NONE,0.007,0.0
195,32Mt_L1_EW,32MT_EW,0.007,0.007
195,32Nvl_L2_NS,32NVL_NS,0.007,0.007
195,32Nvl_L1_NS,32NVL_NS,0.04,0.04
195,32Mt_L2_EW,32MT_EW,0.005,0.005
195,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
200,32Nvl_L1_NS,32NVL_NS,0.007,0.007
200,32Nvl_L3_NS,NONE,0.05,0.0
200,32Nvl_L2_NS,32NVL_NS,0.047,0.047
200,32Thn_L1_EW,32THN_EW,0.008,0.008
200,32Thn_L2_EW,32THN_EW,0.008,0.008
200,32Thn_L3_EW,NONE,0.008,0.0
200,32Nvl_L2_NS,32NVL_NS,0.007,0.007
