Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
intersection33,1,120,3,6,4.92
intersection35,1,120,7,4,0.0
intersection40,1,120,4,3,7.5
intersection44,1,120,2,4,0.0
intersection97,1,120,2,2,0.0
intersection109,1,120,5,2,0.0
intersection133,1,120,0,0,0.0
intersection141,1,120,0,0,0.0
intersection133,2,236,0,0,0.0
intersection141,2,236,0,1,0.0
intersection33,2,236,12,21,4.93
intersection35,2,236,17,15,17.0
intersection40,2,236,10,11,4.64
intersection44,2,236,13,7,1.14
intersection97,2,236,2,8,8.5
intersection109,2,236,4,10,25.65
intersection133,3,352,0,0,0.0
intersection141,3,352,0,0,0.0
intersection33,3,353,14,36,10.56
intersection35,3,353,11,36,23.44
intersection40,3,353,17,29,5.72
intersection44,3,353,14,16,10.34
intersection97,3,353,2,5,10.3
intersection109,3,353,16,18,11.5
intersection133,4,468,0,0,0.0
intersection141,4,468,0,0,0.0
intersection33,4,469,21,42,14.9
intersection35,4,469,23,35,38.29
intersection40,4,469,13,31,14.27
intersection44,4,469,11,24,17.94
intersection97,4,469,0,1,0.0
intersection109,4,469,28,17,29.79
intersection133,5,584,0,0,0.0
intersection141,5,584,0,0,0.0
intersection33,5,586,18,62,16.05
intersection35,5,586,28,43,21.38
intersection40,5,586,21,29,5.64
intersection44,5,586,15,21,6.1
intersection97,5,586,1,10,50.65
intersection109,5,586,19,26,12.73
intersection133,6,700,0,0,0.0
intersection141,6,700,0,0,0.0
intersection33,6,702,20,61,14.24
intersection35,6,702,34,32,24.41
intersection40,6,702,17,37,23.66
intersection44,6,702,12,21,15.64
intersection97,6,702,0,6,15.25
intersection109,6,702,33,40,20.99
intersection133,7,816,0,0,0.0
intersection141,7,816,0,0,0.0
intersection33,7,819,22,75,9.16
intersection35,7,819,23,35,26.73
intersection40,7,819,34,34,7.4
intersection44,7,819,10,31,22.76
intersection97,7,819,2,6,13.08
intersection109,7,819,16,28,12.57
intersection133,8,932,0,0,0.0
intersection141,8,932,0,0,0.0
intersection33,8,935,31,58,11.83
intersection35,8,935,36,27,21.65
intersection40,8,935,20,47,36.14
intersection44,8,935,10,19,3.42
intersection97,8,935,2,7,9.43
intersection109,8,935,7,30,20.15
intersection133,9,1048,0,0,0.0
intersection141,9,1048,0,0,0.0
intersection33,9,1052,22,62,11.14
intersection35,9,1052,36,47,35.96
intersection40,9,1052,32,34,10.13
intersection44,9,1052,19,19,18.76
intersection97,9,1052,0,3,5.83
intersection109,9,1052,26,19,27.55
intersection133,10,1164,0,0,0.0
intersection141,10,1164,0,0,0.0
intersection33,10,1168,17,58,12.92
