Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
intersection33,1,112,3,7,2.36
intersection35,1,112,4,6,2.83
intersection40,1,112,4,10,2.1
intersection44,1,112,5,4,0.0
intersection97,1,112,2,0,0.0
intersection109,1,112,3,0,0.0
intersection133,1,112,0,0,0.0
intersection141,1,112,0,0,0.0
intersection133,2,224,0,0,0.0
intersection141,2,224,0,1,0.0
intersection33,2,224,9,18,0.56
intersection35,2,224,13,13,7.19
intersection40,2,224,7,13,6.73
intersection44,2,224,14,3,8.17
intersection97,2,224,0,1,0.0
intersection109,2,224,8,8,3.88
intersection133,3,336,0,0,0.0
intersection141,3,336,0,0,0.0
intersection33,3,337,14,30,15.67
intersection35,3,337,15,38,21.43
intersection40,3,337,17,31,10.42
intersection44,3,337,13,22,30.07
intersection97,3,337,0,11,59.18
intersection109,3,337,18,12,18.0
intersection133,4,448,0,0,0.0
intersection141,4,448,0,1,0.0
intersection33,4,449,24,49,18.12
intersection35,4,449,17,28,28.59
intersection40,4,449,22,29,18.78
intersection44,4,449,13,21,2.9
intersection97,4,449,2,4,30.75
intersection109,4,449,45,15,12.03
intersection133,5,560,0,0,0.0
intersection141,5,561,0,0,0.0
intersection33,5,562,8,68,21.26
intersection35,5,562,28,45,42.07
intersection40,5,562,28,25,16.82
intersection44,5,562,17,28,23.34
intersection97,5,562,0,7,34.71
intersection109,5,562,10,35,29.1
