'Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay'
intersection40,9,1052,0,8,15.56
intersection44,9,1052,0,11,4.73
intersection97,9,1052,0,1,21.5
intersection109,9,1052,0,11,11.27
intersection133,10,1164,0,0,0.0
intersection141,10,1165,0,0,0.0
intersection33,10,1168,0,12,10.58
intersection35,10,1168,0,12,21.71
intersection40,10,1168,0,17,26.15
intersection44,10,1168,0,7,0.36
intersection97,10,1168,0,3,5.67
intersection109,10,1168,0,16,30.41
intersection133,11,1280,0,0,0.0
intersection141,11,1281,0,0,0.0
intersection33,11,1285,0,15,35.17
intersection35,11,1285,0,15,28.87
intersection40,11,1285,0,13,6.46
intersection44,11,1285,0,6,2.25
intersection97,11,1285,0,0,0.0
intersection109,11,1285,0,4,10.25
intersection133,12,1397,0,0,0.0
intersection141,12,1397,0,0,0.0
intersection33,12,1401,0,22,5.27
intersection35,12,1401,0,17,32.62
intersection40,12,1401,0,16,23.41
intersection44,12,1401,0,6,0.08
intersection97,12,1401,0,0,0.0
intersection109,12,1401,0,13,26.35
intersection133,13,1513,0,0,0.0
intersection141,13,1513,0,0,0.0
intersection33,13,1518,0,15,11.87
intersection35,13,1518,0,15,14.7
intersection40,13,1518,0,14,3.89
intersection44,13,1518,0,5,1.2
intersection97,13,1518,0,3,49.5
intersection109,13,1518,0,9,9.78
intersection133,14,1629,0,0,0.0
intersection141,14,1629,0,0,0.0
intersection33,14,1634,0,16,19.38
intersection35,14,1634,0,15,38.73
intersection40,14,1634,0,17,15.24
intersection44,14,1634,0,9,1.67
intersection97,14,1634,0,4,1.13
intersection109,14,1634,0,18,22.56
intersection133,15,1745,0,0,0.0
intersection141,15,1745,0,0,0.0
intersection33,15,1751,0,24,3.38
intersection35,15,1751,0,13,27.19
intersection40,15,1751,0,19,18.76
intersection44,15,1751,0,8,7.13
intersection97,15,1751,0,2,1.75
intersection109,15,1751,0,13,9.0
intersection133,16,1861,0,0,0.0
intersection141,16,1861,0,0,0.0
intersection33,16,1867,0,22,10.68
intersection35,16,1867,0,11,39.77
intersection40,16,1867,0,11,6.18
intersection44,16,1867,0,12,26.79
intersection97,16,1867,0,0,0.0
intersection109,16,1867,0,9,5.89
intersection133,17,1977,0,0,0.0
intersection141,17,1977,0,0,0.0
intersection33,17,1984,0,17,16.74
intersection35,17,1984,0,19,37.18
intersection40,17,1984,0,21,28.1
intersection44,17,1984,0,5,13.9
intersection97,17,1984,0,0,0.0
intersection109,17,1984,0,10,11.45
intersection133,18,2093,0,0,0.0
intersection141,18,2093,0,0,0.0
intersection33,18,2100,0,23,5.89
intersection35,18,2100,0,10,22.45
intersection40,18,2100,0,9,4.0
intersection44,18,2100,0,4,10.5
intersection97,18,2100,0,3,54.17
intersection109,18,2100,0,16,12.19
intersection133,19,2209,0,0,0.0
intersection141,19,2209,0,0,0.0
intersection33,19,2217,0,17,16.56
intersection35,19,2217,0,6,19.17
intersection40,19,2217,0,17,21.44
intersection44,19,2217,0,7,1.64
intersection97,19,2217,0,0,0.0
intersection109,19,2217,0,6,12.17
intersection133,20,2325,0,0,0.0
intersection141,20,2325,0,0,0.0
intersection33,20,2333,0,17,10.59
intersection35,20,2333,0,20,17.35
intersection40,20,2333,0,9,5.89
intersection44,20,2333,0,4,1.5
intersection97,20,2333,0,0,0.0
intersection109,20,2333,0,13,17.58
intersection133,21,2441,0,0,0.0
intersection141,21,2441,0,0,0.0
intersection33,21,2450,0,19,16.11
intersection35,21,2450,0,11,19.27
intersection40,21,2450,0,18,35.47
intersection44,21,2450,0,7,9.86
intersection97,21,2450,0,6,65.17
intersection109,21,2450,0,11,11.05
intersection133,22,2557,0,0,0.0
intersection141,22,2557,0,0,0.0
intersection33,22,2566,0,23,5.87
intersection35,22,2566,0,14,27.04
intersection40,22,2566,0,8,4.38
intersection44,22,2566,0,10,4.7
intersection97,22,2566,0,1,33.0
intersection109,22,2566,0,8,7.44
intersection133,23,2673,0,0,0.0
intersection141,23,2673,0,0,0.0
intersection33,23,2683,0,19,9.24
intersection35,23,2683,0,12,35.75
intersection40,23,2683,0,11,18.41
intersection44,23,2683,0,3,19.83
intersection97,23,2683,0,3,28.0
intersection109,23,2683,0,9,10.89
intersection133,24,2789,0,0,0.0
intersection141,24,2789,0,0,0.0
intersection33,24,2799,0,22,10.59
intersection35,24,2799,0,13,39.65
intersection40,24,2799,0,11,6.55
intersection44,24,2799,0,8,12.5
intersection97,24,2799,0,2,23.0
intersection109,24,2799,0,11,2.55
intersection133,25,2905,0,0,0.0
intersection141,25,2905,0,0,0.0
intersection33,25,2916,0,17,18.5
intersection35,25,2916,0,16,51.16
intersection40,25,2916,0,15,17.37
intersection44,25,2916,0,5,3.2
intersection97,25,2916,0,2,26.25
intersection109,25,2916,0,3,1.0
intersection133,26,3021,0,0,0.0
intersection141,26,3021,0,0,0.0
intersection33,26,3032,0,13,11.27
intersection35,26,3032,0,12,31.17
intersection40,26,3032,0,17,2.74
intersection44,26,3032,0,5,12.5
intersection97,26,3032,0,1,0.0
intersection109,26,3032,0,11,22.77
intersection133,27,3137,0,0,0.0
intersection141,27,3137,0,0,0.0
intersection33,27,3149,0,21,15.52
intersection35,27,3149,0,13,22.19
intersection40,27,3149,0,15,19.8
intersection44,27,3149,0,5,0.0
intersection97,27,3149,0,0,0.0
intersection109,27,3149,0,7,10.29
intersection133,28,3253,0,0,0.0
intersection141,28,3253,0,0,0.0
intersection33,28,3265,0,23,5.7
intersection35,28,3265,0,21,32.52
intersection40,28,3265,0,20,24.6
intersection44,28,3265,0,5,6.7
intersection97,28,3265,0,6,30.67
intersection109,28,3265,0,7,7.29
intersection133,29,3369,0,0,0.0
intersection141,29,3369,0,0,0.0
intersection33,29,3382,0,16,7.69
intersection35,29,3382,0,13,18.88
intersection40,29,3382,0,8,4.25
intersection44,29,3382,0,12,4.08
intersection97,29,3382,0,1,2.5
intersection109,29,3382,0,19,20.82
intersection133,30,3485,0,0,0.0
intersection141,30,3485,0,0,0.0
intersection33,30,3498,0,21,18.29
intersection35,30,3498,0,22,36.84
intersection40,30,3498,0,10,15.0
intersection44,30,3498,0,14,15.25
intersection97,30,3498,0,4,42.63
intersection109,30,3498,0,10,13.4
