Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
intersection33,1,120,1,5,5.0
intersection35,1,120,5,2,15.0
intersection40,1,120,4,3,0.0
intersection44,1,120,4,4,0.0
intersection97,1,120,1,3,0.0
intersection109,1,120,9,1,12.5
intersection133,1,120,0,0,0.0
intersection141,1,120,0,0,0.0
intersection133,2,236,0,0,0.0
intersection141,2,236,0,0,0.0
intersection33,2,236,9,23,3.78
intersection35,2,236,16,25,8.76
intersection40,2,236,12,23,6.57
intersection44,2,236,14,8,12.38
intersection97,2,236,2,7,18.14
intersection109,2,236,10,9,11.61
intersection133,3,352,0,0,0.0
intersection141,3,352,0,0,0.0
intersection33,3,353,14,48,7.7
intersection35,3,353,19,31,21.85
intersection40,3,353,23,25,7.56
intersection44,3,353,6,18,17.61
intersection97,3,353,0,1,26.0
intersection109,3,353,27,12,19.67
intersection133,4,468,0,0,0.0
intersection141,4,468,0,0,0.0
intersection33,4,469,15,57,12.73
intersection35,4,469,22,34,32.46
intersection40,4,469,10,40,24.61
intersection44,4,469,17,15,5.0
intersection97,4,469,0,7,59.71
intersection109,4,469,15,24,13.67
intersection133,5,584,0,0,0.0
intersection141,5,584,0,0,0.0
intersection33,5,586,26,49,11.62
intersection35,5,586,31,46,34.42
intersection40,5,586,36,25,7.48
intersection44,5,586,11,27,9.39
intersection97,5,586,0,2,4.25
intersection109,5,586,29,22,25.8
intersection141,6,700,1,0,0.0
intersection133,6,700,0,0,0.0
intersection33,6,702,17,62,20.14
intersection35,6,702,35,47,19.51
intersection40,6,702,19,43,43.47
intersection44,6,702,10,18,11.17
intersection97,6,702,2,12,22.63
intersection109,6,702,45,23,10.37
intersection133,7,816,0,0,0.0
intersection141,7,816,0,1,0.0
intersection33,7,819,34,59,10.27
intersection35,7,819,29,26,40.81
intersection40,7,819,29,32,8.63
intersection44,7,819,26,23,9.43
intersection97,7,819,1,3,12.5
intersection109,7,819,17,45,34.77
intersection133,8,932,0,0,0.0
intersection141,8,933,0,0,0.0
intersection33,8,935,12,46,50.0
intersection35,8,935,46,39,40.47
intersection40,8,935,32,42,27.39
intersection44,8,935,14,31,33.71
intersection97,8,935,5,11,27.59
intersection109,8,935,46,25,27.12
intersection133,9,1048,0,0,0.0
intersection141,9,1049,0,0,0.0
intersection33,9,1052,30,69,18.5
intersection35,9,1052,23,42,36.04
intersection40,9,1052,28,57,20.7
intersection44,9,1052,14,23,1.3
intersection97,9,1052,2,5,13.4
intersection109,9,1052,23,36,44.76
intersection133,10,1164,0,0,0.0
intersection141,10,1165,0,0,0.0
intersection33,10,1168,26,41,48.16
intersection35,10,1168,35,56,35.08
intersection40,10,1168,13,46,17.71
intersection44,10,1168,13,32,14.38
intersection97,10,1168,0,14,42.82
intersection109,10,1168,34,39,24.4
intersection133,11,1280,0,0,0.0
intersection141,11,1281,0,1,0.0
intersection33,11,1285,28,87,11.48
intersection35,11,1285,31,47,24.77
intersection40,11,1285,26,30,14.65
intersection44,11,1285,15,32,3.38
intersection97,11,1285,3,6,32.83
intersection109,11,1285,28,36,32.5
intersection133,12,1396,0,0,0.0
intersection141,12,1397,0,0,0.0
intersection33,12,1401,25,54,16.26
intersection35,12,1401,18,29,26.14
intersection40,12,1401,21,47,17.61
intersection44,12,1401,15,26,17.23
intersection97,12,1401,2,6,2.25
intersection109,12,1401,24,38,22.46
intersection133,13,1512,0,0,0.0
intersection141,13,1513,0,0,0.0
intersection33,13,1518,13,49,16.66
intersection35,13,1518,68,45,46.0
intersection40,13,1518,37,31,11.03
intersection44,13,1518,19,27,3.48
intersection97,13,1518,1,11,51.36
intersection109,13,1518,38,26,19.96
intersection133,14,1628,0,0,0.0
intersection141,14,1629,0,0,0.0
intersection33,14,1634,20,65,17.45
intersection35,14,1634,29,42,39.2
intersection40,14,1634,16,43,36.87
intersection44,14,1634,16,20,14.93
intersection97,14,1634,1,4,10.25
intersection109,14,1634,20,36,29.03
intersection133,15,1744,0,0,0.0
intersection141,15,1745,0,0,0.0
intersection33,15,1751,24,61,8.96
intersection35,15,1751,23,43,53.28
intersection40,15,1751,30,44,8.58
intersection44,15,1751,12,26,30.5
intersection97,15,1751,2,9,35.5
intersection109,15,1751,28,28,11.18
intersection133,16,1860,0,0,0.0
intersection141,16,1861,0,0,0.0
intersection33,16,1867,30,64,26.43
intersection35,16,1867,56,34,18.16
intersection40,16,1867,28,53,33.94
intersection44,16,1867,21,25,2.08
intersection97,16,1867,1,6,25.17
intersection109,16,1867,9,28,18.21
intersection133,17,1976,0,0,0.0
intersection141,17,1977,0,0,0.0
intersection33,17,1984,24,66,7.8
