Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
intersection33,1,120,5,6,6.17
intersection35,1,120,2,11,1.77
intersection40,1,120,6,5,4.5
intersection44,1,120,4,8,0.06
intersection97,1,120,0,1,0.0
intersection109,1,120,4,1,12.5
intersection133,1,120,0,0,0.0
intersection141,1,120,0,0,0.0
intersection141,2,236,0,0,0.0
intersection33,2,236,5,18,3.11
intersection35,2,236,21,12,0.0
intersection40,2,236,22,12,15.63
intersection44,2,236,17,14,3.21
intersection97,2,236,1,7,7.07
intersection109,2,236,10,11,4.73
intersection133,2,236,0,0,0.0
intersection141,3,352,0,1,7.5
intersection133,3,352,0,0,0.0
intersection33,3,353,18,34,17.71
intersection35,3,353,11,32,36.56
intersection40,3,353,9,44,17.13
intersection44,3,353,10,14,13.29
intersection97,3,353,3,6,16.17
intersection109,3,353,13,16,16.5
intersection133,4,468,0,0,0.0
intersection141,4,468,0,0,0.0
intersection33,4,469,16,54,12.56
intersection35,4,469,38,38,36.84
intersection40,4,469,32,18,9.58
intersection44,4,469,9,22,1.7
intersection97,4,469,1,6,10.92
intersection109,4,469,26,16,7.91
intersection133,5,584,0,0,0.0
intersection141,5,584,0,0,0.0
intersection33,5,586,25,54,7.4
intersection35,5,586,29,52,24.57
intersection40,5,586,16,48,35.24
intersection44,5,586,12,18,13.67
intersection97,5,586,0,1,0.0
intersection109,5,586,16,30,20.95
intersection133,6,700,0,0,0.0
intersection141,6,700,0,0,0.0
intersection33,6,702,22,74,12.51
intersection35,6,702,28,32,20.0
intersection40,6,702,28,28,14.09
intersection44,6,702,12,19,29.92
intersection97,6,702,0,6,36.17
intersection109,6,702,22,36,11.28
intersection133,7,816,0,0,0.0
intersection141,7,816,0,0,0.0
intersection33,7,819,19,46,22.47
intersection35,7,819,12,36,22.29
intersection40,7,819,23,47,21.49
intersection44,7,819,10,29,4.34
intersection97,7,819,1,3,49.17
intersection109,7,819,24,33,15.98
intersection133,8,932,0,0,0.0
intersection141,8,932,0,0,0.0
intersection33,8,935,12,53,6.54
intersection35,8,935,15,28,34.13
intersection40,8,935,28,37,9.5
intersection44,8,935,16,26,7.38
intersection97,8,935,1,8,25.56
intersection109,8,935,35,29,26.29
intersection133,9,1048,0,0,0.0
intersection141,9,1048,0,0,0.0
intersection33,9,1052,27,56,10.08
intersection35,9,1052,24,40,44.61
intersection40,9,1052,13,50,23.72
intersection44,9,1052,15,26,9.15
intersection97,9,1052,3,2,1.75
intersection109,9,1052,24,44,18.06
intersection133,10,1164,0,0,0.0
intersection141,10,1164,0,0,0.0
intersection33,10,1168,14,53,19.48
intersection35,10,1168,34,35,23.26
intersection40,10,1168,30,29,7.05
intersection44,10,1168,17,30,12.93
intersection97,10,1168,1,12,21.08
intersection109,10,1168,31,30,22.7
intersection133,11,1280,0,0,0.0
intersection141,11,1280,0,0,0.0
intersection33,11,1285,30,46,12.74
intersection35,11,1285,35,32,29.52
intersection40,11,1285,27,44,31.4
intersection44,11,1285,10,34,5.43
intersection97,11,1285,1,2,9.0
intersection109,11,1285,8,35,22.99
intersection133,12,1396,0,0,0.0
intersection141,12,1396,0,0,0.0
intersection33,12,1401,10,50,20.0
intersection35,12,1401,30,63,40.62
intersection40,12,1401,28,47,11.89
intersection44,12,1401,10,21,9.74
intersection97,12,1401,2,0,0.0
intersection109,12,1401,44,13,17.77
intersection133,13,1512,0,0,0.0
intersection141,13,1512,0,1,1.0
intersection33,13,1518,22,67,20.04
intersection35,13,1518,38,57,14.03
intersection40,13,1518,17,46,22.14
intersection44,13,1518,9,24,4.73
intersection97,13,1518,3,2,49.25
intersection109,13,1518,22,30,33.47
intersection133,14,1628,0,0,0.0
intersection141,14,1629,0,0,0.0
intersection33,14,1634,28,63,9.37
intersection35,14,1634,20,32,26.25
intersection40,14,1634,16,35,7.84
intersection44,14,1634,20,18,4.64
intersection97,14,1634,0,6,74.17
intersection109,14,1634,30,35,15.3
intersection133,15,1744,0,0,0.0
intersection141,15,1745,0,0,0.0
intersection33,15,1751,17,63,18.71
intersection35,15,1751,21,28,30.7
intersection40,15,1751,14,37,11.7
intersection44,15,1751,12,19,13.76
intersection97,15,1751,1,10,37.6
intersection109,15,1751,20,32,24.55
intersection133,16,1860,0,0,0.0
intersection141,16,1861,0,0,0.0
intersection33,16,1867,28,58,13.91
intersection35,16,1867,34,34,43.72
intersection40,16,1867,31,31,15.65
intersection44,16,1867,17,19,4.76
intersection97,16,1867,1,3,20.17
intersection109,16,1867,31,27,14.46
intersection133,17,1976,0,0,0.0
intersection141,17,1977,0,1,0.0
intersection33,17,1984,24,35,33.57
intersection35,17,1984,66,54,43.61
intersection40,17,1984,19,45,26.01
intersection44,17,1984,12,26,17.73
intersection97,17,1984,2,7,54.0
intersection109,17,1984,12,23,18.89
intersection133,18,2092,0,0,0.0
intersection141,18,2093,0,1,0.0
intersection33,18,2100,23,68,16.58
intersection35,18,2100,13,41,50.89
intersection40,18,2100,28,35,21.9
intersection44,18,2100,16,17,2.5
intersection97,18,2100,4,6,26.67
intersection109,18,2100,41,30,17.08
intersection133,19,2208,0,0,0.0
intersection141,19,2210,0,0,0.0
intersection33,19,2217,25,62,18.4
intersection35,19,2217,15,35,43.44
intersection40,19,2217,16,41,44.87
intersection44,19,2217,13,33,22.39
intersection97,19,2217,1,9,45.06
intersection109,19,2217,12,47,18.68
intersection133,20,2324,0,0,0.0
intersection141,20,2326,0,0,0.0
intersection33,20,2333,17,40,23.75
intersection35,20,2333,49,45,24.7
intersection40,20,2333,39,31,11.92
intersection44,20,2333,21,33,3.77
intersection97,20,2333,0,7,51.57
intersection109,20,2333,31,21,17.19
intersection133,21,2440,0,0,0.0
intersection141,21,2442,0,0,0.0
intersection33,21,2450,26,60,12.93
intersection35,21,2450,17,36,39.29
intersection40,21,2450,24,54,32.88
intersection44,21,2450,8,29,14.69
intersection97,21,2450,2,1,0.0
intersection109,21,2450,21,31,15.58
intersection133,22,2556,0,0,0.0
intersection141,22,2558,0,0,0.0
intersection33,22,2566,27,62,17.08
intersection35,22,2566,23,31,54.5
intersection40,22,2566,33,46,15.09
intersection44,22,2566,17,21,11.31
intersection97,22,2566,1,7,22.0
intersection109,22,2566,26,33,15.35
intersection133,23,2672,0,0,0.0
intersection141,23,2674,0,1,30.5
intersection33,23,2683,27,70,16.06
intersection35,23,2683,38,51,33.35
intersection40,23,2683,21,49,27.22
intersection44,23,2683,19,21,7.67
intersection97,23,2683,1,10,42.3
intersection109,23,2683,25,22,22.34
intersection133,24,2788,0,0,0.0
intersection141,24,2790,0,0,0.0
intersection33,24,2799,24,66,10.1
intersection35,24,2799,29,37,36.68
intersection40,24,2799,27,41,10.0
intersection44,24,2799,9,26,10.19
intersection97,24,2799,1,4,11.88
intersection109,24,2799,19,37,28.51
intersection133,25,2904,0,0,0.0
intersection141,25,2906,0,0,0.0
intersection33,25,2916,41,39,46.08
intersection35,25,2916,36,43,32.6
intersection40,25,2916,21,40,27.54
intersection44,25,2916,16,24,7.48
intersection97,25,2916,1,6,12.92
intersection109,25,2916,32,34,15.12
intersection133,26,3020,0,0,0.0
intersection141,26,3022,0,0,0.0
intersection33,26,3032,40,76,30.43
intersection35,26,3032,20,50,54.11
intersection40,26,3032,30,31,9.74
intersection44,26,3032,15,25,6.3
intersection97,26,3032,1,2,0.0
intersection109,26,3032,14,37,41.78
intersection133,27,3136,0,0,0.0
intersection141,27,3138,0,0,0.0
intersection33,27,3149,15,64,19.06
intersection35,27,3149,43,49,19.21
intersection40,27,3149,17,34,33.07
intersection44,27,3149,14,25,8.7
intersection97,27,3149,0,7,13.14
intersection109,27,3149,38,26,27.63
intersection133,28,3252,0,0,0.0
intersection141,28,3254,0,0,0.0
intersection33,28,3265,25,63,18.75
intersection35,28,3265,15,32,34.38
intersection40,28,3265,32,37,14.45
intersection44,28,3265,15,23,15.43
intersection97,28,3265,1,1,0.5
intersection109,28,3265,23,43,20.17
intersection133,29,3368,0,0,0.0
intersection141,29,3370,0,0,0.0
intersection33,29,3382,24,52,22.68
intersection35,29,3382,31,32,42.95
intersection40,29,3382,34,44,35.48
intersection44,29,3382,9,22,20.27
intersection97,29,3382,0,0,0.0
intersection109,29,3382,17,33,12.7
intersection133,30,3484,0,0,0.0
intersection141,30,3486,0,1,10.0
intersection33,30,3498,16,68,9.11
intersection35,30,3498,22,60,45.85
intersection40,30,3498,29,46,7.74
intersection44,30,3498,13,25,1.42
intersection97,30,3498,0,5,28.3
intersection109,30,3498,23,20,28.48
intersection133,31,3600,0,0,0.0
intersection141,31,3603,0,1,0.0
intersection33,31,3615,20,45,15.3
intersection35,31,3615,52,34,12.97
intersection40,31,3615,17,44,30.67
intersection44,31,3615,16,23,7.46
intersection97,31,3615,1,2,20.25
intersection109,31,3615,44,25,15.56
intersection133,32,3716,0,0,0.0
intersection141,32,3719,0,0,0.0
intersection33,32,3731,18,63,31.06
intersection35,32,3731,36,39,31.41
intersection40,32,3731,25,32,10.81
intersection44,32,3731,17,23,17.8
intersection97,32,3731,2,3,0.17
intersection109,32,3731,17,43,17.92
intersection133,33,3832,0,0,0.0
intersection141,33,3835,0,1,33.0
intersection33,33,3848,33,71,6.2
intersection35,33,3848,23,61,59.87
intersection40,33,3848,27,44,22.43
intersection44,33,3848,13,19,12.66
intersection97,33,3848,1,7,43.71
intersection109,33,3848,15,24,35.38
intersection133,34,3948,0,0,0.0
intersection141,34,3952,0,0,0.0
intersection33,34,3964,24,40,40.38
intersection35,34,3964,74,36,11.71
intersection40,34,3964,17,41,10.49
intersection44,34,3964,13,21,5.69
intersection97,34,3964,2,2,24.25
intersection109,34,3964,36,10,15.2
intersection133,35,4064,0,0,0.0
intersection141,35,4068,0,0,0.0
intersection33,35,4081,30,79,25.59
intersection35,35,4081,19,35,35.54
intersection40,35,4081,15,28,24.7
intersection44,35,4081,14,22,16.43
intersection97,35,4081,3,11,27.45
intersection109,35,4081,15,48,22.74
intersection133,36,4180,0,0,0.0
intersection141,36,4184,0,1,36.0
intersection33,36,4197,19,72,22.58
intersection35,36,4197,31,35,40.59
intersection40,36,4197,20,24,13.79
intersection44,36,4197,20,24,13.71
intersection97,36,4197,1,8,21.31
intersection109,36,4197,17,38,19.0
intersection133,37,4296,0,0,0.0
intersection141,37,4300,0,0,0.0
intersection33,37,4314,17,52,12.69
intersection35,37,4314,57,65,51.97
intersection40,37,4314,22,38,20.14
intersection44,37,4314,13,41,17.26
intersection97,37,4314,2,2,40.75
intersection109,37,4314,31,23,20.22
intersection133,38,4413,0,0,0.0
intersection141,38,4416,0,0,0.0
intersection33,38,4430,24,49,32.33
intersection35,38,4430,26,59,30.21
intersection40,38,4430,21,34,15.26
intersection44,38,4430,6,25,1.14
intersection97,38,4430,0,3,44.83
intersection109,38,4430,10,21,32.38
intersection133,39,4529,0,0,0.0
intersection141,39,4532,1,0,0.0
intersection33,39,4547,40,59,12.72
intersection35,39,4547,29,26,25.96
intersection40,39,4547,27,37,27.34
intersection44,39,4547,24,22,15.11
intersection97,39,4547,0,10,27.0
intersection109,39,4547,31,40,16.61
intersection133,40,4645,0,0,0.0
intersection141,40,4649,0,1,0.0
intersection33,40,4663,16,50,28.69
intersection35,40,4663,57,54,29.89
intersection40,40,4663,19,42,12.94
intersection44,40,4663,11,34,10.91
intersection97,40,4663,2,5,14.6
intersection109,40,4663,22,23,16.54
intersection133,41,4761,0,0,0.0
intersection141,41,4765,0,0,0.0
intersection33,41,4780,28,70,20.05
intersection35,41,4780,25,47,32.03
intersection40,41,4780,27,32,21.94
intersection44,41,4780,10,16,9.34
intersection97,41,4780,2,4,2.75
intersection109,41,4780,26,34,24.35
intersection133,42,4877,0,0,0.0
intersection141,42,4881,0,0,0.0
intersection33,42,4896,18,60,16.45
intersection35,42,4896,42,41,52.0
intersection40,42,4896,17,45,13.56
intersection44,42,4896,15,23,28.93
intersection97,42,4896,3,3,8.33
intersection109,42,4896,38,30,14.72
intersection133,43,4993,0,0,0.0
intersection141,43,4997,0,0,0.0
intersection33,43,5013,22,55,14.22
intersection35,43,5013,40,46,22.02
intersection40,43,5013,20,34,6.03
intersection44,43,5013,13,24,12.1
intersection97,43,5013,2,2,0.0
intersection109,43,5013,22,36,27.4
intersection133,44,5109,0,0,0.0
intersection141,44,5113,0,0,0.0
intersection33,44,5129,18,62,17.13
intersection35,44,5129,17,37,37.07
intersection40,44,5129,29,41,21.73
intersection44,44,5129,17,20,16.27
intersection97,44,5129,1,11,28.64
intersection109,44,5129,26,30,14.15
intersection133,45,5225,0,0,0.0
intersection141,45,5229,0,0,0.0
intersection33,45,5246,38,59,7.96
intersection35,45,5246,28,30,40.27
intersection40,45,5246,20,30,11.98
intersection44,45,5246,20,22,18.41
intersection97,45,5246,0,0,0.0
intersection109,45,5246,14,39,29.13
intersection133,46,5341,0,0,0.0
intersection141,46,5345,0,0,0.0
intersection33,46,5362,19,46,45.38
intersection35,46,5362,57,48,34.8
intersection40,46,5362,19,36,30.1
intersection44,46,5362,11,29,19.36
intersection97,46,5362,1,6,36.75
intersection109,46,5362,35,14,24.21
intersection133,47,5457,0,0,0.0
intersection141,47,5461,0,0,0.0
intersection33,47,5479,22,72,14.88
intersection35,47,5479,29,44,33.36
intersection40,47,5479,15,30,15.6
intersection44,47,5479,18,21,2.5
intersection97,47,5479,7,10,9.55
intersection109,47,5479,23,35,25.93
intersection133,48,5573,0,0,0.0
intersection141,48,5577,0,1,1.0
intersection33,48,5595,22,51,19.63
intersection35,48,5595,39,51,43.7
intersection40,48,5595,30,46,11.13
intersection44,48,5595,9,33,13.59
intersection97,48,5595,2,6,4.25
intersection109,48,5595,19,34,15.38
intersection133,49,5689,0,0,0.0
intersection141,49,5694,0,0,0.0
intersection33,49,5712,22,51,14.0
intersection35,49,5712,31,56,25.13
intersection40,49,5712,29,52,18.04
intersection44,49,5712,20,19,6.97
intersection97,49,5712,1,9,34.33
intersection109,49,5712,21,31,32.05
intersection133,50,5806,0,0,0.0
intersection141,50,5810,0,0,0.0
intersection33,50,5828,20,71,15.8
intersection35,50,5828,24,34,27.56
intersection40,50,5828,15,41,21.38
intersection44,50,5828,12,21,21.07
intersection97,50,5828,2,8,23.75
intersection109,50,5828,36,33,12.73
intersection133,51,5922,0,0,0.0
intersection141,51,5926,0,0,0.0
intersection33,51,5945,15,70,17.89
intersection35,51,5945,37,39,54.81
intersection40,51,5945,24,37,16.09
intersection44,51,5945,10,30,7.7
intersection97,51,5945,2,1,5.5
intersection109,51,5945,14,47,20.98
intersection133,52,6038,0,0,0.0
intersection141,52,6042,0,0,0.0
intersection33,52,6061,22,58,26.19
intersection35,52,6061,52,52,19.29
intersection40,52,6061,36,37,26.07
intersection44,52,6061,20,22,12.0
intersection97,52,6061,2,14,39.5
intersection109,52,6061,20,19,8.34
intersection133,53,6154,0,0,0.0
intersection141,53,6158,0,0,0.0
intersection33,53,6178,28,48,8.21
intersection35,53,6178,28,28,32.41
intersection40,53,6178,31,48,14.03
intersection44,53,6178,13,38,10.63
intersection97,53,6178,0,5,19.0
intersection109,53,6178,26,31,37.77
intersection133,54,6270,0,0,0.0
intersection141,54,6274,0,1,0.0
intersection33,54,6294,26,32,30.14
intersection35,54,6294,46,39,66.58
intersection40,54,6294,11,47,25.56
intersection44,54,6294,15,27,6.46
intersection97,54,6294,2,5,34.6
intersection109,54,6294,26,37,18.53
intersection133,55,6386,0,0,0.0
intersection141,55,6390,0,0,0.0
intersection33,55,6411,19,68,21.97
intersection35,55,6411,28,73,33.09
intersection40,55,6411,25,23,12.39
intersection44,55,6411,18,24,12.08
intersection97,55,6411,0,9,40.72
intersection109,55,6411,9,33,40.2
intersection133,56,6502,0,0,0.0
intersection141,56,6506,0,0,0.0
intersection33,56,6527,24,65,5.18
intersection35,56,6527,33,44,18.63
intersection40,56,6527,19,40,37.84
intersection44,56,6527,14,33,10.71
intersection97,56,6527,3,5,23.8
intersection109,56,6527,47,29,15.55
intersection133,57,6618,0,0,0.0
intersection141,57,6622,0,0,0.0
intersection33,57,6644,18,52,32.26
intersection35,57,6644,26,34,32.85
intersection40,57,6644,31,42,7.48
intersection44,57,6644,16,16,3.44
intersection97,57,6644,3,11,37.68
intersection109,57,6644,37,45,25.34
intersection133,58,6734,0,0,0.0
intersection141,58,6738,0,0,0.0
intersection33,58,6760,26,55,12.46
intersection35,58,6760,25,39,52.96
intersection40,58,6760,14,52,30.02
intersection44,58,6760,20,22,16.68
intersection97,58,6760,3,11,14.27
intersection109,58,6760,23,28,27.55
intersection133,59,6850,0,0,0.0
intersection141,59,6854,0,0,0.0
intersection33,59,6877,23,76,12.03
intersection35,59,6877,45,43,34.49
intersection40,59,6877,28,38,4.36
intersection44,59,6877,12,39,21.97
intersection97,59,6877,1,5,5.8
intersection109,59,6877,35,25,20.2
intersection133,60,6967,0,0,0.0
intersection141,60,6970,0,0,0.0
intersection33,60,6993,28,64,18.6
intersection35,60,6993,36,33,56.36
intersection40,60,6993,24,47,17.83
intersection44,60,6993,6,22,6.64
intersection97,60,6993,1,3,18.5
intersection109,60,6993,19,35,24.59
intersection133,61,7083,0,0,0.0
intersection141,61,7086,0,0,0.0
intersection33,61,7110,21,62,9.94
intersection35,61,7110,25,51,37.48
intersection40,61,7110,23,38,19.5
intersection44,61,7110,11,21,9.55
intersection97,61,7110,1,7,36.29
intersection109,61,7110,28,36,22.06
intersection133,62,7199,0,0,0.0
