Time_Seconds,Lane_ID,Phase_ID,Density_Phi,Pressure_W
25,304Nvl_L1_NS,304NVL_NS,0.009,0.009
25,304Nvl_L3_NS,NONE,0.007,0.0
25,304Nvl_L2_NS,304NVL_NS,0.008,0.008
35,304Nvl_L1_NS,NONE,0.007,0.0
40,304Nvl_L1_NS,304NVL_NS,0.009,0.009
40,304Nvl_L3_NS,NONE,0.007,0.0
40,304Nvl_L1_NS,NONE,0.007,0.0
40,32Nvl_L3_NS,NONE,0.008,0.0
40,32Nvl_L2_NS,32NVL_NS,0.008,0.003
40,304Nvl_L2_NS,304NVL_NS,0.008,0.002
40,32Nvl_L1_NS,32NVL_NS,0.007,0.0
45,NvcNvl_L3_NS,NONE,0.034,0.0
45,NvcNvl_L2_NS,NONE,0.033,0.0
45,32Mt_L1_NS,32MT_NS,0.013,0.013
45,NvcNvl_L1_NS,NONE,0.044,0.0
45,32Mt_L2_NS,32MT_NS,0.006,0.006
50,304Nvl_L1_NS,304NVL_NS,0.009,0.009
50,304Nvl_L3_NS,NONE,0.007,0.0
50,304Nvl_L1_NS,NONE,0.007,0.0
50,NvcNvl_L3_NS,NONE,0.014,0.0
50,NvcNvl_L2_NS,NONE,0.013,0.0
50,304Nvl_L2_NS,304NVL_NS,0.008,0.008
50,32Nvl_L1_NS,32NVL_NS,0.007,0.0
50,NvcNvl_L1_NS,NONE,0.017,0.0
55,304Nvl_L1_NS,304NVL_NS,0.009,0.009
55,NvcNvl_L3_NS,NONE,0.014,0.0
55,NvcNvl_L2_NS,NONE,0.013,0.0
55,32Mt_L1_EW,32MT_EW,0.007,0.007
55,NvcMt_L1_EW,NVCMT_EW,0.019,0.019
55,304Nvl_L2_NS,304NVL_NS,0.008,0.008
55,NvcNvl_L1_NS,NONE,0.017,0.0
55,NvcMt_L2_EW,NVCMT_EW,0.024,0.024
60,304Nvl_L1_NS,304NVL_NS,0.009,0.009
60,304Nvl_L3_NS,NONE,0.007,0.0
60,304Nvl_L1_EW,304NVL_EW,0.008,0.008
60,304Nvl_L2_EW,304NVL_EW,0.007,0.007
60,32Mt_L1_EW,32MT_EW,0.007,0.007
60,32Mt_L1_NS,NONE,0.01,0.0
60,NvcMt_L1_EW,NVCMT_EW,0.038,0.038
60,304Nvl_L2_NS,304NVL_NS,0.008,0.008
60,304Nvl_L3_EW,NONE,0.006,0.0
60,32Mt_L2_NS,NONE,0.009,0.0
60,NvcMt_L2_EW,NVCMT_EW,0.048,0.048
65,304Nvl_L1_NS,304NVL_NS,0.009,0.004
65,304Nvl_L3_NS,NONE,0.007,0.0
65,304Nvl_L1_NS,NONE,0.015,0.0
65,32Nvl_L3_NS,NONE,0.007,0.0
65,32Nvl_L1_NS,32NVL_NS,0.007,0.001
65,NvcNvl_L1_EW,NVCNVL_EW,0.014,-0.004
65,32Mt_L1_EW,32MT_EW,0.007,0.007
65,32Mt_L1_NS,NONE,0.01,0.0
65,NvcMt_L2_NS,NONE,0.005,0.0
65,NvcMt_L1_EW,NVCMT_EW,0.025,0.016
65,304Nvl_L2_NS,304NVL_NS,0.008,0.008
65,32Nvl_L2_NS,32NVL_NS,0.007,0.001
65,32Mt_L2_EW,32MT_EW,0.005,0.005
65,32Mt_L2_NS,NONE,0.009,0.0
65,NvcMt_L1_NS,NONE,0.005,0.0
65,NvcMt_L2_EW,NVCMT_EW,0.032,0.032
70,304Nvl_L1_NS,304NVL_NS,0.018,0.013
70,304Nvl_L3_NS,NONE,0.015,0.0
70,32Nvl_L1_NS,32NVL_NS,0.007,-0.006
70,32Mt_L1_NS,NONE,0.029,0.0
70,NvcMt_L2_NS,NONE,0.005,0.0
70,NvcMt_L1_EW,NVCMT_EW,0.013,0.013
70,304Nvl_L2_NS,304NVL_NS,0.015,0.015
70,32Nvl_L2_NS,32NVL_NS,0.007,-0.004
70,32Mt_L2_NS,NONE,0.017,0.0
70,NvcMt_L1_NS,NONE,0.005,0.0
70,NvcMt_L2_EW,NVCMT_EW,0.016,0.016
75,304Nvl_L1_NS,304NVL_NS,0.018,0.008
75,304Nvl_L3_NS,NONE,0.015,0.0
75,32Nvl_L3_NS,NONE,0.007,0.0
75,32Nvl_L1_NS,32NVL_NS,0.014,0.001
75,32Nvl_L3_NS,NONE,0.017,0.0
75,32Nvl_L2_NS,32NVL_NS,0.016,0.005
75,32Mt_L1_NS,NONE,0.01,0.0
75,NvcCmt8_L2_EW,NVCCMT8_EW,0.005,0.005
75,304Nvl_L2_NS,304NVL_NS,0.015,0.004
75,32Nvl_L2_NS,32NVL_NS,0.013,0.003
75,32Nvl_L1_NS,32NVL_NS,0.013,0.001
75,NvcMt_L2_EW,NVCMT_EW,0.008,0.004
75,NvcCmt8_L1_EW,NVCCMT8_EW,0.008,0.008
80,304Nvl_L1_NS,304NVL_NS,0.018,0.008
80,304Nvl_L3_NS,NONE,0.015,0.0
80,32Nvl_L3_NS,NONE,0.007,0.0
80,32Nvl_L1_NS,32NVL_NS,0.014,0.001
80,32Nvl_L3_NS,NONE,0.017,0.0
80,32Nvl_L2_NS,32NVL_NS,0.016,0.005
80,NvcNvl_L3_NS,NONE,0.007,0.0
80,NvcNvl_L2_NS,NONE,0.007,0.0
80,32Mt_L1_NS,32MT_NS,0.006,0.006
80,304Nvl_L2_NS,304NVL_NS,0.015,0.004
80,32Nvl_L2_NS,32NVL_NS,0.013,0.003
80,32Nvl_L1_NS,32NVL_NS,0.013,0.001
80,NvcNvl_L1_NS,NONE,0.009,0.0
80,NvcCmt8_L1_EW,NONE,0.006,0.0
85,304Nvl_L1_NS,304NVL_NS,0.018,0.008
85,304Nvl_L3_NS,NONE,0.015,0.0
85,32Nvl_L3_NS,NONE,0.007,0.0
85,32Nvl_L1_NS,32NVL_NS,0.014,0.001
85,32Nvl_L3_NS,NONE,0.017,0.0
85,32Nvl_L2_NS,32NVL_NS,0.016,0.005
85,32Mt_L1_NS,32MT_NS,0.006,0.006
85,32Mt_L1_EW,32MT_EW,0.007,0.007
85,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
85,304Nvl_L2_NS,304NVL_NS,0.015,0.004
85,32Nvl_L2_NS,32NVL_NS,0.013,0.003
85,32Nvl_L1_NS,32NVL_NS,0.013,0.001
85,32Mt_L2_EW,32MT_EW,0.005,0.005
85,NvcMt_L2_EW,NVCMT_EW,0.008,0.008
90,304Nvl_L1_NS,304NVL_NS,0.018,-0.001
90,304Nvl_L3_NS,NONE,0.015,0.0
90,32Nvl_L3_NS,NONE,0.02,0.0
90,32Nvl_L1_NS,32NVL_NS,0.028,0.015
90,32Nvl_L3_NS,NONE,0.025,0.0
90,32Nvl_L2_NS,32NVL_NS,0.024,0.013
90,32Mt_L1_NS,32MT_NS,0.006,0.006
90,32Mt_L1_NS,NONE,0.02,0.0
90,304Nvl_L2_NS,304NVL_NS,0.015,-0.001
90,32Nvl_L2_NS,32NVL_NS,0.027,0.016
90,32Nvl_L1_NS,32NVL_NS,0.02,0.007
90,32Mt_L2_NS,NONE,0.017,0.0
95,304Nvl_L1_NS,304NVL_NS,0.018,-0.001
95,304Nvl_L3_NS,NONE,0.015,0.0
95,32Nvl_L3_NS,NONE,0.014,0.0
95,32Nvl_L1_NS,32NVL_NS,0.028,0.015
95,32Nvl_L1_EW,32NVL_EW,0.007,0.001
95,32Nvl_L2_EW,32NVL_EW,0.008,0.002
95,32Nvl_L3_NS,NONE,0.025,0.0
95,32Nvl_L2_NS,32NVL_NS,0.024,0.013
95,32Mt_L1_NS,32MT_NS,0.006,0.006
95,32Mt_L1_NS,NONE,0.01,0.0
95,32Thn_L1_EW,32THN_EW,0.008,0.003
95,32Thn_L2_EW,32THN_EW,0.008,0.003
95,32Thn_L3_EW,NONE,0.008,0.0
95,304Nvl_L2_NS,304NVL_NS,0.015,-0.001
95,32Nvl_L2_NS,32NVL_NS,0.027,0.016
95,32Nvl_L3_EW,NONE,0.006,0.0
95,32Nvl_L1_NS,32NVL_NS,0.02,0.007
95,32Mt_L2_NS,NONE,0.009,0.0
100,304Nvl_L1_NS,304NVL_NS,0.018,-0.001
100,304Nvl_L3_NS,NONE,0.015,0.0
100,32Nvl_L3_NS,NONE,0.014,0.0
100,32Nvl_L1_NS,32NVL_NS,0.028,0.015
100,32Nvl_L3_NS,NONE,0.042,0.0
100,32Nvl_L2_NS,32NVL_NS,0.039,0.029
100,32Mt_L1_NS,32MT_NS,0.006,0.006
100,32Mt_L1_EW,NONE,0.007,0.0
100,32Mt_L1_EW,32MT_EW,0.007,0.007
100,32Mt_L1_NS,NONE,0.01,0.0
100,NvcMt_L2_NS,NONE,0.026,0.0
100,NvcMt_L1_EW,NVCMT_EW,0.013,0.013
100,32Thn_L1_EW,NONE,0.01,0.0
100,304Nvl_L2_NS,304NVL_NS,0.015,-0.012
100,32Nvl_L2_NS,32NVL_NS,0.027,0.016
100,32Nvl_L1_NS,32NVL_NS,0.034,0.021
100,32Mt_L2_EW,32MT_EW,0.005,0.005
100,32Mt_L2_NS,NONE,0.009,0.0
100,NvcMt_L1_NS,NONE,0.027,0.0
100,NvcMt_L2_EW,NVCMT_EW,0.016,0.016
105,304Nvl_L1_NS,304NVL_NS,0.027,0.013
105,304Nvl_L3_NS,NONE,0.022,0.0
105,304Nvl_L1_EW,304NVL_EW,0.008,0.008
105,304Nvl_L2_EW,304NVL_EW,0.007,0.007
105,32Nvl_L3_NS,NONE,0.014,0.0
105,32Nvl_L1_NS,32NVL_NS,0.021,0.002
105,32Nvl_L3_NS,NONE,0.05,0.0
105,32Nvl_L2_NS,32NVL_NS,0.047,0.031
105,32Mt_L1_EW,NONE,0.007,0.0
105,NvcMt_L2_NS,NONE,0.026,0.0
105,304Nvl_L2_NS,304NVL_NS,0.023,-0.01
105,304Nvl_L3_EW,NONE,0.006,0.0
105,32Nvl_L2_NS,32NVL_NS,0.02,0.004
105,32Nvl_L1_NS,32NVL_NS,0.047,0.028
105,NvcMt_L1_NS,NONE,0.027,0.0
110,304Nvl_L1_NS,304NVL_NS,0.027,0.013
110,304Nvl_L3_NS,NONE,0.022,0.0
110,32Nvl_L3_NS,NONE,0.014,0.0
110,32Nvl_L1_NS,32NVL_NS,0.021,0.002
110,32Nvl_L3_NS,NONE,0.05,0.0
