Time_Seconds,Lane_ID,Phase_ID,Density_Phi,Pressure_W
10,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
10,NvcMt_L2_EW,NVCMT_EW,0.008,0.008
15,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
15,NvcMt_L2_EW,NVCMT_EW,0.008,0.008
35,NvcCmt8_L2_EW,NVCCMT8_EW,0.005,0.005
35,NvcCmt8_L1_EW,NVCCMT8_EW,0.008,0.008
40,NvcNvl_L3_NS,NONE,0.007,0.0
40,NvcNvl_L2_NS,NONE,0.007,0.0
40,NvcCmt8_L2_EW,NVCCMT8_EW,0.005,0.005
40,NvcNvl_L1_NS,NONE,0.009,0.0
40,NvcCmt8_L1_EW,NVCCMT8_EW,0.008,0.008
45,32Mt_L1_NS,32MT_NS,0.006,0.006
45,NvcCmt8_L2_EW,NVCCMT8_EW,0.005,0.005
45,NvcCmt8_L2_NS,NONE,0.054,0.0
45,NvcCmt8_L1_NS,NONE,0.039,0.0
45,32Mt_L2_NS,32MT_NS,0.006,0.006
45,NvcCmt8_L1_EW,NVCCMT8_EW,0.008,0.008
50,32Nvl_L1_EW,32NVL_EW,0.007,0.007
50,32Nvl_L2_EW,32NVL_EW,0.008,0.008
50,NvcNvl_L1_EW,NVCNVL_EW,0.007,-0.051
50,NvcNvl_L2_EW,NVCNVL_EW,0.008,0.008
50,32Mt_L1_NS,NONE,0.029,0.0
50,NvcMt_L1_EW,NVCMT_EW,0.083,0.072
50,NvcCmt8_L2_EW,NVCCMT8_EW,0.005,0.005
50,32Nvl_L3_EW,NONE,0.006,0.0
50,NvcNvl_L3_EW,NONE,0.009,0.0
50,32Mt_L2_NS,NONE,0.017,0.0
50,NvcMt_L2_EW,NVCMT_EW,0.103,0.094
50,NvcCmt8_L1_EW,NVCCMT8_EW,0.008,-0.05
55,32Nvl_L1_EW,32NVL_EW,0.007,0.007
55,32Nvl_L2_EW,32NVL_EW,0.008,0.008
55,NvcNvl_L3_NS,NONE,0.007,0.0
55,NvcNvl_L2_NS,NONE,0.007,0.0
55,NvcNvl_L1_EW,NVCNVL_EW,0.007,-0.06
55,NvcNvl_L2_EW,NVCNVL_EW,0.008,0.008
55,NvcMt_L1_EW,NVCMT_EW,0.095,0.09
55,32Nvl_L3_EW,NONE,0.006,0.0
55,NvcNvl_L1_NS,NONE,0.009,0.0
55,NvcNvl_L3_EW,NONE,0.009,0.0
55,NvcMt_L2_EW,NVCMT_EW,0.119,0.114
55,NvcCmt8_L1_EW,NONE,0.006,0.0
60,304Nvl_L1_EW,304NVL_EW,0.008,0.008
60,304Nvl_L2_EW,304NVL_EW,0.007,0.007
60,32Nvl_L1_EW,32NVL_EW,0.007,0.002
60,32Nvl_L2_EW,32NVL_EW,0.008,0.004
60,NvcNvl_L3_NS,NONE,0.014,0.0
60,NvcNvl_L2_NS,NONE,0.013,0.0
60,NvcNvl_L1_EW,NVCNVL_EW,0.007,-0.06
60,NvcNvl_L2_EW,NVCNVL_EW,0.008,0.008
60,32Mt_L1_EW,NONE,0.007,0.0
60,32Mt_L1_EW,32MT_EW,0.007,0.002
60,NvcMt_L1_EW,NVCMT_EW,0.095,0.09
60,304Nvl_L3_EW,NONE,0.006,0.0
60,32Nvl_L3_EW,NONE,0.006,0.0
60,NvcNvl_L1_NS,NONE,0.017,0.0
60,NvcNvl_L3_EW,NONE,0.009,0.0
60,32Mt_L2_EW,32MT_EW,0.005,0.0
60,NvcMt_L2_EW,NVCMT_EW,0.119,0.114
65,NvcNvl_L3_NS,NONE,0.007,0.0
65,NvcNvl_L2_NS,NONE,0.007,0.0
65,32Mt_L1_NS,NONE,0.02,0.0
65,NvcMt_L1_EW,NVCMT_EW,0.076,0.076
65,NvcNvl_L1_NS,NONE,0.009,0.0
65,32Mt_L2_NS,NONE,0.017,0.0
65,NvcMt_L2_EW,NVCMT_EW,0.095,0.095
70,304Nvl_L1_EW,304NVL_EW,0.008,0.008
70,304Nvl_L2_EW,304NVL_EW,0.007,0.007
70,304Nvl_L1_NS,NONE,0.007,0.0
70,NvcNvl_L3_NS,NONE,0.007,0.0
70,NvcNvl_L2_NS,NONE,0.007,0.0
70,NvcNvl_L1_EW,NONE,0.011,0.0
