Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
intersection33,1,112,4,3,0.0
intersection35,1,112,0,1,23.5
intersection40,1,112,3,4,0.13
intersection44,1,112,2,1,0.0
intersection97,1,112,1,0,0.0
intersection109,1,112,1,0,0.0
intersection133,1,112,0,0,0.0
intersection141,1,112,0,0,0.0
intersection133,2,224,0,0,0.0
intersection141,2,224,0,0,0.0
intersection33,2,224,2,5,0.1
intersection35,2,224,12,2,0.0
intersection40,2,224,4,9,12.11
intersection44,2,224,2,4,6.5
intersection97,2,224,0,5,7.8
intersection109,2,224,14,3,1.0
intersection133,3,336,0,0,0.0
intersection141,3,336,0,0,0.0
intersection33,3,337,11,23,22.3
intersection35,3,337,2,19,29.39
intersection40,3,337,8,5,2.7
intersection44,3,337,2,7,0.86
intersection97,3,337,0,1,38.5
intersection109,3,337,5,11,21.27
intersection133,4,448,0,0,0.0
intersection141,4,448,0,0,0.0
intersection33,4,449,7,29,10.84
intersection35,4,449,8,13,1.08
intersection40,4,449,9,18,13.36
intersection44,4,449,3,7,14.71
intersection97,4,449,1,0,0.0
intersection109,4,449,6,18,12.64
intersection133,5,560,0,0,0.0
intersection141,5,560,0,0,0.0
intersection33,5,562,6,22,25.3
intersection35,5,562,9,20,23.5
intersection40,5,562,15,23,5.54
intersection44,5,562,5,7,8.36
intersection97,5,562,0,1,0.0
intersection109,5,562,22,6,19.42
intersection133,6,672,0,0,0.0
intersection141,6,672,0,0,0.0
intersection33,6,674,6,38,16.11
intersection35,6,674,2,22,29.82
intersection40,6,674,4,17,37.76
intersection44,6,674,4,10,1.1
intersection97,6,674,0,4,85.88
intersection109,6,674,8,13,24.62
intersection133,7,784,0,0,0.0
intersection141,7,784,0,0,0.0
intersection33,7,787,12,26,6.92
intersection35,7,787,28,15,23.77
intersection40,7,787,22,12,1.96
intersection44,7,787,8,11,5.09
intersection97,7,787,1,2,5.0
intersection109,7,787,7,17,8.38
intersection133,8,896,0,0,0.0
intersection141,8,896,0,0,0.0
intersection33,8,899,9,22,23.45
intersection35,8,899,9,15,42.23
intersection40,8,899,3,31,40.92
intersection44,8,899,9,6,18.58
intersection97,8,899,1,4,15.13
intersection109,8,899,12,12,21.25
intersection133,9,1008,0,0,0.0
intersection141,9,1008,0,0,0.0
intersection33,9,1012,9,24,6.17
intersection35,9,1012,1,18,26.22
intersection40,9,1012,14,18,7.89
intersection44,9,1012,5,20,8.05
intersection97,9,1012,1,4,0.0
intersection109,9,1012,10,17,11.85
intersection133,10,1120,0,0,0.0
intersection141,10,1120,0,0,0.0
intersection33,10,1124,9,26,7.6
intersection35,10,1124,9,17,52.03
intersection40,10,1124,9,17,43.32
intersection44,10,1124,10,5,10.5
intersection97,10,1124,0,3,0.0
intersection109,10,1124,10,11,21.64
intersection133,11,1232,0,0,0.0
intersection141,11,1232,0,0,0.0
intersection33,11,1237,8,25,18.54
intersection35,11,1237,9,18,27.47
intersection40,11,1237,18,20,9.8
intersection44,11,1237,1,13,29.88
intersection97,11,1237,1,1,0.0
intersection109,11,1237,8,14,20.43
intersection133,12,1344,0,0,0.0
intersection141,12,1344,0,0,0.0
intersection33,12,1349,13,25,7.02
intersection35,12,1349,3,13,40.12
intersection40,12,1349,7,26,25.88
intersection44,12,1349,8,6,1.42
intersection97,12,1349,0,3,59.17
intersection109,12,1349,4,16,19.13
intersection133,13,1456,0,0,0.0
intersection141,13,1456,0,0,0.0
intersection33,13,1462,7,31,19.55
intersection35,13,1462,9,16,17.5
intersection40,13,1462,9,13,7.62
intersection44,13,1462,7,10,13.2
intersection97,13,1462,0,1,19.5
intersection109,13,1462,9,8,3.0
intersection133,14,1568,0,0,0.0
intersection141,14,1568,0,0,0.0
intersection33,14,1574,9,20,2.95
intersection35,14,1574,8,19,30.32
intersection40,14,1574,10,20,26.95
intersection44,14,1574,9,12,10.46
intersection97,14,1574,0,9,36.22
intersection109,14,1574,5,17,50.68
intersection133,15,1680,0,0,0.0
intersection141,15,1680,0,0,0.0
intersection33,15,1687,3,18,24.61
intersection35,15,1687,13,17,29.71
intersection40,15,1687,10,17,13.94
intersection44,15,1687,8,13,2.81
intersection97,15,1687,0,1,0.0
intersection109,15,1687,20,7,8.29
intersection133,16,1792,0,0,0.0
intersection141,16,1792,0,0,0.0
intersection33,16,1799,10,21,23.31
intersection35,16,1799,13,18,24.69
intersection40,16,1799,13,21,14.83
intersection44,16,1799,6,10,23.8
intersection97,16,1799,0,0,0.0
intersection109,16,1799,4,19,36.34
intersection133,17,1904,0,0,0.0
intersection141,17,1904,0,0,0.0
intersection33,17,1912,3,40,18.08
intersection35,17,1912,8,21,39.0
intersection40,17,1912,6,17,12.74
intersection44,17,1912,4,7,0.93
intersection97,17,1912,1,6,24.67
intersection109,17,1912,8,7,3.71
intersection133,18,2016,0,0,0.0
intersection141,18,2016,0,1,0.0
intersection33,18,2024,13,18,3.64
intersection35,18,2024,15,19,24.84
intersection40,18,2024,8,15,8.43
intersection44,18,2024,8,10,2.75
intersection97,18,2024,0,2,3.0
intersection109,18,2024,5,19,28.97
intersection133,19,2128,0,0,0.0
intersection141,19,2128,0,0,0.0
intersection33,19,2137,5,28,40.09
intersection35,19,2137,18,13,21.04
intersection40,19,2137,7,9,4.5
intersection44,19,2137,5,15,30.93
intersection97,19,2137,0,4,12.25
intersection109,19,2137,20,6,0.0
intersection133,20,2240,0,0,0.0
intersection141,20,2240,0,0,0.0
intersection33,20,2249,6,28,11.91
intersection35,20,2249,7,18,41.81
intersection40,20,2249,12,17,22.94
intersection44,20,2249,6,11,1.77
intersection97,20,2249,1,6,11.17
intersection109,20,2249,5,19,30.08
intersection133,21,2352,0,0,0.0
intersection141,21,2352,0,0,0.0
intersection33,21,2362,4,23,10.96
intersection35,21,2362,13,19,41.03
intersection40,21,2362,10,23,11.41
intersection44,21,2362,1,18,9.67
intersection97,21,2362,0,4,0.0
intersection109,21,2362,16,13,26.92
intersection133,22,2464,0,0,0.0
intersection141,22,2464,0,1,0.0
intersection33,22,2474,11,22,7.11
intersection35,22,2474,10,15,40.47
intersection40,22,2474,17,14,22.11
intersection44,22,2474,11,5,10.4
intersection97,22,2474,0,4,20.25
intersection109,22,2474,8,18,24.61
intersection133,23,2576,0,0,0.0
intersection141,23,2577,0,0,0.0
intersection33,23,2587,2,37,29.55
intersection35,23,2587,17,23,35.2
intersection40,23,2587,7,21,23.07
intersection44,23,2587,3,13,18.54
intersection97,23,2587,1,0,0.0
intersection109,23,2587,15,16,1.59
intersection133,24,2688,0,0,0.0
intersection141,24,2689,0,0,0.0
intersection33,24,2699,18,25,10.02
intersection35,24,2699,17,22,39.34
intersection40,24,2699,5,12,13.13
intersection44,24,2699,7,6,16.75
intersection97,24,2699,0,2,12.0
intersection109,24,2699,10,17,34.59
intersection133,25,2800,0,0,0.0
intersection141,25,2801,0,0,0.0
intersection33,25,2812,3,17,23.38
intersection35,25,2812,6,23,25.02
intersection40,25,2812,15,8,10.13
intersection44,25,2812,7,11,6.95
intersection97,25,2812,0,5,33.5
intersection109,25,2812,18,9,13.78
intersection133,26,2912,0,0,0.0
intersection141,26,2913,0,0,0.0
intersection33,26,2924,6,23,22.8
intersection35,26,2924,2,16,42.41
intersection40,26,2924,9,22,25.3
intersection44,26,2924,8,12,8.83
intersection97,26,2924,1,4,0.0
intersection109,26,2924,4,17,35.47
intersection133,27,3024,0,0,0.0
intersection141,27,3025,0,0,0.0
intersection33,27,3037,6,13,26.69
intersection35,27,3037,7,16,25.16
intersection40,27,3037,9,19,5.32
intersection44,27,3037,5,20,20.9
intersection97,27,3037,2,2,0.0
intersection109,27,3037,18,9,13.11
intersection133,28,3136,0,0,0.0
intersection141,28,3137,0,0,0.0
intersection33,28,3149,18,33,16.67
intersection35,28,3149,7,19,37.66
intersection40,28,3149,13,13,6.62
intersection44,28,3149,6,5,3.7
intersection97,28,3149,0,4,39.13
intersection109,28,3149,3,18,18.17
intersection133,29,3249,0,0,0.0
intersection141,29,3249,0,0,0.0
intersection33,29,3262,5,31,23.08
intersection35,29,3262,19,18,11.14
intersection40,29,3262,5,21,12.48
intersection44,29,3262,12,9,12.06
intersection97,29,3262,1,2,23.75
intersection109,29,3262,13,5,29.4
intersection133,30,3361,0,0,0.0
intersection141,30,3361,0,1,0.0
intersection33,30,3374,14,30,9.88
intersection35,30,3374,5,18,38.0
intersection40,30,3374,7,20,8.73
intersection44,30,3374,6,13,11.27
intersection97,30,3374,0,3,15.83
intersection109,30,3374,9,18,27.86
intersection133,31,3473,0,0,0.0
intersection141,31,3473,0,0,0.0
intersection33,31,3487,4,21,22.93
intersection35,31,3487,9,22,36.8
intersection40,31,3487,6,17,9.76
intersection44,31,3487,4,10,22.0
intersection97,31,3487,0,1,16.0
intersection109,31,3487,15,9,5.78
intersection133,32,3585,0,0,0.0
intersection141,32,3585,0,0,0.0
intersection33,32,3599,13,20,9.0
intersection35,32,3599,7,18,16.14
intersection40,32,3599,12,13,10.15
intersection44,32,3599,7,9,23.22
intersection97,32,3599,1,2,2.25
intersection109,32,3599,10,16,57.03
intersection133,33,3697,0,0,0.0
intersection141,33,3697,0,0,0.0
intersection33,33,3712,12,18,40.0
intersection35,33,3712,16,12,16.83
intersection40,33,3712,11,15,20.9
intersection44,33,3712,7,10,2.75
intersection97,33,3712,1,3,24.83
intersection109,33,3712,21,10,21.75
intersection133,34,3809,0,0,0.0
intersection141,34,3809,0,0,0.0
intersection33,34,3824,7,32,12.23
intersection35,34,3824,6,15,27.5
intersection40,34,3824,10,19,11.58
intersection44,34,3824,9,13,4.35
intersection97,34,3824,1,2,21.0
intersection109,34,3824,2,18,34.81
intersection133,35,3921,0,0,0.0
intersection141,35,3921,0,0,0.0
intersection33,35,3937,9,20,8.8
intersection35,35,3937,11,17,39.5
intersection40,35,3937,5,21,9.48
intersection44,35,3937,3,12,6.21
intersection97,35,3937,0,0,0.0
intersection109,35,3937,13,7,4.71
intersection133,36,4033,0,0,0.0
intersection141,36,4033,0,0,0.0
intersection33,36,4049,5,34,23.19
intersection35,36,4049,18,19,21.97
intersection40,36,4049,12,9,7.56
intersection44,36,4049,9,5,1.6
intersection97,36,4049,1,4,59.63
intersection109,36,4049,7,13,7.38
intersection133,37,4145,0,0,0.0
intersection141,37,4145,0,0,0.0
intersection33,37,4162,14,32,5.22
intersection35,37,4162,9,12,37.21
intersection40,37,4162,4,25,18.0
intersection44,37,4162,7,11,2.86
intersection97,37,4162,1,1,49.5
intersection109,37,4162,3,14,17.25
intersection133,38,4257,0,0,0.0
intersection141,38,4257,0,0,0.0
intersection33,38,4274,3,25,25.54
intersection35,38,4274,5,19,28.37
intersection40,38,4274,11,9,0.67
intersection44,38,4274,6,11,12.59
intersection97,38,4274,0,1,11.5
intersection109,38,4274,12,5,10.5
intersection133,39,4369,0,0,0.0
intersection141,39,4369,0,0,0.0
intersection33,39,4387,7,25,1.92
intersection35,39,4387,20,30,13.82
intersection40,39,4387,7,22,27.52
intersection44,39,4387,9,5,0.1
intersection97,39,4387,0,4,66.0
intersection109,39,4387,4,17,16.38
intersection133,40,4481,0,0,0.0
intersection141,40,4481,0,0,0.0
