'Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay'
Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
intersection33,1,120,0,3,0.5
intersection35,1,120,0,1,0.0
intersection40,1,120,0,4,0.75
intersection44,1,120,0,0,0.0
intersection97,1,120,0,0,0.0
intersection109,1,120,0,0,0.0
intersection133,1,120,0,0,0.0
intersection141,1,120,0,0,0.0
intersection133,2,236,0,0,0.0
intersection141,2,236,0,0,0.0
intersection33,2,236,0,8,18.5
intersection35,2,236,0,4,7.5
intersection40,2,236,0,8,0.0
intersection44,2,236,0,5,3.1
intersection97,2,236,0,0,0.0
intersection109,2,236,0,3,54.17
intersection133,3,352,0,0,0.0
intersection141,3,352,0,0,0.0
intersection33,3,353,0,16,6.81
intersection35,3,353,0,10,27.05
intersection40,3,353,0,10,10.5
intersection44,3,353,0,2,0.0
intersection97,3,353,0,1,82.0
intersection109,3,353,0,7,15.14
intersection133,4,468,0,0,0.0
intersection141,4,468,0,0,0.0
intersection33,4,469,0,20,13.43
intersection35,4,469,0,11,24.73
intersection40,4,469,0,22,11.43
intersection44,4,469,0,12,14.67
intersection97,4,469,0,7,57.43
intersection109,4,469,0,6,18.25
intersection133,5,584,0,0,0.0
intersection141,5,584,0,0,0.0
intersection33,5,586,0,23,17.17
intersection35,5,586,0,18,16.56
intersection40,5,586,0,5,5.4
intersection44,5,586,0,14,8.96
intersection97,5,586,0,1,2.5
intersection109,5,586,0,10,24.15
intersection133,6,700,0,0,0.0
intersection141,6,700,0,0,0.0
intersection33,6,702,0,18,11.47
intersection35,6,702,0,12,26.21
intersection40,6,702,0,15,22.6
intersection44,6,702,0,4,13.75
intersection97,6,702,0,2,0.0
intersection109,6,702,0,5,6.8
intersection133,7,816,0,0,0.0
intersection141,7,816,0,0,0.0
intersection33,7,819,0,18,8.22
intersection35,7,819,0,13,23.5
intersection40,7,819,0,9,12.11
intersection44,7,819,0,6,5.33
intersection97,7,819,0,0,0.0
intersection109,7,819,0,12,2.83
intersection133,8,932,0,0,0.0
intersection141,8,932,0,0,0.0
intersection33,8,935,0,21,8.79
intersection35,8,935,0,9,43.56
intersection40,8,935,0,15,14.9
intersection44,8,935,0,7,0.0
intersection97,8,935,0,5,6.1
intersection109,8,935,0,12,5.17
intersection133,9,1048,0,0,0.0
intersection141,9,1048,0,0,0.0
intersection33,9,1052,0,18,6.14
intersection35,9,1052,0,11,13.64
intersection40,9,1052,0,14,14.0
intersection44,9,1052,0,7,4.0
intersection97,9,1052,0,4,24.63
intersection109,9,1052,0,5,10.6
intersection133,10,1164,0,0,0.0
intersection141,10,1164,0,0,0.0
intersection33,10,1168,0,24,6.13
intersection35,10,1168,0,15,31.73
intersection40,10,1168,0,15,20.13
intersection44,10,1168,0,17,15.62
intersection97,10,1168,0,0,0.0
intersection109,10,1168,0,7,14.57
intersection133,11,1280,0,0,0.0
intersection141,11,1280,0,0,0.0
intersection33,11,1285,0,19,8.26
intersection35,11,1285,0,15,33.5
intersection40,11,1285,0,12,14.08
intersection44,11,1285,0,4,0.0
intersection97,11,1285,0,5,30.8
intersection109,11,1285,0,7,3.29
intersection133,12,1396,0,0,0.0
intersection141,12,1396,0,0,0.0
intersection33,12,1401,0,26,22.23
intersection35,12,1401,0,15,25.0
intersection40,12,1401,0,26,22.5
intersection44,12,1401,0,10,9.9
intersection97,12,1401,0,0,0.0
intersection109,12,1401,0,7,16.93
intersection133,13,1512,0,0,0.0
intersection141,13,1512,0,0,0.0
intersection33,13,1518,0,31,9.77
intersection35,13,1518,0,8,14.88
intersection40,13,1518,0,11,5.23
intersection44,13,1518,0,4,8.75
intersection97,13,1518,0,2,28.0
intersection109,13,1518,0,11,1.86
intersection133,14,1628,0,0,0.0
intersection141,14,1628,0,0,0.0
intersection97,14,1634,0,0,0.0
intersection33,14,1634,0,21,10.62
intersection35,14,1634,0,11,18.77
intersection40,14,1634,0,18,21.06
intersection44,14,1634,0,11,4.55
intersection109,14,1634,0,12,19.5
intersection133,15,1744,0,0,0.0
intersection141,15,1744,0,0,0.0
intersection97,15,1750,0,2,41.0
intersection33,15,1751,0,15,5.6
intersection35,15,1751,0,13,22.77
intersection40,15,1751,0,7,16.36
intersection44,15,1751,0,4,6.5
intersection109,15,1751,0,7,15.57
intersection133,16,1860,0,0,0.0
intersection141,16,1860,0,0,0.0
intersection97,16,1867,0,4,33.63
intersection33,16,1867,0,20,19.05
intersection35,16,1867,0,10,26.1
intersection40,16,1867,0,17,24.47
intersection44,16,1867,0,7,3.86
intersection109,16,1867,0,13,35.69
