'Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay'
intersection40,9,1052,0,18,16.44
intersection44,9,1052,0,11,2.27
intersection97,9,1052,0,0,0.0
intersection109,9,1052,0,10,5.55
intersection133,10,1164,0,0,0.0
intersection141,10,1164,0,0,0.0
intersection33,10,1168,0,14,5.29
intersection35,10,1168,0,9,37.33
intersection40,10,1168,0,20,12.2
intersection44,10,1168,0,5,13.0
intersection97,10,1168,0,0,0.0
intersection109,10,1168,0,24,15.15
intersection133,11,1280,0,0,0.0
intersection141,11,1280,0,0,0.0
intersection33,11,1285,0,7,45.36
intersection35,11,1285,0,12,29.33
intersection40,11,1285,0,14,12.43
intersection44,11,1285,0,3,31.33
intersection97,11,1285,0,3,79.0
intersection109,11,1285,0,3,14.67
intersection133,12,1396,0,0,0.0
intersection141,12,1396,0,0,0.0
intersection33,12,1401,0,21,1.98
intersection35,12,1401,0,8,42.63
intersection40,12,1401,0,16,9.59
intersection44,12,1401,0,7,4.86
intersection97,12,1401,0,2,0.0
intersection109,12,1401,0,17,52.82
intersection133,13,1512,0,0,0.0
intersection141,13,1512,0,0,0.0
intersection33,13,1518,0,20,18.55
intersection35,13,1518,0,9,35.44
intersection40,13,1518,0,18,12.81
intersection44,13,1518,0,8,10.44
intersection97,13,1518,0,1,0.0
intersection109,13,1518,0,10,9.1
intersection133,14,1628,0,0,0.0
intersection141,14,1628,0,0,0.0
intersection33,14,1634,0,19,13.61
intersection35,14,1634,0,18,30.86
intersection40,14,1634,0,11,7.95
intersection44,14,1634,0,9,30.17
intersection97,14,1634,0,4,22.38
intersection109,14,1634,0,19,23.95
intersection133,15,1744,0,0,0.0
intersection141,15,1744,0,0,0.0
intersection33,15,1751,0,19,27.39
intersection35,15,1751,0,19,28.76
intersection40,15,1751,0,11,29.36
intersection44,15,1751,0,4,1.75
intersection97,15,1751,0,4,11.38
intersection109,15,1751,0,3,34.83
intersection133,16,1860,0,0,0.0
intersection141,16,1860,0,0,0.0
intersection33,16,1867,0,21,20.05
intersection35,16,1867,0,8,16.88
intersection40,16,1867,0,7,8.0
intersection44,16,1867,0,10,36.65
intersection97,16,1867,0,2,0.0
intersection109,16,1867,0,18,35.31
intersection133,17,1976,0,0,0.0
intersection141,17,1976,0,0,0.0
intersection33,17,1984,0,19,38.68
intersection35,17,1984,0,15,50.93
intersection40,17,1984,0,20,16.88
intersection44,17,1984,0,8,6.56
intersection97,17,1984,0,0,0.0
intersection109,17,1984,0,6,4.67
intersection133,18,2092,0,0,0.0
intersection141,18,2092,0,1,5.0
intersection33,18,2100,0,20,9.9
intersection35,18,2100,0,10,15.9
intersection40,18,2100,0,19,7.97
intersection44,18,2100,0,4,3.88
intersection97,18,2100,0,5,51.0
intersection109,18,2100,0,13,48.88
intersection133,19,2208,0,0,0.0
intersection141,19,2208,0,0,0.0
intersection33,19,2217,0,14,7.82
intersection35,19,2217,0,17,20.35
intersection40,19,2217,0,15,9.07
intersection44,19,2217,0,15,10.0
intersection97,19,2217,0,1,33.0
intersection109,19,2217,0,8,3.88
intersection133,20,2324,0,0,0.0
intersection141,20,2324,0,0,0.0
intersection33,20,2333,0,20,44.98
intersection35,20,2333,0,21,26.21
intersection40,20,2333,0,13,7.19
intersection44,20,2333,0,5,0.0
intersection97,20,2333,0,2,49.0
intersection109,20,2333,0,14,21.04
intersection133,21,2440,0,0,0.0
intersection141,21,2440,0,0,0.0
intersection33,21,2450,0,25,6.24
intersection35,21,2450,0,12,33.29
intersection40,21,2450,0,14,20.29
intersection44,21,2450,0,5,1.5
intersection97,21,2450,0,2,0.0
intersection109,21,2450,0,8,34.38
intersection133,22,2556,0,0,0.0
intersection141,22,2556,0,0,0.0
intersection33,22,2566,0,24,31.21
intersection35,22,2566,0,6,22.42
intersection40,22,2566,0,16,4.28
intersection44,22,2566,0,4,18.63
intersection97,22,2566,0,0,0.0
intersection109,22,2566,0,11,12.68
intersection133,23,2672,0,0,0.0
intersection141,23,2672,0,0,0.0
intersection33,23,2683,0,11,4.05
intersection35,23,2683,0,13,48.77
intersection40,23,2683,0,12,17.58
intersection44,23,2683,0,4,0.0
intersection97,23,2683,0,4,47.5
intersection109,23,2683,0,15,28.6
intersection133,24,2788,0,0,0.0
intersection141,24,2788,0,0,0.0
intersection33,24,2799,0,16,37.19
intersection35,24,2799,0,13,29.08
intersection40,24,2799,0,10,17.15
intersection44,24,2799,0,11,9.73
intersection97,24,2799,0,4,16.25
intersection109,24,2799,0,2,0.0
intersection133,25,2904,0,0,0.0
intersection141,25,2904,0,0,0.0
intersection33,25,2916,0,21,7.83
intersection35,25,2916,0,15,58.0
intersection40,25,2916,0,10,19.25
intersection44,25,2916,0,15,3.67
intersection97,25,2916,0,1,0.0
intersection109,25,2916,0,16,33.44
intersection133,26,3020,0,0,0.0
intersection141,26,3020,0,0,0.0
intersection33,26,3032,0,13,38.31
intersection35,26,3032,0,19,24.68
intersection40,26,3032,0,11,15.86
intersection44,26,3032,0,4,25.25
intersection97,26,3032,0,4,17.13
intersection109,26,3032,0,6,5.25
intersection133,27,3136,0,0,0.0
intersection141,27,3136,0,0,0.0
intersection33,27,3149,0,19,17.18
intersection35,27,3149,0,14,40.18
intersection40,27,3149,0,16,14.66
intersection44,27,3149,0,10,2.5
intersection97,27,3149,0,3,0.0
intersection109,27,3149,0,20,50.08
intersection133,28,3252,0,0,0.0
intersection141,28,3252,0,0,0.0
intersection33,28,3265,0,22,32.07
intersection35,28,3265,0,22,38.73
intersection40,28,3265,0,7,8.79
intersection44,28,3265,0,5,9.8
intersection97,28,3265,0,0,0.0
intersection109,28,3265,0,8,0.94
intersection133,29,3368,0,0,0.0
intersection141,29,3368,0,0,0.0
intersection33,29,3382,0,20,17.65
intersection35,29,3382,0,9,20.78
intersection40,29,3382,0,19,13.42
intersection44,29,3382,0,9,24.11
intersection97,29,3382,0,0,0.0
intersection109,29,3382,0,14,45.39
intersection133,30,3484,0,0,0.0
intersection141,30,3484,0,0,0.0
intersection33,30,3498,0,29,17.02
intersection35,30,3498,0,24,28.25
intersection40,30,3498,0,12,4.75
intersection44,30,3498,0,8,0.5
intersection97,30,3498,0,1,55.0
intersection109,30,3498,0,5,24.6
intersection133,31,3600,0,0,0.0
