Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
intersection33,1,112,3,6,12.67
intersection35,1,112,1,4,0.38
intersection40,1,112,1,7,0.14
intersection44,1,112,5,4,0.0
intersection97,1,112,1,2,0.0
intersection109,1,112,1,0,0.0
intersection133,1,112,0,0,0.0
intersection141,1,112,0,0,0.0
intersection133,2,224,0,0,0.0
intersection141,2,224,0,0,0.0
intersection33,2,224,7,14,5.0
intersection35,2,224,24,13,0.04
intersection40,2,224,15,16,0.22
intersection44,2,224,17,10,2.9
intersection97,2,224,0,10,5.65
intersection109,2,224,15,3,14.67
intersection133,3,336,0,0,0.0
intersection141,3,336,0,0,0.0
intersection33,3,337,16,39,12.97
intersection35,3,337,22,35,37.83
intersection40,3,337,17,26,18.25
intersection44,3,337,12,23,18.5
intersection97,3,337,2,4,15.63
intersection109,3,337,7,13,16.04
intersection141,4,448,0,0,0.0
intersection133,4,448,0,0,0.0
intersection33,4,449,23,46,4.16
intersection35,4,449,26,45,35.7
intersection40,4,449,23,39,12.15
intersection44,4,449,20,16,21.94
intersection97,4,449,2,9,19.61
intersection109,4,449,22,24,13.52
intersection141,5,560,0,0,0.0
intersection133,5,560,0,0,0.0
intersection33,5,562,32,44,28.08
intersection35,5,562,40,43,21.53
intersection40,5,562,16,36,15.89
intersection44,5,562,12,22,11.43
intersection97,5,562,0,2,3.25
intersection109,5,562,29,26,17.0
intersection141,6,672,0,0,0.0
intersection133,6,672,0,0,0.0
intersection33,6,674,36,71,13.59
intersection35,6,674,25,39,30.06
intersection40,6,674,21,32,10.97
intersection44,6,674,17,15,8.5
intersection97,6,674,0,8,29.75
intersection109,6,674,16,37,35.55
intersection141,7,784,0,0,0.0
intersection133,7,784,0,0,0.0
intersection33,7,787,17,65,19.07
intersection35,7,787,33,50,23.49
intersection40,7,787,24,43,15.6
intersection44,7,787,16,21,8.71
intersection97,7,787,0,6,14.92
intersection109,7,787,44,26,11.38
intersection141,8,896,0,0,0.0
intersection133,8,896,0,0,0.0
intersection33,8,899,39,67,12.63
intersection35,8,899,19,29,34.93
intersection40,8,899,17,45,17.07
intersection44,8,899,13,27,13.48
intersection97,8,899,1,4,4.0
intersection109,8,899,7,43,25.77
intersection141,9,1008,0,0,0.0
intersection133,9,1008,0,0,0.0
intersection33,9,1012,18,54,20.63
intersection35,9,1012,15,28,45.45
intersection40,9,1012,24,32,9.03
intersection44,9,1012,15,20,16.93
intersection97,9,1012,1,6,18.33
intersection109,9,1012,36,21,15.05
intersection141,10,1120,0,0,0.0
intersection133,10,1120,0,0,0.0
intersection33,10,1124,13,58,17.06
intersection35,10,1124,47,35,24.43
intersection40,10,1124,23,43,32.71
intersection44,10,1124,13,23,7.0
intersection97,10,1124,1,8,28.06
intersection109,10,1124,28,34,25.22
intersection141,11,1232,0,0,0.0
intersection133,11,1232,0,0,0.0
intersection33,11,1237,20,61,9.52
intersection35,11,1237,23,33,29.06
intersection40,11,1237,27,38,10.91
intersection44,11,1237,13,24,2.38
intersection97,11,1237,0,8,41.69
intersection109,11,1237,23,25,10.88
intersection141,12,1344,0,0,0.0
intersection133,12,1344,0,0,0.0
intersection33,12,1349,22,47,10.71
intersection35,12,1349,39,45,49.39
intersection40,12,1349,18,46,22.4
intersection44,12,1349,15,21,18.12
intersection97,12,1349,1,3,24.33
intersection109,12,1349,15,32,18.22
intersection141,13,1456,0,0,0.0
intersection133,13,1457,0,0,0.0
intersection33,13,1462,18,42,8.04
intersection35,13,1462,33,53,20.17
intersection40,13,1462,31,30,5.57
intersection44,13,1462,14,28,16.3
intersection97,13,1462,0,4,52.5
intersection109,13,1462,25,19,30.42
intersection141,14,1568,0,0,0.0
intersection133,14,1569,0,0,0.0
intersection33,14,1574,18,55,13.33
intersection35,14,1574,15,41,29.21
intersection40,14,1574,16,48,27.65
intersection44,14,1574,12,28,8.82
intersection97,14,1574,3,10,34.8
intersection109,14,1574,33,23,11.83
intersection141,15,1680,0,1,0.0
intersection133,15,1681,0,0,0.0
intersection33,15,1687,23,60,8.98
intersection35,15,1687,31,47,20.07
intersection40,15,1687,31,36,7.08
intersection44,15,1687,17,21,6.43
intersection97,15,1687,0,7,14.0
intersection109,15,1687,9,44,23.17
intersection141,16,1792,0,0,0.0
intersection133,16,1793,0,0,0.0
intersection33,16,1799,23,44,16.26
intersection35,16,1799,21,36,22.92
intersection40,16,1799,18,40,25.63
intersection44,16,1799,8,25,24.64
intersection97,16,1799,1,3,33.0
intersection109,16,1799,46,20,7.75
intersection141,17,1904,0,0,0.0
intersection133,17,1905,0,0,0.0
intersection33,17,1912,21,62,16.93
intersection35,17,1912,27,31,38.27
intersection40,17,1912,27,34,11.94
intersection44,17,1912,15,26,6.23
intersection97,17,1912,2,3,67.5
intersection109,17,1912,10,35,24.49
intersection141,18,2016,0,0,0.0
intersection133,18,2017,0,0,0.0
intersection33,18,2024,20,54,17.85
intersection35,18,2024,43,52,23.71
intersection40,18,2024,17,38,24.05
intersection44,18,2024,9,27,7.2
intersection97,18,2024,3,4,27.88
intersection109,18,2024,24,31,15.31
intersection141,19,2128,0,0,0.0
intersection133,19,2129,0,0,0.0
intersection33,19,2137,18,54,27.58
intersection35,19,2137,16,45,29.46
intersection40,19,2137,30,35,15.23
intersection44,19,2137,15,17,5.12
intersection97,19,2137,1,6,32.08
intersection109,19,2137,24,24,17.65
intersection141,20,2240,0,0,0.0
intersection133,20,2241,0,0,0.0
intersection33,20,2249,23,55,6.59
intersection35,20,2249,32,47,27.41
intersection40,20,2249,25,42,15.26
intersection44,20,2249,15,19,18.61
intersection97,20,2249,0,3,33.5
intersection109,20,2249,16,46,22.9
intersection141,21,2352,0,0,0.0
intersection133,21,2353,0,0,0.0
intersection33,21,2362,24,30,41.32
intersection35,21,2362,54,52,25.12
intersection40,21,2362,16,39,19.74
intersection44,21,2362,15,29,8.33
intersection97,21,2362,0,11,27.91
intersection109,21,2362,22,24,13.23
intersection141,22,2464,0,0,0.0
intersection133,22,2465,0,0,0.0
intersection33,22,2474,39,70,17.77
intersection35,22,2474,9,37,41.43
intersection40,22,2474,26,33,22.35
intersection44,22,2474,16,22,1.82
intersection97,22,2474,0,6,10.0
intersection109,22,2474,22,41,23.78
intersection141,23,2576,0,0,0.0
intersection133,23,2577,0,0,0.0
intersection33,23,2587,21,59,27.94
intersection35,23,2587,33,37,20.78
intersection40,23,2587,21,41,22.85
intersection44,23,2587,12,26,26.85
intersection97,23,2587,1,9,11.89
intersection109,23,2587,22,31,13.29
intersection141,24,2688,0,1,16.5
intersection133,24,2689,0,0,0.0
intersection33,24,2699,18,70,9.77
intersection35,24,2699,15,42,26.29
intersection40,24,2699,16,42,14.67
intersection44,24,2699,18,25,4.26
intersection97,24,2699,2,2,7.25
intersection109,24,2699,14,32,20.19
intersection141,25,2801,0,0,0.0
intersection133,25,2801,0,0,0.0
intersection33,25,2812,17,48,8.69
intersection35,25,2812,19,34,37.68
intersection40,25,2812,21,33,14.18
intersection44,25,2812,4,32,26.3
intersection97,25,2812,0,5,15.8
intersection109,25,2812,32,22,15.34
intersection141,26,2913,0,0,0.0
intersection133,26,2913,0,0,0.0
intersection33,26,2924,26,54,12.53
intersection35,26,2924,29,47,18.32
intersection40,26,2924,18,40,28.25
intersection44,26,2924,16,14,4.75
intersection97,26,2924,2,11,52.32
intersection109,26,2924,15,38,26.57
intersection141,27,3025,0,0,0.0
intersection133,27,3025,0,0,0.0
intersection33,27,3037,17,62,15.62
intersection35,27,3037,27,32,24.17
intersection40,27,3037,26,32,14.78
intersection44,27,3037,10,35,15.96
intersection97,27,3037,2,10,7.95
intersection109,27,3037,18,27,14.63
