Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
intersection33,1,120,7,7,7.71
intersection35,1,120,6,3,0.0
intersection40,1,120,3,3,0.17
intersection44,1,120,3,3,0.67
intersection97,1,120,0,2,0.0
intersection109,1,120,7,0,0.0
intersection133,1,120,0,0,0.0
intersection141,1,120,0,0,0.0
intersection133,2,236,0,0,0.0
intersection141,2,236,1,0,0.0
intersection33,2,236,4,22,19.07
intersection35,2,236,7,25,17.2
intersection40,2,236,5,22,16.5
intersection44,2,236,7,7,6.0
intersection97,2,236,3,0,0.0
intersection109,2,236,13,4,31.88
intersection133,3,352,0,0,0.0
intersection141,3,352,0,1,0.0
intersection33,3,353,22,33,9.47
intersection35,3,353,26,26,8.54
intersection40,3,353,25,30,4.5
intersection44,3,353,8,16,24.81
intersection97,3,353,1,6,34.92
intersection109,3,353,21,18,18.83
intersection133,4,468,0,0,0.0
intersection141,4,469,0,0,0.0
intersection33,4,469,23,46,40.27
intersection35,4,469,13,33,37.39
intersection40,4,469,9,37,40.05
intersection44,4,469,13,15,3.03
intersection97,4,469,2,5,38.6
intersection109,4,469,12,17,20.5
intersection133,5,584,0,0,0.0
intersection141,5,585,0,0,0.0
intersection33,5,586,21,67,6.78
intersection35,5,586,18,50,31.56
intersection40,5,586,25,27,7.93
intersection44,5,586,9,24,22.27
intersection97,5,586,1,5,12.2
intersection109,5,586,12,23,29.54
intersection133,6,700,0,0,0.0
intersection141,6,701,0,1,0.0
intersection33,6,702,20,46,32.67
intersection35,6,702,41,42,20.2
intersection40,6,702,20,40,24.79
intersection44,6,702,26,17,1.76
intersection97,6,702,1,4,9.25
intersection109,6,702,33,8,7.25
intersection133,7,816,0,0,0.0
intersection141,7,817,0,0,0.0
intersection33,7,819,36,66,11.27
intersection35,7,819,20,32,34.14
intersection40,7,819,26,37,16.73
intersection44,7,819,13,27,31.44
intersection97,7,819,2,5,19.4
intersection109,7,819,19,31,27.66
intersection133,8,932,0,0,0.0
intersection141,8,933,1,0,0.0
intersection33,8,935,33,38,54.11
intersection35,8,935,38,52,48.26
intersection40,8,935,10,46,26.67
intersection44,8,935,13,20,2.15
intersection97,8,935,0,5,10.8
intersection109,8,935,31,28,23.75
intersection133,9,1048,0,0,0.0
intersection141,9,1050,0,1,0.0
intersection33,9,1052,30,100,22.33
intersection35,9,1052,25,58,25.86
intersection40,9,1052,28,31,14.0
intersection44,9,1052,15,20,8.68
intersection97,9,1052,1,6,39.08
intersection109,9,1052,21,33,44.42
intersection133,10,1164,0,0,0.0
intersection141,10,1166,0,0,0.0
intersection33,10,1168,24,54,12.03
intersection35,10,1168,58,32,20.98
intersection40,10,1168,31,39,41.01
intersection44,10,1168,16,23,14.78
intersection97,10,1168,1,14,23.86
intersection109,10,1168,31,41,19.43
intersection133,11,1280,0,0,0.0
intersection141,11,1282,0,0,0.0
intersection33,11,1285,14,55,15.96
intersection35,11,1285,26,38,35.04
intersection40,11,1285,31,51,12.81
intersection44,11,1285,12,36,13.46
intersection97,11,1285,1,2,8.75
intersection109,11,1285,33,24,17.08
intersection133,12,1396,0,0,0.0
intersection141,12,1398,0,0,0.0
intersection33,12,1401,20,62,6.45
intersection35,12,1401,42,35,57.71
intersection40,12,1401,20,51,20.98
intersection44,12,1401,20,22,18.89
intersection97,12,1401,1,7,23.5
intersection109,12,1401,31,34,30.79
intersection133,13,1512,0,0,0.0
intersection141,13,1514,0,0,0.0
intersection33,13,1518,28,53,26.08
intersection35,13,1518,63,59,34.81
intersection40,13,1518,22,36,13.25
intersection44,13,1518,18,36,11.42
intersection97,13,1518,1,6,19.67
intersection109,13,1518,18,25,24.38
intersection133,14,1628,0,0,0.0
intersection141,14,1630,0,0,0.0
intersection33,14,1634,32,64,12.12
intersection35,14,1634,27,49,39.36
intersection40,14,1634,21,43,13.98
intersection44,14,1634,20,19,7.13
intersection97,14,1634,2,6,41.83
intersection109,14,1634,20,36,29.19
intersection133,15,1744,0,0,0.0
intersection141,15,1746,0,0,0.0
intersection33,15,1751,16,50,28.59
intersection35,15,1751,29,39,26.71
intersection40,15,1751,32,44,16.4
intersection44,15,1751,9,24,25.58
intersection97,15,1751,1,13,18.04
intersection109,15,1751,31,29,7.33
intersection133,16,1860,0,0,0.0
intersection141,16,1862,0,0,0.0
intersection33,16,1867,27,69,17.1
intersection35,16,1867,41,50,40.12
intersection40,16,1867,16,48,24.99
intersection44,16,1867,11,25,3.32
intersection97,16,1867,3,9,6.56
intersection109,16,1867,8,30,29.0
intersection133,17,1976,0,0,0.0
intersection141,17,1978,0,0,0.0
intersection33,17,1984,21,63,18.33
intersection35,17,1984,27,40,36.25
intersection40,17,1984,29,31,14.03
intersection44,17,1984,13,27,12.02
intersection97,17,1984,0,9,21.72
intersection109,17,1984,29,21,16.67
intersection133,18,2092,0,0,0.0
intersection141,18,2094,0,0,0.0
intersection33,18,2100,25,59,10.27
intersection35,18,2100,33,35,36.7
intersection40,18,2100,23,41,27.61
intersection44,18,2100,13,22,9.86
intersection97,18,2100,2,2,13.5
intersection109,18,2100,20,31,22.55
intersection133,19,2208,0,0,0.0
intersection141,19,2210,0,0,0.0
intersection33,19,2217,11,57,25.36
intersection35,19,2217,52,62,33.68
intersection40,19,2217,14,34,5.82
intersection44,19,2217,14,29,16.43
intersection97,19,2217,0,5,18.6
intersection109,19,2217,28,20,11.5
intersection133,20,2324,0,0,0.0
intersection141,20,2326,0,0,0.0
intersection33,20,2333,38,65,5.64
intersection35,20,2333,23,46,36.71
intersection40,20,2333,30,36,20.29
intersection44,20,2333,18,25,8.84
intersection97,20,2333,2,5,22.7
intersection109,20,2333,15,34,31.44
intersection133,21,2440,0,0,0.0
intersection141,21,2442,0,0,0.0
intersection33,21,2450,15,54,42.25
intersection35,21,2450,28,27,21.09
intersection40,21,2450,26,40,10.28
intersection44,21,2450,9,26,18.48
intersection97,21,2450,0,2,1.25
intersection109,21,2450,46,24,18.52
intersection133,22,2556,0,0,0.0
intersection141,22,2558,0,0,0.0
intersection33,22,2566,22,73,19.72
intersection35,22,2566,38,54,42.31
intersection40,22,2566,21,40,31.41
intersection44,22,2566,13,18,5.03
intersection97,22,2566,1,4,25.0
intersection109,22,2566,5,43,44.13
intersection133,23,2672,0,0,0.0
intersection141,23,2674,0,0,0.0
intersection33,23,2683,29,53,23.28
intersection35,23,2683,44,33,22.03
intersection40,23,2683,28,45,7.47
intersection44,23,2683,10,26,13.58
intersection97,23,2683,0,8,38.44
intersection109,23,2683,46,15,22.43
intersection133,24,2788,0,0,0.0
intersection141,24,2790,0,0,0.0
intersection33,24,2799,22,42,10.95
intersection35,24,2799,22,36,24.15
intersection40,24,2799,32,43,18.23
intersection44,24,2799,20,28,4.73
intersection97,24,2799,3,2,6.0
intersection109,24,2799,22,45,28.09
intersection133,25,2904,0,0,0.0
intersection141,25,2906,0,1,0.0
intersection33,25,2916,26,53,20.47
intersection35,25,2916,23,28,44.16
intersection40,25,2916,16,35,22.31
intersection44,25,2916,21,22,33.95
intersection97,25,2916,0,7,5.0
intersection109,25,2916,28,32,18.81
intersection133,26,3020,0,0,0.0
intersection141,26,3023,0,0,0.0
intersection33,26,3032,21,56,10.64
intersection35,26,3032,30,43,44.63
intersection40,26,3032,18,35,11.3
intersection44,26,3032,17,32,9.11
intersection97,26,3032,3,10,16.5
intersection109,26,3032,36,26,27.27
intersection133,27,3136,0,0,0.0
intersection141,27,3139,0,1,0.0
intersection33,27,3149,17,64,12.07
intersection35,27,3149,28,43,19.8
intersection40,27,3149,29,39,19.5
