Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
intersection33,1,120,1,4,10.25
intersection35,1,120,0,3,0.0
intersection40,1,120,0,1,0.0
intersection44,1,120,2,2,0.0
intersection97,1,120,1,0,0.0
intersection109,1,120,3,0,0.0
intersection133,1,120,0,0,0.0
intersection141,1,120,0,0,0.0
intersection133,2,236,0,0,0.0
intersection141,2,236,0,0,0.0
intersection33,2,236,2,10,4.6
intersection35,2,236,7,3,0.0
intersection40,2,236,9,5,0.1
intersection44,2,236,7,8,0.75
intersection97,2,236,0,4,2.0
intersection109,2,236,5,3,29.17
intersection133,3,352,0,0,0.0
intersection141,3,352,0,0,0.0
intersection33,3,353,3,19,6.79
intersection35,3,353,5,12,29.29
intersection40,3,353,3,19,32.58
intersection44,3,353,9,9,10.89
intersection97,3,353,0,4,38.63
intersection109,3,353,7,6,7.42
intersection133,4,468,0,0,0.0
intersection141,4,468,0,0,0.0
intersection33,4,469,7,24,10.81
intersection35,4,469,10,16,21.34
intersection40,4,469,10,9,1.5
intersection44,4,469,2,16,18.03
intersection97,4,469,0,3,15.0
intersection109,4,469,5,7,3.64
intersection133,5,584,0,0,0.0
intersection141,5,584,0,0,0.0
intersection33,5,586,15,26,5.0
intersection35,5,586,6,26,24.06
intersection40,5,586,5,21,30.07
intersection44,5,586,10,7,5.64
intersection97,5,586,2,3,24.67
intersection109,5,586,15,15,21.47
intersection133,6,700,0,0,0.0
intersection141,6,700,0,0,0.0
intersection33,6,702,7,40,25.88
intersection35,6,702,6,15,16.5
intersection40,6,702,9,13,2.96
intersection44,6,702,4,9,37.61
intersection97,6,702,0,1,23.5
intersection109,6,702,13,7,4.14
intersection133,7,816,0,0,0.0
intersection141,7,816,1,0,0.0
intersection33,7,819,12,17,14.47
intersection35,7,819,16,16,57.0
intersection40,7,819,7,17,17.38
intersection44,7,819,13,7,6.86
intersection97,7,819,2,4,39.88
intersection109,7,819,4,17,34.26
intersection133,8,932,0,0,0.0
intersection141,8,932,0,1,0.0
intersection33,8,935,6,22,30.93
intersection35,8,935,14,25,26.98
intersection40,8,935,10,15,4.0
intersection44,8,935,7,15,7.93
intersection97,8,935,1,7,34.79
intersection109,8,935,21,8,20.88
intersection133,9,1048,0,0,0.0
intersection141,9,1049,0,0,0.0
intersection33,9,1052,17,29,19.98
intersection35,9,1052,10,18,38.69
intersection40,9,1052,12,21,23.21
intersection44,9,1052,4,16,5.47
intersection97,9,1052,0,3,10.33
intersection109,9,1052,2,18,35.11
intersection133,10,1164,0,0,0.0
intersection141,10,1165,0,0,0.0
intersection33,10,1168,6,32,32.66
intersection35,10,1168,14,33,42.03
intersection40,10,1168,8,12,20.79
intersection44,10,1168,7,9,8.89
intersection97,10,1168,0,0,0.0
intersection109,10,1168,19,8,8.13
intersection133,11,1280,0,0,0.0
intersection141,11,1281,0,0,0.0
intersection33,11,1285,13,24,16.21
intersection35,11,1285,12,11,36.32
intersection40,11,1285,10,16,10.59
intersection44,11,1285,2,12,6.25
intersection97,11,1285,1,1,36.0
intersection109,11,1285,4,15,21.83
intersection133,12,1396,0,0,0.0
intersection141,12,1397,0,0,0.0
intersection33,12,1401,10,21,23.76
intersection35,12,1401,9,31,28.74
intersection40,12,1401,5,22,20.64
intersection44,12,1401,6,12,9.08
intersection97,12,1401,0,4,31.0
intersection109,12,1401,19,8,0.06
intersection133,13,1512,0,0,0.0
intersection141,13,1513,0,0,0.0
intersection33,13,1518,9,30,11.57
intersection35,13,1518,9,18,20.86
intersection40,13,1518,12,16,10.19
intersection44,13,1518,8,9,2.89
intersection97,13,1518,2,1,28.5
intersection109,13,1518,5,17,43.24
intersection133,14,1628,0,0,0.0
intersection141,14,1629,0,0,0.0
intersection33,14,1634,8,20,13.0
intersection35,14,1634,14,15,26.17
intersection40,14,1634,6,14,22.68
intersection44,14,1634,3,15,26.8
intersection97,14,1634,0,1,0.0
intersection109,14,1634,25,16,7.31
intersection133,15,1744,0,0,0.0
intersection141,15,1745,0,0,0.0
intersection33,15,1751,4,33,38.11
intersection35,15,1751,2,11,40.45
intersection40,15,1751,10,10,4.55
intersection44,15,1751,8,9,1.67
intersection97,15,1751,1,1,0.0
intersection109,15,1751,14,18,33.92
intersection133,16,1860,0,0,0.0
intersection141,16,1861,0,0,0.0
intersection33,16,1867,7,29,2.72
intersection35,16,1867,14,23,38.48
intersection40,16,1867,7,16,25.19
intersection44,16,1867,3,16,17.56
intersection97,16,1867,0,2,0.0
intersection109,16,1867,7,11,62.32
intersection133,17,1976,0,0,0.0
intersection141,17,1977,0,0,0.0
intersection33,17,1984,8,24,20.04
