Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
intersection33,1,120,1,4,5.63
intersection35,1,120,4,1,0.0
intersection40,1,120,5,2,0.25
intersection44,1,120,4,2,0.0
intersection97,1,120,0,0,0.0
intersection109,1,120,2,2,8.5
intersection133,1,120,0,0,0.0
intersection141,1,120,0,0,0.0
intersection133,2,236,0,0,0.0
intersection141,2,236,0,0,0.0
intersection33,2,236,3,9,2.78
intersection35,2,236,5,13,17.81
intersection40,2,236,10,11,11.45
intersection44,2,236,3,4,3.0
intersection97,2,236,0,0,0.0
intersection109,2,236,4,4,10.5
intersection133,3,352,0,0,0.0
intersection141,3,352,0,0,0.0
intersection33,3,353,6,15,8.23
intersection35,3,353,14,12,23.46
intersection40,3,353,6,14,9.64
intersection44,3,353,7,8,0.25
intersection97,3,353,0,3,24.83
intersection109,3,353,8,7,1.5
intersection133,4,468,0,0,0.0
intersection141,4,468,0,0,0.0
intersection33,4,469,8,19,4.18
intersection35,4,469,7,18,46.5
intersection40,4,469,11,12,9.5
intersection44,4,469,6,7,2.29
intersection97,4,469,0,1,13.0
intersection109,4,469,6,11,17.82
intersection133,5,584,0,0,0.0
intersection141,5,584,0,0,0.0
intersection33,5,586,6,21,5.55
intersection35,5,586,15,21,26.0
intersection40,5,586,2,24,11.44
intersection44,5,586,6,10,10.3
intersection97,5,586,0,2,47.5
intersection109,5,586,16,8,8.06
intersection133,6,700,0,0,0.0
intersection141,6,700,0,0,0.0
intersection33,6,702,8,27,14.8
intersection35,6,702,9,20,26.08
intersection40,6,702,7,9,0.06
intersection44,6,702,6,13,14.23
intersection97,6,702,0,2,17.5
intersection109,6,702,16,17,22.74
intersection133,7,816,0,0,0.0
intersection141,7,816,0,0,0.0
intersection33,7,819,7,30,10.33
intersection35,7,819,11,21,19.24
intersection40,7,819,9,20,10.0
intersection44,7,819,6,12,8.92
intersection97,7,819,0,2,32.5
intersection109,7,819,9,16,10.56
intersection133,8,932,0,0,0.0
intersection141,8,932,0,0,0.0
intersection33,8,935,8,19,12.47
intersection35,8,935,13,21,8.48
intersection40,8,935,12,11,10.09
intersection44,8,935,5,5,4.6
intersection97,8,935,0,5,30.4
intersection109,8,935,9,16,19.5
intersection133,9,1048,0,0,0.0
intersection141,9,1048,0,1,0.0
intersection33,9,1052,12,19,9.45
intersection35,9,1052,8,20,19.18
intersection40,9,1052,6,23,13.15
intersection44,9,1052,9,15,4.43
intersection97,9,1052,0,0,0.0
intersection109,9,1052,13,14,21.43
intersection133,10,1164,1,0,0.0
intersection141,10,1164,0,0,0.0
intersection33,10,1168,6,26,26.1
intersection35,10,1168,10,14,11.57
intersection40,10,1168,11,14,7.54
intersection44,10,1168,6,8,13.88
intersection97,10,1168,0,0,0.0
intersection109,10,1168,12,13,10.27
intersection133,11,1280,0,0,0.0
intersection141,11,1280,0,0,0.0
intersection33,11,1285,6,20,12.68
intersection35,11,1285,11,18,44.44
intersection40,11,1285,3,21,19.74
intersection44,11,1285,9,12,3.13
intersection97,11,1285,1,5,28.7
intersection109,11,1285,4,22,19.07
intersection141,12,1396,0,0,0.0
intersection133,12,1397,0,0,0.0
intersection33,12,1401,3,26,6.02
intersection35,12,1401,6,20,17.18
intersection40,12,1401,12,14,1.07
intersection44,12,1401,6,16,6.72
