Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
intersection33,1,120,2,2,0.0
intersection35,1,120,1,4,1.13
intersection40,1,120,1,3,0.0
intersection44,1,120,1,0,0.0
intersection97,1,120,1,0,0.0
intersection109,1,120,2,2,11.75
intersection133,1,120,0,0,0.0
intersection141,1,120,0,0,0.0
intersection133,2,236,0,0,0.0
intersection141,2,236,0,0,0.0
intersection33,2,236,3,11,7.91
intersection35,2,236,7,4,10.0
intersection40,2,236,4,6,0.58
intersection44,2,236,4,5,3.6
intersection97,2,236,1,4,8.63
intersection109,2,236,3,2,14.0
intersection133,3,352,0,0,0.0
intersection141,3,352,0,0,0.0
intersection33,3,353,2,23,14.02
intersection35,3,353,3,15,21.4
intersection40,3,353,4,13,3.65
intersection44,3,353,6,10,0.5
intersection97,3,353,1,2,11.0
intersection109,3,353,6,2,0.0
intersection133,4,468,0,0,0.0
intersection141,4,468,0,0,0.0
intersection33,4,469,11,24,6.88
intersection35,4,469,6,18,39.17
intersection40,4,469,6,13,11.92
intersection44,4,469,6,10,19.5
intersection97,4,469,2,4,11.0
intersection109,4,469,4,15,17.23
intersection133,5,584,0,0,0.0
intersection141,5,584,0,1,9.0
intersection33,5,586,5,22,23.7
intersection35,5,586,13,17,34.68
intersection40,5,586,10,15,9.5
intersection44,5,586,4,7,3.29
intersection97,5,586,0,7,1.71
intersection109,5,586,19,7,13.86
intersection133,6,700,0,0,0.0
intersection141,6,700,0,0,0.0
intersection33,6,702,7,31,9.47
intersection35,6,702,15,14,39.64
intersection40,6,702,10,26,17.92
intersection44,6,702,6,13,2.96
intersection97,6,702,0,1,5.0
intersection109,6,702,16,17,30.03
intersection133,7,816,0,0,0.0
intersection141,7,816,0,0,0.0
intersection33,7,819,8,29,11.07
intersection35,7,819,11,17,32.71
intersection40,7,819,11,16,8.63
intersection44,7,819,6,13,28.27
intersection97,7,819,0,2,17.5
intersection109,7,819,20,16,11.0
intersection133,8,932,0,0,0.0
intersection141,8,932,0,0,0.0
intersection33,8,935,6,32,23.77
intersection35,8,935,8,23,29.57
intersection40,8,935,7,19,20.18
intersection44,8,935,3,5,11.5
intersection97,8,935,0,3,45.83
intersection109,8,935,8,20,15.4
intersection133,9,1048,0,0,0.0
intersection141,9,1048,0,0,0.0
intersection33,9,1052,14,25,5.68
intersection35,9,1052,30,16,49.13
intersection40,9,1052,6,12,4.71
intersection44,9,1052,9,12,1.96
intersection97,9,1052,0,1,38.0
intersection109,9,1052,18,16,11.5
intersection133,10,1164,0,0,0.0
intersection141,10,1164,0,0,0.0
intersection33,10,1168,3,30,27.77
intersection35,10,1168,6,16,36.84
intersection40,10,1168,11,18,10.42
intersection44,10,1168,7,15,7.53
intersection97,10,1168,2,3,8.17
intersection109,10,1168,12,15,24.73
intersection133,11,1280,0,0,0.0
intersection141,11,1280,0,0,0.0
intersection33,11,1285,9,21,8.55
intersection35,11,1285,4,18,30.56
intersection40,11,1285,14,13,18.58
intersection44,11,1285,10,16,14.53
intersection97,11,1285,1,6,20.83
intersection109,11,1285,7,16,31.97
intersection133,12,1396,0,0,0.0
intersection141,12,1396,0,0,0.0
intersection33,12,1401,6,24,18.52
intersection35,12,1401,22,25,19.82
intersection40,12,1401,2,19,20.42
intersection44,12,1401,2,12,2.0
intersection97,12,1401,0,0,0.0
intersection109,12,1401,18,5,23.0
intersection133,13,1512,0,0,0.0
intersection141,13,1512,0,0,0.0
intersection33,13,1518,14,26,13.58
intersection35,13,1518,8,24,33.06
intersection40,13,1518,9,11,6.55
intersection44,13,1518,9,6,23.67
intersection97,13,1518,0,5,25.5
intersection109,13,1518,10,18,30.69
intersection133,14,1628,0,0,0.0
intersection141,14,1628,0,0,0.0
intersection33,14,1634,6,19,39.11
intersection35,14,1634,7,20,29.48
intersection40,14,1634,2,18,17.83
intersection44,14,1634,4,19,5.82
intersection97,14,1634,1,1,59.0
intersection109,14,1634,22,7,8.57
intersection133,15,1744,0,0,0.0
intersection141,15,1744,0,0,0.0
intersection33,15,1751,4,20,16.6
intersection35,15,1751,12,22,38.14
intersection40,15,1751,10,11,6.23
intersection44,15,1751,8,8,4.06
intersection97,15,1751,1,3,0.0
intersection109,15,1751,4,23,44.8
intersection133,16,1860,0,0,0.0
intersection141,16,1860,0,0,0.0
intersection33,16,1867,12,23,19.67
intersection35,16,1867,25,28,34.5
intersection40,16,1867,4,21,34.0
intersection44,16,1867,6,9,7.83
intersection97,16,1867,0,0,0.0
intersection109,16,1867,10,11,11.09
intersection133,17,1976,0,0,0.0
intersection141,17,1976,0,0,0.0
intersection33,17,1984,14,19,21.97
intersection35,17,1984,5,22,58.86
intersection40,17,1984,11,12,11.17
intersection44,17,1984,7,10,2.3
intersection97,17,1984,1,0,0.0
intersection109,17,1984,16,16,10.38
intersection133,18,2092,0,0,0.0
intersection141,18,2092,0,0,0.0
intersection33,18,2100,10,25,4.24
intersection35,18,2100,9,27,34.22
intersection40,18,2100,3,17,45.74
intersection44,18,2100,10,9,4.0
intersection97,18,2100,1,7,10.07
intersection109,18,2100,6,18,43.56
intersection133,19,2208,0,0,0.0
intersection141,19,2208,0,1,0.0
intersection33,19,2217,5,18,12.19
intersection35,19,2217,17,19,29.08
intersection40,19,2217,11,11,7.82
intersection44,19,2217,6,17,10.29
intersection97,19,2217,1,2,12.5
intersection109,19,2217,22,10,14.8
intersection133,20,2324,0,0,0.0
intersection141,20,2325,0,0,0.0
intersection33,20,2333,7,27,19.57
intersection35,20,2333,3,22,36.18
intersection40,20,2333,11,20,22.15
intersection44,20,2333,3,13,5.23
intersection97,20,2333,0,1,56.5
intersection109,20,2333,6,15,20.83
intersection133,21,2440,0,0,0.0
intersection141,21,2441,0,0,0.0
intersection33,21,2450,8,19,6.95
intersection35,21,2450,16,20,30.1
intersection40,21,2450,17,17,9.56
intersection44,21,2450,10,9,3.17
intersection97,21,2450,1,3,20.83
intersection109,21,2450,8,20,7.58
intersection133,22,2556,0,0,0.0
intersection141,22,2557,1,0,0.0
intersection33,22,2566,9,30,13.02
intersection35,22,2566,8,18,18.0
intersection40,22,2566,7,23,19.43
intersection44,22,2566,4,13,10.31
intersection97,22,2566,0,0,0.0
intersection109,22,2566,9,13,10.85
intersection133,23,2672,0,0,0.0
intersection141,23,2673,0,1,0.0
intersection33,23,2683,12,31,11.89
intersection35,23,2683,9,22,33.41
intersection40,23,2683,9,10,7.5
intersection44,23,2683,9,7,0.0
intersection97,23,2683,0,5,32.1
intersection109,23,2683,4,14,16.39
intersection133,24,2788,0,0,0.0
intersection141,24,2790,0,0,0.0
intersection33,24,2799,6,19,6.24
intersection35,24,2799,11,22,34.48
intersection40,24,2799,6,18,23.22
intersection44,24,2799,5,11,9.5
intersection97,24,2799,0,2,0.0
intersection109,24,2799,17,15,9.27
intersection133,25,2904,0,0,0.0
intersection141,25,2906,0,0,0.0
intersection33,25,2916,13,35,18.57
intersection35,25,2916,11,14,34.64
intersection40,25,2916,15,16,5.44
intersection44,25,2916,6,12,3.0
intersection97,25,2916,0,6,21.58
intersection109,25,2916,5,12,8.42
intersection133,26,3020,0,0,0.0
intersection141,26,3022,0,0,0.0
intersection33,26,3032,10,23,31.2
intersection35,26,3032,20,22,35.39
intersection40,26,3032,7,26,19.63
intersection44,26,3032,8,12,9.58
intersection97,26,3032,1,3,31.5
intersection109,26,3032,10,8,13.38
intersection133,27,3136,0,0,0.0
intersection141,27,3138,0,0,0.0
intersection33,27,3149,10,26,11.13
intersection35,27,3149,7,19,34.03
intersection40,27,3149,12,19,10.68
intersection44,27,3149,5,16,7.34
intersection97,27,3149,0,3,6.83
intersection109,27,3149,2,25,18.96
intersection133,28,3252,0,0,0.0
intersection141,28,3254,0,0,0.0
intersection33,28,3265,4,28,14.57
intersection35,28,3265,8,14,45.71
intersection40,28,3265,3,20,20.23
intersection44,28,3265,10,18,8.25
intersection97,28,3265,0,6,66.67
intersection109,28,3265,17,13,7.12
intersection133,29,3368,0,0,0.0
intersection141,29,3370,0,0,0.0
intersection33,29,3382,3,26,12.77
intersection35,29,3382,12,13,35.5
intersection40,29,3382,8,12,4.96
intersection44,29,3382,7,13,14.65
intersection97,29,3382,0,3,9.5
intersection109,29,3382,4,21,27.26
intersection133,30,3484,0,0,0.0
intersection141,30,3486,0,0,0.0
intersection33,30,3498,6,16,6.13
intersection35,30,3498,13,27,53.09
intersection40,30,3498,6,18,15.61
intersection44,30,3498,6,14,2.68
intersection97,30,3498,2,0,0.0
intersection109,30,3498,14,4,0.0
intersection133,31,3600,0,0,0.0
intersection141,31,3602,0,0,0.0
intersection33,31,3615,4,33,11.91
intersection35,31,3615,18,22,8.3
intersection40,31,3615,14,10,17.5
intersection44,31,3615,6,12,4.67
intersection97,31,3615,0,0,0.0
intersection109,31,3615,5,9,32.44
intersection133,32,3716,0,0,0.0
intersection141,32,3718,0,0,0.0
intersection33,32,3731,11,33,7.97
intersection35,32,3731,13,25,34.26
intersection40,32,3731,3,22,19.8
intersection44,32,3731,7,10,5.55
intersection97,32,3731,0,3,75.67
intersection109,32,3731,18,11,12.45
intersection133,33,3832,0,0,0.0
intersection141,33,3834,0,0,0.0
intersection33,33,3848,7,32,14.19
intersection35,33,3848,13,17,8.47
intersection40,33,3848,11,8,3.0
intersection44,33,3848,5,6,8.75
intersection97,33,3848,1,1,114.0
intersection109,33,3848,2,21,17.6
intersection133,34,3948,0,0,0.0
intersection141,34,3950,0,0,0.0
intersection33,34,3964,9,16,2.94
intersection35,34,3964,13,24,37.79
intersection40,34,3964,5,17,22.15
intersection44,34,3964,9,14,6.57
intersection97,34,3964,1,4,1.88
intersection109,34,3964,6,14,29.18
intersection133,35,4064,0,0,0.0
intersection141,35,4066,0,0,0.0
intersection33,35,4081,8,19,21.61
intersection35,35,4081,12,25,33.96
intersection40,35,4081,10,17,1.68
intersection44,35,4081,6,10,14.95
intersection97,35,4081,3,2,0.0
intersection109,35,4081,11,8,2.94
intersection133,36,4180,0,0,0.0
intersection141,36,4182,0,1,0.0
intersection33,36,4197,12,29,6.09
intersection35,36,4197,9,16,34.38
intersection40,36,4197,6,19,21.5
intersection44,36,4197,0,6,2.08
intersection97,36,4197,0,0,0.0
intersection109,36,4197,8,25,30.6
intersection133,37,4296,0,0,0.0
intersection141,37,4298,0,0,0.0
intersection33,37,4314,4,32,34.94
intersection35,37,4314,9,27,33.2
intersection40,37,4314,10,11,19.41
intersection44,37,4314,7,5,3.4
intersection97,37,4314,1,5,66.7
intersection109,37,4314,15,8,16.81
intersection133,38,4412,0,0,0.0
intersection141,38,4414,0,0,0.0
intersection33,38,4430,14,26,5.6
intersection35,38,4430,12,12,1.88
intersection40,38,4430,11,18,17.5
intersection44,38,4430,8,14,8.18
intersection97,38,4430,2,3,30.33
intersection109,38,4430,4,20,31.93
intersection133,39,4528,0,0,0.0
intersection141,39,4530,0,0,0.0
intersection33,39,4547,5,25,45.46
intersection35,39,4547,14,15,41.83
intersection40,39,4547,10,20,15.48
intersection44,39,4547,8,9,17.83
intersection97,39,4547,0,8,38.88
intersection109,39,4547,18,7,8.93
intersection133,40,4644,0,0,0.0
intersection141,40,4646,0,0,0.0
intersection33,40,4663,5,32,18.34
intersection35,40,4663,7,18,30.81
intersection40,40,4663,2,20,21.25
intersection44,40,4663,3,21,20.26
intersection97,40,4663,0,0,0.0
intersection109,40,4663,5,14,38.79
intersection133,41,4760,0,0,0.0
intersection141,41,4762,0,0,0.0
intersection33,41,4780,7,25,14.88
intersection35,41,4780,18,24,31.58
intersection40,41,4780,12,9,0.44
intersection44,41,4780,7,9,1.22
intersection97,41,4780,2,0,0.0
intersection109,41,4780,12,10,15.0
intersection133,42,4876,0,0,0.0
intersection141,42,4878,0,0,0.0
intersection33,42,4896,11,24,19.52
intersection35,42,4896,6,20,25.13
intersection40,42,4896,8,15,11.93
intersection44,42,4896,6,13,11.58
intersection97,42,4896,1,4,36.13
intersection109,42,4896,9,14,16.39
intersection133,43,4992,0,0,0.0
intersection141,43,4994,0,0,0.0
intersection33,43,5013,14,33,7.09
intersection35,43,5013,8,12,63.67
intersection40,43,5013,7,18,14.69
intersection44,43,5013,13,11,5.82
intersection97,43,5013,2,5,36.7
intersection109,43,5013,12,13,13.15
intersection133,44,5108,0,0,0.0
intersection141,44,5110,0,0,0.0
