Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
intersection33,1,120,3,6,7.25
intersection35,1,120,5,11,2.95
intersection40,1,120,6,9,0.5
intersection44,1,120,4,8,0.0
intersection97,1,120,1,0,0.0
intersection109,1,120,3,0,0.0
intersection133,1,120,0,0,0.0
intersection141,1,120,0,0,0.0
intersection133,2,236,0,0,0.0
intersection141,2,236,0,1,37.5
intersection33,2,236,7,24,4.65
intersection35,2,236,8,18,13.58
intersection40,2,236,9,21,13.57
intersection44,2,236,16,6,0.0
intersection97,2,236,1,5,11.7
intersection109,2,236,9,4,18.0
intersection133,3,352,0,0,0.0
intersection141,3,352,0,0,0.0
intersection33,3,353,20,31,9.18
intersection35,3,353,20,31,23.56
intersection40,3,353,15,22,6.52
intersection44,3,353,3,24,14.67
intersection97,3,353,0,0,0.0
intersection109,3,353,10,13,22.31
intersection133,4,468,0,0,0.0
intersection141,4,468,0,0,0.0
intersection33,4,469,11,61,12.13
intersection35,4,469,20,35,51.81
intersection40,4,469,23,31,21.66
intersection44,4,469,16,16,0.66
intersection97,4,469,1,10,26.3
intersection109,4,469,15,14,28.82
intersection133,5,584,0,0,0.0
intersection141,5,584,0,0,0.0
intersection33,5,586,26,44,8.91
intersection35,5,586,34,43,22.31
intersection40,5,586,19,40,16.36
intersection44,5,586,15,22,11.95
intersection97,5,586,0,1,26.0
intersection109,5,586,35,25,9.62
intersection133,6,700,0,0,0.0
intersection141,6,700,0,0,0.0
intersection33,6,702,37,36,32.72
intersection35,6,702,25,34,32.87
intersection40,6,702,22,53,15.16
intersection44,6,702,10,20,14.75
intersection97,6,702,1,9,33.28
intersection109,6,702,27,32,13.88
intersection133,7,816,0,0,0.0
intersection141,7,816,0,0,0.0
intersection33,7,819,21,101,16.66
intersection35,7,819,23,46,45.53
intersection40,7,819,19,25,21.08
intersection44,7,819,18,29,6.28
intersection97,7,819,1,3,7.0
intersection109,7,819,8,37,26.93
intersection133,8,932,0,0,0.0
intersection141,8,932,0,0,0.0
intersection33,8,935,19,52,6.86
intersection35,8,935,57,40,9.09
intersection40,8,935,23,34,15.1
intersection44,8,935,16,22,21.41
intersection97,8,935,1,3,29.5
intersection109,8,935,33,30,8.63
intersection133,9,1048,0,0,0.0
intersection141,9,1048,0,0,0.0
intersection33,9,1052,18,48,18.07
intersection35,9,1052,35,34,32.72
intersection40,9,1052,30,29,16.24
intersection44,9,1052,11,24,8.71
intersection97,9,1052,2,6,43.33
intersection109,9,1052,27,29,25.71
intersection133,10,1164,0,0,0.0
intersection141,10,1164,1,0,0.0
intersection33,10,1168,25,59,15.41
intersection35,10,1168,38,32,51.39
intersection40,10,1168,10,53,40.86
intersection44,10,1168,20,18,10.19
intersection97,10,1168,1,5,51.2
intersection109,10,1168,22,26,29.29
intersection133,11,1280,0,0,0.0
intersection141,11,1281,0,1,0.0
intersection33,11,1285,24,74,11.07
intersection35,11,1285,49,56,59.38
intersection40,11,1285,32,25,6.46
intersection44,11,1285,13,37,6.92
intersection97,11,1285,1,3,29.67
intersection109,11,1285,15,26,36.21
intersection133,12,1396,0,0,0.0
intersection141,12,1397,0,1,0.0
intersection33,12,1401,16,40,33.58
intersection35,12,1401,35,51,33.35
intersection40,12,1401,24,51,36.31
intersection44,12,1401,14,23,10.46
intersection97,12,1401,0,11,24.91
intersection109,12,1401,43,13,14.96
intersection133,13,1512,0,0,0.0
intersection141,13,1514,0,0,0.0
intersection33,13,1518,28,73,13.91
intersection35,13,1518,21,36,26.81
intersection40,13,1518,20,40,16.19
intersection44,13,1518,15,24,9.46
intersection97,13,1518,2,10,7.05
intersection109,13,1518,15,35,37.87
intersection133,14,1628,0,0,0.0
intersection141,14,1630,0,0,0.0
intersection33,14,1634,12,58,19.97
intersection35,14,1634,31,31,40.87
intersection40,14,1634,12,43,31.19
intersection44,14,1634,10,25,12.7
intersection97,14,1634,0,4,0.0
