Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
intersection33,1,120,2,4,1.25
intersection35,1,120,1,2,0.0
intersection40,1,120,7,6,0.08
intersection44,1,120,4,4,0.0
intersection97,1,120,3,2,0.0
intersection109,1,120,4,1,0.0
intersection133,1,120,0,0,0.0
intersection141,1,120,0,0,0.0
intersection133,2,236,0,0,0.0
intersection141,2,236,0,0,0.0
intersection33,2,236,11,17,11.79
intersection35,2,236,16,13,0.0
intersection40,2,236,8,20,15.6
intersection44,2,236,15,10,1.0
intersection97,2,236,1,9,8.33
intersection109,2,236,10,3,0.0
intersection133,3,352,0,0,0.0
intersection141,3,352,0,0,0.0
intersection33,3,353,16,40,10.53
intersection35,3,353,13,38,31.64
intersection40,3,353,31,16,8.69
intersection44,3,353,12,28,17.61
intersection97,3,353,2,6,26.17
intersection109,3,353,13,17,22.56
intersection133,4,468,0,0,0.0
intersection141,4,468,0,0,0.0
intersection33,4,469,12,66,10.92
intersection35,4,469,17,33,18.48
intersection40,4,469,24,51,29.35
intersection44,4,469,13,17,5.24
intersection97,4,469,0,2,0.0
intersection109,4,469,20,13,22.69
intersection133,5,584,0,0,0.0
intersection141,5,584,0,0,0.0
intersection33,5,586,27,44,11.86
intersection35,5,586,22,30,30.62
intersection40,5,586,27,37,7.01
intersection44,5,586,16,23,16.04
intersection97,5,586,2,9,42.44
intersection109,5,586,26,34,18.34
intersection133,6,700,0,0,0.0
intersection141,6,700,0,0,0.0
intersection33,6,702,18,68,17.22
intersection35,6,702,26,49,37.49
intersection40,6,702,22,49,26.37
intersection44,6,702,12,21,14.48
intersection97,6,702,1,5,23.1
intersection109,6,702,9,22,23.5
intersection133,7,816,0,0,0.0
intersection141,7,816,0,0,0.0
intersection33,7,819,21,47,16.0
intersection35,7,819,43,46,28.55
intersection40,7,819,31,33,9.5
intersection44,7,819,9,29,4.21
intersection97,7,819,1,1,0.0
intersection109,7,819,20,29,11.93
intersection141,8,932,0,0,0.0
intersection133,8,932,0,0,0.0
intersection33,8,935,26,60,20.71
intersection35,8,935,16,52,25.75
intersection40,8,935,20,49,22.83
intersection44,8,935,10,19,5.08
intersection97,8,935,3,12,34.92
intersection109,8,935,27,23,12.78
intersection141,9,1048,0,0,0.0
intersection133,9,1049,0,0,0.0
intersection33,9,1052,23,56,7.78
intersection35,9,1052,18,35,22.67
intersection40,9,1052,34,29,8.81
intersection44,9,1052,20,23,7.35
intersection97,9,1052,0,4,12.75
intersection109,9,1052,10,31,25.95
intersection141,10,1164,0,1,0.0
intersection133,10,1165,0,0,0.0
intersection33,10,1168,15,45,40.87
intersection35,10,1168,24,43,40.1
