Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
intersection33,1,120,1,16,2.94
intersection35,1,120,1,4,0.0
intersection40,1,120,5,5,0.1
intersection44,1,120,3,4,0.0
intersection97,1,120,2,1,0.0
intersection109,1,120,4,0,0.0
intersection133,1,120,1,0,0.0
intersection141,1,120,0,0,0.0
intersection141,2,236,0,0,0.0
intersection33,2,236,3,21,4.1
intersection35,2,236,23,10,5.8
intersection40,2,236,11,18,20.19
intersection44,2,236,10,17,1.88
intersection97,2,236,2,11,11.18
intersection109,2,236,13,3,31.83
intersection133,2,236,0,0,0.0
intersection141,3,352,0,0,0.0
intersection33,3,353,18,49,9.89
intersection35,3,353,17,43,28.73
intersection40,3,353,21,20,4.05
intersection44,3,353,20,16,4.41
intersection97,3,353,1,8,16.19
intersection109,3,353,20,13,6.54
intersection133,3,353,0,0,0.0
intersection141,4,468,0,0,0.0
intersection133,4,469,0,0,0.0
intersection33,4,469,14,55,21.19
intersection35,4,469,13,39,29.03
intersection40,4,469,15,42,17.74
intersection44,4,469,6,33,32.08
intersection97,4,469,0,2,0.0
intersection109,4,469,22,16,24.0
intersection141,5,584,0,1,0.0
intersection133,5,585,0,0,0.0
intersection33,5,586,23,56,9.42
intersection35,5,586,36,30,34.63
intersection40,5,586,25,39,8.67
intersection44,5,586,16,16,3.72
intersection97,5,586,0,12,21.42
intersection109,5,586,16,37,26.62
intersection141,6,700,0,0,0.0
intersection133,6,701,0,0,0.0
intersection33,6,702,25,51,31.43
intersection35,6,702,49,46,36.18
intersection40,6,702,24,37,14.78
intersection44,6,702,17,32,12.19
intersection97,6,702,2,3,17.33
intersection109,6,702,46,19,24.55
intersection141,7,816,0,0,0.0
intersection133,7,817,0,0,0.0
intersection33,7,819,18,71,11.04
intersection35,7,819,24,47,33.36
intersection40,7,819,27,39,20.13
intersection44,7,819,12,21,13.81
intersection97,7,819,1,13,29.65
intersection109,7,819,22,39,44.56
intersection141,8,932,0,0,0.0
intersection133,8,933,0,0,0.0
intersection33,8,935,21,56,6.88
intersection35,8,935,43,25,25.82
intersection40,8,935,32,31,14.35
intersection44,8,935,23,29,21.93
intersection97,8,935,1,4,12.0
intersection109,8,935,36,50,26.35
intersection141,9,1048,0,0,0.0
intersection133,9,1049,0,0,0.0
intersection33,9,1052,15,48,17.66
intersection35,9,1052,47,58,46.48
intersection40,9,1052,10,46,23.85
intersection44,9,1052,11,40,29.76
intersection97,9,1052,1,6,14.58
intersection109,9,1052,23,40,22.55
intersection141,10,1164,0,0,0.0
intersection133,10,1165,0,0,0.0
intersection33,10,1168,31,58,6.14
intersection35,10,1168,23,41,20.99
intersection40,10,1168,29,21,11.88
intersection44,10,1168,18,19,4.45
intersection97,10,1168,4,5,8.4
intersection109,10,1168,30,25,42.5
intersection141,11,1280,0,0,0.0
intersection133,11,1281,0,0,0.0
intersection33,11,1285,14,65,28.62
intersection35,11,1285,22,30,26.48
intersection40,11,1285,10,37,31.11
intersection44,11,1285,5,31,31.26
intersection97,11,1285,0,9,18.61
intersection109,11,1285,32,27,19.41
intersection141,12,1396,0,0,0.0
intersection133,12,1397,0,0,0.0
intersection33,12,1401,22,67,10.22
intersection35,12,1401,32,50,37.51
intersection40,12,1401,35,32,7.45
intersection44,12,1401,26,19,2.97
intersection97,12,1401,6,0,0.0
intersection109,12,1401,8,54,25.49
intersection141,13,1512,0,0,0.0
intersection133,13,1513,0,0,0.0
intersection33,13,1518,21,49,31.21
intersection35,13,1518,31,35,30.27
intersection40,13,1518,18,51,32.8
intersection44,13,1518,16,32,40.59
intersection97,13,1518,1,16,27.97
intersection109,13,1518,31,13,6.85
intersection141,14,1628,0,0,0.0
intersection133,14,1629,0,0,0.0
intersection33,14,1634,28,72,6.33
intersection35,14,1634,17,29,39.9
intersection40,14,1634,29,45,11.37
intersection44,14,1634,28,23,4.8
intersection97,14,1634,1,9,30.94
intersection109,14,1634,21,35,23.77
intersection141,15,1744,0,0,0.0
intersection133,15,1745,0,0,0.0
intersection33,15,1751,26,64,25.8
intersection35,15,1751,41,50,42.05
intersection40,15,1751,15,38,33.14
intersection44,15,1751,11,43,38.13
intersection97,15,1751,2,1,56.5
intersection109,15,1751,23,19,7.24
intersection141,16,1860,0,0,0.0
intersection133,16,1861,0,0,0.0
intersection33,16,1867,25,78,14.15
intersection35,16,1867,32,53,27.67
intersection40,16,1867,41,39,13.56
intersection44,16,1867,17,22,3.84
intersection97,16,1867,0,4,63.38
intersection109,16,1867,21,25,36.5
intersection141,17,1976,0,0,0.0
intersection133,17,1977,0,0,0.0
intersection33,17,1984,32,56,10.93
intersection35,17,1984,41,39,31.55
intersection40,17,1984,23,48,34.33
intersection44,17,1984,13,23,11.63
intersection97,17,1984,0,10,46.2
intersection109,17,1984,35,28,23.39
intersection141,18,2092,0,1,33.0
intersection133,18,2093,0,0,0.0
intersection33,18,2100,41,38,49.66
intersection35,18,2100,63,54,32.3
intersection40,18,2100,31,42,17.04
intersection44,18,2100,19,21,10.24
intersection97,18,2100,2,7,22.64
intersection109,18,2100,20,28,19.54
intersection141,19,2209,0,0,0.0
intersection133,19,2209,0,0,0.0
intersection33,19,2217,28,95,18.8
intersection35,19,2217,16,50,36.26
intersection40,19,2217,17,42,29.92
intersection44,19,2217,15,21,9.57
intersection97,19,2217,2,1,0.0
intersection109,19,2217,11,35,30.03
intersection141,20,2325,0,0,0.0
intersection133,20,2325,0,0,0.0
intersection33,20,2333,21,63,8.21
intersection35,20,2333,25,35,32.49
intersection40,20,2333,32,42,17.48
intersection44,20,2333,14,23,27.24
intersection97,20,2333,0,6,37.92
intersection109,20,2333,24,29,12.74
intersection141,21,2441,0,0,0.0
intersection133,21,2441,0,0,0.0
intersection33,21,2450,17,62,23.44
intersection35,21,2450,24,42,28.65
intersection40,21,2450,19,41,32.72
intersection44,21,2450,13,25,3.24
intersection97,21,2450,1,8,48.56
intersection109,21,2450,13,34,11.79
intersection141,22,2557,0,0,0.0
intersection133,22,2557,0,0,0.0
intersection33,22,2566,23,63,4.52
intersection35,22,2566,10,42,26.7
intersection40,22,2566,31,31,5.61
intersection44,22,2566,9,34,7.66
intersection97,22,2566,0,2,16.75
intersection109,22,2566,30,20,35.55
intersection141,23,2673,0,0,0.0
