Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
intersection33,1,120,3,9,8.11
intersection35,1,120,2,3,1.83
intersection40,1,120,5,7,0.07
intersection44,1,120,3,3,0.0
intersection97,1,120,4,3,0.0
intersection109,1,120,1,2,21.5
intersection133,1,120,0,0,0.0
intersection141,1,120,0,1,0.5
intersection133,2,236,0,0,0.0
intersection33,2,236,8,20,0.15
intersection35,2,236,16,15,0.4
intersection40,2,236,10,21,8.86
intersection44,2,236,10,8,0.0
intersection97,2,236,0,8,10.31
intersection109,2,236,8,3,12.33
intersection141,2,236,0,0,0.0
intersection133,3,352,0,0,0.0
intersection141,3,352,0,0,0.0
intersection33,3,353,23,30,8.23
intersection35,3,353,16,36,27.74
intersection40,3,353,28,24,7.15
intersection44,3,353,7,15,10.1
intersection97,3,353,0,2,0.0
intersection109,3,353,15,17,16.82
intersection133,4,468,0,0,0.0
intersection141,4,468,0,0,0.0
intersection33,4,469,24,50,36.41
intersection35,4,469,16,33,28.45
intersection40,4,469,11,47,29.28
intersection44,4,469,10,19,5.97
intersection97,4,469,1,8,16.0
intersection109,4,469,29,15,18.97
intersection133,5,584,0,0,0.0
intersection141,5,584,0,0,0.0
intersection33,5,586,43,69,8.13
intersection35,5,586,27,42,16.79
intersection40,5,586,21,34,4.41
intersection44,5,586,16,23,8.83
intersection97,5,586,0,5,6.7
intersection109,5,586,10,31,43.37
intersection133,6,700,0,0,0.0
intersection141,6,700,0,0,0.0
intersection33,6,702,38,33,44.59
intersection35,6,702,33,32,38.39
intersection40,6,702,22,33,28.48
intersection44,6,702,10,26,11.25
intersection97,6,702,1,3,25.17
intersection109,6,702,41,16,9.31
intersection133,7,816,0,0,0.0
intersection141,7,816,0,0,0.0
intersection33,7,819,35,77,30.45
intersection35,7,819,25,48,40.23
intersection40,7,819,30,39,20.04
intersection44,7,819,10,18,6.5
intersection97,7,819,2,3,20.33
intersection109,7,819,19,38,41.09
intersection133,8,932,0,0,0.0
intersection141,8,932,0,0,0.0
intersection33,8,935,20,67,15.53
intersection35,8,935,53,27,12.07
intersection40,8,935,21,40,33.53
intersection44,8,935,15,20,5.63
intersection97,8,935,0,11,35.68
intersection109,8,935,25,40,18.21
intersection133,9,1048,0,0,0.0
intersection141,9,1048,1,0,0.0
intersection33,9,1052,21,52,15.47
intersection35,9,1052,26,40,21.13
intersection40,9,1052,18,47,15.04
intersection44,9,1052,8,23,9.67
intersection97,9,1052,0,0,0.0
intersection109,9,1052,14,33,17.12
intersection133,10,1164,0,0,0.0
intersection141,10,1165,0,1,0.0
intersection33,10,1168,15,56,23.18
intersection35,10,1168,40,29,52.41
intersection40,10,1168,28,41,19.63
intersection44,10,1168,20,26,5.69
intersection97,10,1168,2,10,33.95
intersection109,10,1168,29,13,12.81
intersection133,11,1280,0,0,0.0
intersection141,11,1281,0,0,0.0
intersection33,11,1285,17,77,5.07
intersection35,11,1285,48,65,44.69
intersection40,11,1285,31,42,16.94
intersection44,11,1285,19,27,8.8
intersection97,11,1285,1,12,28.92
intersection109,11,1285,13,28,31.59
intersection133,12,1396,0,0,0.0
intersection141,12,1397,0,1,0.0
intersection33,12,1401,25,59,20.37
intersection35,12,1401,31,49,37.91
intersection40,12,1401,20,39,20.53
intersection44,12,1401,11,29,8.29
intersection97,12,1401,3,4,17.5
intersection109,12,1401,43,22,16.75
intersection133,13,1512,0,0,0.0
intersection141,13,1514,0,0,0.0
intersection33,13,1518,22,63,14.24
intersection35,13,1518,57,32,29.19
intersection40,13,1518,28,24,14.15
intersection44,13,1518,16,24,12.63
intersection97,13,1518,2,11,28.68
intersection109,13,1518,16,37,26.88
intersection133,14,1628,0,0,0.0
intersection141,14,1630,0,0,0.0
intersection33,14,1634,6,48,23.15
intersection35,14,1634,32,72,40.49
intersection40,14,1634,15,41,26.52
intersection44,14,1634,14,29,4.4
intersection97,14,1634,0,6,28.25
intersection109,14,1634,22,33,15.02
intersection133,15,1744,0,0,0.0
intersection141,15,1746,0,0,0.0
intersection33,15,1751,55,52,11.33
intersection35,15,1751,49,37,14.73
intersection40,15,1751,33,41,7.01
intersection44,15,1751,13,23,18.39
intersection97,15,1751,0,4,21.13
intersection109,15,1751,30,29,27.48
intersection133,16,1860,0,0,0.0
intersection141,16,1862,0,0,0.0
intersection33,16,1867,24,40,42.4
intersection35,16,1867,17,36,26.69
intersection40,16,1867,12,48,28.31
intersection44,16,1867,22,28,17.39
intersection97,16,1867,0,10,15.4
intersection109,16,1867,27,34,8.1
intersection133,17,1976,0,0,0.0
intersection141,17,1978,0,0,0.0
intersection33,17,1984,23,84,24.37
intersection35,17,1984,20,36,66.06
intersection40,17,1984,14,29,10.79
intersection44,17,1984,9,40,15.89
intersection97,17,1984,0,5,13.5
intersection109,17,1984,26,26,39.52
intersection133,18,2092,0,0,0.0
intersection141,18,2094,0,0,0.0
intersection33,18,2100,15,57,12.31
intersection35,18,2100,78,46,28.88
intersection40,18,2100,30,32,14.97
intersection44,18,2100,17,22,1.91
intersection97,18,2100,1,9,44.22
intersection109,18,2100,16,40,21.94
intersection133,19,2208,0,0,0.0
intersection141,19,2210,0,0,0.0
intersection33,19,2217,20,65,11.07
intersection35,19,2217,26,38,40.21
intersection40,19,2217,19,40,30.83
intersection44,19,2217,22,30,19.7
intersection97,19,2217,3,6,38.08
intersection109,19,2217,28,17,21.0
intersection133,20,2324,0,0,0.0
intersection141,20,2326,0,2,25.25
intersection33,20,2333,22,51,9.94
intersection35,20,2333,41,33,64.06
intersection40,20,2333,33,39,12.44
intersection44,20,2333,12,30,24.78
intersection97,20,2333,0,12,16.54
intersection109,20,2333,19,32,14.91
intersection133,21,2440,0,0,0.0
intersection141,21,2442,0,0,0.0
intersection33,21,2450,35,46,34.65
intersection35,21,2450,61,57,57.49
intersection40,21,2450,28,45,28.6
intersection44,21,2450,26,25,12.16
intersection97,21,2450,0,6,27.25
intersection109,21,2450,26,21,26.74
intersection133,22,2556,0,0,0.0
intersection141,22,2558,0,0,0.0
intersection33,22,2566,25,71,12.27
intersection35,22,2566,27,37,27.49
intersection40,22,2566,33,59,8.7
intersection44,22,2566,9,35,36.79
intersection97,22,2566,0,4,14.63
intersection109,22,2566,15,39,24.15
intersection133,23,2672,0,0,0.0
intersection141,23,2674,0,0,0.0
intersection33,23,2683,17,72,11.47
intersection35,23,2683,28,28,31.09
intersection40,23,2683,18,51,30.31
intersection44,23,2683,21,21,18.67
intersection97,23,2683,1,10,25.5
intersection109,23,2683,31,24,10.44
intersection133,24,2788,0,0,0.0
intersection141,24,2790,0,0,0.0
intersection33,24,2799,14,67,11.91
intersection35,24,2799,32,46,55.35
